"replayed","replay","přehrát","přehrát","pf"," If a measuring device is present at a scene of great mental stress — and at the right time in the cycle according to which the electrical disturbances created by the event pass by the spot again, then the whole scene might be replayed, albeit in decayed form ... ”"," Pokud do dějiště velkého duševního vypětí umístíme měřící zařízení ve správný okamžik cyklu, tedy ve chvíli, kdy elektrické poruchy tou událostí vyvolané opět kolem dotyčného místa probíhají, dá se celý výjev znovu přehrát, i když nepřesně ... """
"stand","stand","nemají","mít","impf"," No longer having guns to point at them, the soldiers just stand facing them, motionless."," Vojáci už nemají pušky, aby na ně mířili, a tak na ně jen bez hnutí zírají."
"point","point","mířili","mířit","impf"," No longer having guns to point at them, the soldiers just stand facing them, motionless."," Vojáci už nemají pušky, aby na ně mířili, a tak na ně jen bez hnutí zírají."
"shows","show","Objeví","objevit","pf"," A sergeant, one arm streaked with blood, shows up."," Objeví se četař s jednou rukou celou od krve."
"repeat","repeat","zopakují","zopakovat","pf"," The men repeat what Hodge has told them."," Vojáci mu zopakují, co jim řekl Hodge."
"told","tell","řekl","říci","pf"," The men repeat what Hodge has told them."," Vojáci mu zopakují, co jim řekl Hodge."
"hangs","hang","visí","viset","impf"," above the basket, widening as it runs up to the ceiling, hangs a speaking tube."," nad ním visí širším koncem ke stropu megafon."
"arrived","arrive","nepřišel","přijít","pf"," The operator doesn ’ t turn around as, in response to the steward ’ s enquiry as to whether any telegrams have arrived for an S. Carrefax, he flicks through the basket and answers in the negative."," Když se stevard zeptá, jestli nepřišel nějaký telegram pro S. Carrefaxe, telegrafista se neotočí, jen zalistuje v košíku a odpoví záporně."
"leaves","leave","odejde","odejít","pf"," The steward leaves."," Stevard odejde."
"try","try","Snažíme","snažit","impf"," We try to instil that principle right from the get-go here : collective site visits and the like."," Snažíme se tu studentům tento princip vštípit od základu : prostřednictvím společných návštěv různých míst a podobně."
"says","say","řekne","říci","pf"," “ I ’ ve been doing some independent research, ” Serge says."," "" Věnoval jsem se nezávislému bádání, "" řekne Serge."
"sketch","sketch","kreslí","kreslit","impf"," “ I find it easier to sketch when I ’ m alone. ”"," "" Mně se lépe kreslí, když jsem sám. """
"replies","reply","odpoví","odpovědět","pf"," “ Yes, sir, ” Serge replies."," "" Jistě, pane profesore, "" odpoví Serge."
"explains","explain","vysvětlí","vysvětlit","pf"," “ Persephone : her Latin name, ” explains Carrefax."," "" To je latinské jméno Persefony, "" vysvětlí Carrefax."
"filled","fill","naplnila","naplnit","pf"," Sophie ’ s hidden so many flowers among the silks that Bethany ’ s filled maund, lap and both underarms and is basically pretty outgathered."," Sophie poschovávala do hedvábí tolik květin, že Bethany naplnila košíčky, klín i obě podpaží a je poměrně přetížená."
"kept","keep","Neměli","mít","impf"," “ Should ’ ve kept Bodger ’ s wheelbarrow at hand, ” Widsun says to Carrefax."," "" Neměli jsme jí pro jistotu připravit ten Bodnerův trakař? "" prohodí Widsun ke Carrefaxovi."
"vanished","vanish","zmizel","zmizet","pf"," In any case, his interlocutor seems to have vanished, if he was ever there at all."," Jeho protějšek - pokud tam tedy vůbec byl - každopádně zřejmě zmizel."
"lying","lie","leží","ležet","impf"," A dull metallic pressure on his knee causes Serge to realise that he ’ s lying, not standing, on the fire escape."," Podle tupého kovového tlaku na koleno si Serge uvědomí, že na schodišti nestojí, nýbrž leží."
"pushing","push","odstrčí","odstrčit","pf"," “ Exactly! ” the colonel sputters excitedly, pushing his bowl away."," "" Přesně tak! "" vyhrkne vzrušeně plukovník a odstrčí misku."
"seeing","see","starají","starat","impf"," Arabia ’ s becoming Bolshevised : the Zionist immigration to Palestine is seeing to that. ”"," Arábie se bolševizuje : o to se starají sionističtí imigranti do Palestiny. """
"thought","think","myslel","myslet","impf"," “ But I thought, ” Serge chips in meekly, “ that the Jews and the Arabs hated one another. ”"," "" Ale já myslel, "" vloží se nesměle do hovoru Serge, "" že se Židé a Arabi nenávidí. """
"hated","hate","nenávidí","nenávidět","impf"," “ But I thought, ” Serge chips in meekly, “ that the Jews and the Arabs hated one another. ”"," "" Ale já myslel, "" vloží se nesměle do hovoru Serge, "" že se Židé a Arabi nenávidí. """
"says","say","řekne","říci","pf"," “ Maybe they do, ” says the colonel."," "" Možná ano, "" řekne plukovník."
"playing","play","hrát","hrát","impf"," “ But Moscow ’ s perfectly capable of playing them both. ”"," "" Ale Moskva dokonale zvládá hrát to na obě strany. """
"enunciate","enunciate","vyslovit","vyslovit","pf"," Sometimes they play, on a newer Berliner gramophone, not cylinders but discs : exhibition plates their father ’ s had printed to showcase his students ’ ability to enunciate whole phrases or manage entire conversations."," Někdy si na novějším Berlinerově gramofonu pouštějí nikoliv válečky, ale desky : předváděcí nahrávky, které jejich otec pořídil, aby ukázal, jak jsou jeho žáci schopní vyslovit celé věty či dokonce vést rozhovor."
"manage","manage","vést","vést","impf"," Sometimes they play, on a newer Berliner gramophone, not cylinders but discs : exhibition plates their father ’ s had printed to showcase his students ’ ability to enunciate whole phrases or manage entire conversations."," Někdy si na novějším Berlinerově gramofonu pouštějí nikoliv válečky, ale desky : předváděcí nahrávky, které jejich otec pořídil, aby ukázal, jak jsou jeho žáci schopní vyslovit celé věty či dokonce vést rozhovor."
"move","move","Nehýbat","hýbat","impf"," “ Please not to move, ” the doctor ’ s voice instructed him from the darkness as Serge tried to crane his head forwards to see the light-source."," "" Nehýbat, prosím, "" zavelel ze tmy lékařův hlas, když Serge natáhl krk, aby zjistil, odkud to světlo vychází."
"show","show","Ukážu","ukázat","pf"," “ I can show you with mirror. ”"," "" Ukážu vám v zrcadle. """
"types","type","napíše","napsat","pf"," Glancing at Rosetta again as he once more replaces the pages, he types out in block capitals :"," Když navíjí do stroje nový štůsek papírů, zrak mu opět padne na Rosettu, a vzápětí napíše velkými písmeny :"
"leaves","leave","nechá","nechat","pf"," Then he leaves, heading for the Iris Cinema."," Pak toho nechá a vyrazí do kina Iris."
"leaves","leave","vyrazí","vyrazit","pf"," Then he leaves, heading for the Iris Cinema."," Pak toho nechá a vyrazí do kina Iris."
"lying","lie","leží","ležet","impf"," Miss Hubbard stands behind them at the back of the room, her gaze darting nervously between Carrefax and a box full of small pieces of lead piping lying by her feet."," Mezi nimi vzadu v místnosti stojí slečna Hubbardová a pohledem nervózně těká mezi Carrefaxem a krabicí s kousky olověných trubek, která jí leží u nohou."
"continues","continue","pokračuje","pokračovat","impf"," “ The Word was with God, ” Carrefax continues, “ and the Word was God."," "" A to slovo bylo u Boha, "" pokračuje Carrefax, "" a to slovo bylo Bůh."
"alternating","alternate","střídají","střídat","impf"," the marshes themselves, the fields, settlements and stretches of desert beyond them look mechanical as well, alternating and repeating like a flat panorama that ’ s wound round and round by a dull, clockwork motor."," samy bažiny, pole, osady a širá poušť za nimi vypadají mechanicky, střídají se a opakují jako dvourozměrné panorama, kterým pořád tupě dokola otáčí hodinový stroj."
"repeating","repeat","opakují","opakovat","impf"," the marshes themselves, the fields, settlements and stretches of desert beyond them look mechanical as well, alternating and repeating like a flat panorama that ’ s wound round and round by a dull, clockwork motor."," samy bažiny, pole, osady a širá poušť za nimi vypadají mechanicky, střídají se a opakují jako dvourozměrné panorama, kterým pořád tupě dokola otáčí hodinový stroj."
"say","say","řekl","říci","pf"," Did he say that or just hear it in his muffled head?"," Opravdu to řekl, nebo mu to jen zaznělo v utlumené hlavě?"
"looks","look","podívá","podívat","pf"," He looks at the buzzing radio set again."," Znovu se podívá na bzučící rádio."
"spreading","spread","šíří","šířit","impf"," The sparks are spreading further down the wires now, spreading too across the cockpit ’ s floor, where engine oil is flickering alight."," Jiskření se šíří po drátech dál a dál, teď už i na podlahu kokpitu, kde zažehne motorový olej."
"spreading","spread","šíří","šířit","impf"," The sparks are spreading further down the wires now, spreading too across the cockpit ’ s floor, where engine oil is flickering alight."," Jiskření se šíří po drátech dál a dál, teď už i na podlahu kokpitu, kde zažehne motorový olej."
"drops","drop","upustí","upustit","pf"," Serge drops the Verey gun, yanks what remains of the transmitter loose, lowers himself to the ground once more and walks slowly down the tube again, then past the dead parachutist and across the churned-up landscape."," Serge upustí signální pistoli, popadne to, co zbývá z rádia, znovu seskočí na zem a pomalu projde tunelem, pak kolem mrtvého parašutisty a rozbrázděnou krajinou."
"remains","remain","zbývá","zbývat","impf"," Serge drops the Verey gun, yanks what remains of the transmitter loose, lowers himself to the ground once more and walks slowly down the tube again, then past the dead parachutist and across the churned-up landscape."," Serge upustí signální pistoli, popadne to, co zbývá z rádia, znovu seskočí na zem a pomalu projde tunelem, pak kolem mrtvého parašutisty a rozbrázděnou krajinou."
"jumps","jump","vyskočí","vyskočit","pf"," Serge jumps out before the machine ’ s come to a complete standstill, while mechanics are still harnessing it with chocks and halters."," Serge vyskočí, dřív než stroj úplně zastaví, zatímco ho mechanici ještě poutají řemeny a klíny."
