"missed","miss","vynechala","vynechat","pf"," The woman who did the pressing, at the cleaners, had missed some days that week."," Žehlířka v čistírně však ten týden několik dní vynechala."
"remembered","remember","vzpomínala","vzpomínat","impf"," But no — she remembered having the bag in the toilet cubicle of the Ladies Room."," Ale ne - vzpomínala si, že měla kabelku ještě na toaletě."
"phoned","phone","zavolala","zavolat","pf"," During the afternoon Eileen phoned Harry ’ s sister — whom Harry wasn ’ t speaking to, because of criticisms the sister ’ s husband had made about his, Harry ’ s, way of living his life — and they talked about the school that the sister had gone to, a girls ’ private school in Toronto."," Odpoledne Eileen zavolala Harryho sestře - Harry s ní nemluvil, protože ho naštvalo, jak její manžel kritizoval jeho životní styl - a bavily se o škole, kam sestra chodila, soukromé dívčí škole v Torontu."
"speaking","speak","nemluvil","mluvit","impf"," During the afternoon Eileen phoned Harry ’ s sister — whom Harry wasn ’ t speaking to, because of criticisms the sister ’ s husband had made about his, Harry ’ s, way of living his life — and they talked about the school that the sister had gone to, a girls ’ private school in Toronto."," Odpoledne Eileen zavolala Harryho sestře - Harry s ní nemluvil, protože ho naštvalo, jak její manžel kritizoval jeho životní styl - a bavily se o škole, kam sestra chodila, soukromé dívčí škole v Torontu."
"talked","talk","nemluvil","mluvit","impf"," During the afternoon Eileen phoned Harry ’ s sister — whom Harry wasn ’ t speaking to, because of criticisms the sister ’ s husband had made about his, Harry ’ s, way of living his life — and they talked about the school that the sister had gone to, a girls ’ private school in Toronto."," Odpoledne Eileen zavolala Harryho sestře - Harry s ní nemluvil, protože ho naštvalo, jak její manžel kritizoval jeho životní styl - a bavily se o škole, kam sestra chodila, soukromé dívčí škole v Torontu."
"gone","go","chodila","chodit","impf"," During the afternoon Eileen phoned Harry ’ s sister — whom Harry wasn ’ t speaking to, because of criticisms the sister ’ s husband had made about his, Harry ’ s, way of living his life — and they talked about the school that the sister had gone to, a girls ’ private school in Toronto."," Odpoledne Eileen zavolala Harryho sestře - Harry s ní nemluvil, protože ho naštvalo, jak její manžel kritizoval jeho životní styl - a bavily se o škole, kam sestra chodila, soukromé dívčí škole v Torontu."
"followed","follow","Následovaly","následovat","impf"," More phone calls followed, an appointment was made."," Následovaly další telefonáty a pak si domluvily schůzku."
"get","get","opatřit","opatřit","pf"," Or he can get it."," Nebo si je může opatřit."
"paid","pay","nevěnuje","věnovat","impf"," The sort of thing you paid no attention to, till you had a baby at the hand-to- mouth stage, and that you had then to be on the lookout for all the time."," Věc, jaké člověk ani nevěnuje pozornost, dokud nemá dítě ve stadiu z ruky do pusy, takže pak musí ustavičně dávat pozor."
"hoped","hope","Doufala","doufat","impf"," “ I hoped you wouldn ’ t notice."," "" Doufala jsem, že si toho nevšimneš."
"take","take","nedělej","dělat","impf"," Don ’ t take it to heart. ”"," Nic si z toho nedělej. """
"drawn","draw","nakreslila","nakreslit","pf"," Penelope had drawn a rudimentary map, and Juliet shortly found herself parked in front of an old church — that is, a church building seventy-five or eighty years old, covered with stucco, not as old or anything like as impressive as churches usually were in the part of Canada where Juliet had grown up."," Penelope jí nakreslila schematický plánek, a Juliet zakrátko zaparkovala před starým kostelem - to znamená církevní stavbou pětasedmdesát či osmdesát let starou, omítnutou štukem, ovšem ne tak starou a velkolepou, jako bývaly zpravidla kostely v těch končinách Kanady, kde Juliet vyrostla."
"parked","park","zaparkovala","zaparkovat","pf"," Penelope had drawn a rudimentary map, and Juliet shortly found herself parked in front of an old church — that is, a church building seventy-five or eighty years old, covered with stucco, not as old or anything like as impressive as churches usually were in the part of Canada where Juliet had grown up."," Penelope jí nakreslila schematický plánek, a Juliet zakrátko zaparkovala před starým kostelem - to znamená církevní stavbou pětasedmdesát či osmdesát let starou, omítnutou štukem, ovšem ne tak starou a velkolepou, jako bývaly zpravidla kostely v těch končinách Kanady, kde Juliet vyrostla."
"grown","grow","vyrostla","vyrůst","pf"," Penelope had drawn a rudimentary map, and Juliet shortly found herself parked in front of an old church — that is, a church building seventy-five or eighty years old, covered with stucco, not as old or anything like as impressive as churches usually were in the part of Canada where Juliet had grown up."," Penelope jí nakreslila schematický plánek, a Juliet zakrátko zaparkovala před starým kostelem - to znamená církevní stavbou pětasedmdesát či osmdesát let starou, omítnutou štukem, ovšem ne tak starou a velkolepou, jako bývaly zpravidla kostely v těch končinách Kanady, kde Juliet vyrostla."
"appeared","appear","objevili","objevit","pf"," Strangers who were sometimes crazy and dangerous had appeared out of the blue with their catastrophic claims and emotions, lives were turned upside down."," Najednou se zčistajasna objevili neznámí lidé, občas blázniví a nebezpeční, se strašnými požadavky a emocemi, a druhým obrátili životy naruby."
"turned","turn","obrátili","obrátit","pf"," Strangers who were sometimes crazy and dangerous had appeared out of the blue with their catastrophic claims and emotions, lives were turned upside down."," Najednou se zčistajasna objevili neznámí lidé, občas blázniví a nebezpeční, se strašnými požadavky a emocemi, a druhým obrátili životy naruby."
"locked","lock","nezamykali","zamykat","impf"," Harry and Eileen never locked the doors."," Harry a Eileen nikdy nezamykali dveře."
"got","get","koupil","koupit","pf"," The car was the same Pontiac that Sam had got secondhand maybe ten years ago."," Měli stále tentýž pontiac, který Sam koupil ojetý před nějakými deseti lety."
"seen","see","pozorovat","pozorovat","impf"," The original blue paint showed in streaks here and there but was mostly faded to gray, and the effects of winter road salt could be seen in its petticoat fringe of rust."," Původní modrý nátěr se ještě tu a tam zachoval, ale většinou vybledl došeda a na rezavém lemování spodku vozu se daly pozorovat následky zimního posypu solí."
"tell","tell","oznámit","oznámit","pf"," But I ’ m sorry to have to tell you, Juliet, I ’ m very sorry and I don ’ t want you to be too disappointed — Penelope is not here. ”"," Ale musím vám, Juliet, bohužel oznámit, je mi to moc líto a nechci, abyste byla příliš zklamaná - Penelope tu není. """
"want","want","nechci","chtít","impf"," But I ’ m sorry to have to tell you, Juliet, I ’ m very sorry and I don ’ t want you to be too disappointed — Penelope is not here. ”"," Ale musím vám, Juliet, bohužel oznámit, je mi to moc líto a nechci, abyste byla příliš zklamaná - Penelope tu není. """
"says","say","pronese","pronést","pf"," The woman says those words — Penelope is not here — as lightly as possible."," Žena ta slova - Penelope tu není - pronese co nejlehčím tónem."
"think","think","myslet","myslet","impf"," You would think that Penelope ’ s absence could be turned into a matter for amused contemplation, even for their mutual delight."," Člověk by si mohl myslet, že Penelopina nepřítomnost povede k veselým úvahám, dokonce k pobavení obou žen."
"thought","think","mít","mít","impf"," The visit to the cabin and Juanita being over, Juliet has thought — she has thought — since she was nearly there already — she has thought she might as well ..."," Až bude mít návštěvu chaty a Juanity z krku, pomyslela si Juliet - vždyť už byla skoro na místě -, snad by mohla taky ..."
"thought","think","mít","mít","impf"," The visit to the cabin and Juanita being over, Juliet has thought — she has thought — since she was nearly there already — she has thought she might as well ..."," Až bude mít návštěvu chaty a Juanity z krku, pomyslela si Juliet - vždyť už byla skoro na místě -, snad by mohla taky ..."
"thought","think","mít","mít","impf"," The visit to the cabin and Juanita being over, Juliet has thought — she has thought — since she was nearly there already — she has thought she might as well ..."," Až bude mít návštěvu chaty a Juanity z krku, pomyslela si Juliet - vždyť už byla skoro na místě -, snad by mohla taky ..."
"thought","think","pomyslela","pomyslet","pf"," The visit to the cabin and Juanita being over, Juliet has thought — she has thought — since she was nearly there already — she has thought she might as well ..."," Až bude mít návštěvu chaty a Juanity z krku, pomyslela si Juliet - vždyť už byla skoro na místě -, snad by mohla taky ..."
"thought","think","pomyslela","pomyslet","pf"," The visit to the cabin and Juanita being over, Juliet has thought — she has thought — since she was nearly there already — she has thought she might as well ..."," Až bude mít návštěvu chaty a Juanity z krku, pomyslela si Juliet - vždyť už byla skoro na místě -, snad by mohla taky ..."
"thought","think","pomyslela","pomyslet","pf"," The visit to the cabin and Juanita being over, Juliet has thought — she has thought — since she was nearly there already — she has thought she might as well ..."," Až bude mít návštěvu chaty a Juanity z krku, pomyslela si Juliet - vždyť už byla skoro na místě -, snad by mohla taky ..."
"made","make","vytvářely","vytvářet","impf"," These things, constantly rearranged, made up the scene six months ago, outside the train window on a morning between Christmas and New Year ’ s."," Tyhle věci, ustavičně přeskupované, vytvářely před půl rokem scenérii za oknem vlaku jednoho rána mezi Vánocemi a Novým rokem."
