"work","work","Pracujete","pracovat","impf"," "" Do you work here at home? "" I asked."," "" Pracujete tady doma? "" vyzvídala jsem."
"call","call","zavoláme","zavolat","pf"," We were to call Colin and Maria at the Forrests ' when we got in, and they would give us directions."," Dohoda zněla, že zavoláme Colinovi a Marii k Forrestovým, až dorazíme do hotelu, a oni nás pak nasměrují."
"got","get","dorazíme","dorazit","pf"," We were to call Colin and Maria at the Forrests ' when we got in, and they would give us directions."," Dohoda zněla, že zavoláme Colinovi a Marii k Forrestovým, až dorazíme do hotelu, a oni nás pak nasměrují."
"wait","wait","počkej","počkat","pf"," "" Joe, wait, "" I called after him, as he snatched up my baggage and strode toward the cab stand."," "" Joe, počkej! "" zavolala jsem za ním, když popadl můj kufr a zamířil ke stanovišti taxíků."
"called","call","zavolala","zavolat","pf"," "" Joe, wait, "" I called after him, as he snatched up my baggage and strode toward the cab stand."," "" Joe, počkej! "" zavolala jsem za ním, když popadl můj kufr a zamířil ke stanovišti taxíků."
"snatched","snatch","popadl","popadnout","pf"," "" Joe, wait, "" I called after him, as he snatched up my baggage and strode toward the cab stand."," "" Joe, počkej! "" zavolala jsem za ním, když popadl můj kufr a zamířil ke stanovišti taxíků."
"leave","leave","nenechávej","nechávat","impf"," "" Just do n't leave me, "" I whispered to Joe, who was still sipping his Campari and soda and scanning the rooftop."," "" Jen mě nenechávej samotnou, "" zašeptala jsem směrem k Joeovi, který dosud usrkával campari se sodou a očima soustředěně přejížděl po terase."
"whispered","whisper","zašeptala","zašeptat","pf"," "" Just do n't leave me, "" I whispered to Joe, who was still sipping his Campari and soda and scanning the rooftop."," "" Jen mě nenechávej samotnou, "" zašeptala jsem směrem k Joeovi, který dosud usrkával campari se sodou a očima soustředěně přejížděl po terase."
"want","want","Nechci","chtít","impf"," I do n't want to have to fight Sam Forrest or that tennis player for your honor. """," Nechci bránit tvou čest v pěstním souboji se Samem Forrestem nebo tím tenisovým šampionem. """
"entered","enter","vkročili","vkročit","pf"," It put its arms about you when you first entered, like a stout farm mother."," Objala vás v náručí, když jste do ní poprvé vkročili, jako nakynutá selská matka."
"put","put","položil","položit","pf"," Joe put his hand on my shoulder."," Joe mi položil dlaň na rameno."
"handle","handle","nezvládne","zvládnout","pf"," "" I do n't think Cat can handle that by herself. """," "" Cat něco takového sama nezvládne. """
"turned","turn","Obrátila","obrátit","pf"," I turned to look at him."," Obrátila jsem se k němu a zahleděla se na něj."
"drank","drink","pili","pít","impf"," The food was wonderful, and we drank a great deal of wine before and during dinner and had brandy and grappa after, but there was still a lingering feeling of unease and disorder."," Jídlo bylo skvělé a během něj i po něm jsme pili spousty vína a po něm brandy a grappu, ale ve vzduchu pořád viselo jisté napětí a neuspořádaný zmatek."
"handling","handle","ovládám","ovládat","impf"," And I knew I was handling myself flawlessly."," A také jsem věděla, že se dokonale ovládám."
"doing","do","dělá","dělat","impf"," You can always tell when you are doing something well."," Člověk to vždycky ví, když dělá něco dobře."
"boiled","boil","Vařili","vařit","impf"," They boiled it up in huge vats and then delivered it early in the mornings all over the city, in wheelbarrows."," Vařili je v obrovských sudech a pak je časně ráno rozváželi po městě na kolečkách."
"tell","tell","neříkejte","říkat","impf"," "" Just do n't tell me beforehand, "" I said."," "" Hlavně mi to neříkejte dopředu, "" požádala jsem ji."
"said","say","neříkejte","říkat","impf"," "" Just do n't tell me beforehand, "" I said."," "" Hlavně mi to neříkejte dopředu, "" požádala jsem ji."
"smelled","smell","páchnout","páchnout","impf"," God, I 'll bet it smelled something fierce around here back then. """," Bože, to to tady ale muselo pěkně páchnout! """
"smelled","smell","voněl","vonět","impf"," the air smelled sweetly of the strange vines that rioted everywhere, and of all the lives lived around and below us, and of fruit and bread and wine;"," Vzduch sladce voněl vinnou révou, která se drala všude kolem nás, a všemi těmi životy, které žili lidé okolo i v patrech pod námi, a také ovocem a chlebem a vínem."
"laughed","laugh","smáli","smát","impf"," People laughed and talked quietly."," Lidé se smáli a tiše spolu rozmlouvali."
"talked","talk","rozmlouvali","rozmlouvat","impf"," People laughed and talked quietly."," Lidé se smáli a tiše spolu rozmlouvali."
"seen","see","díváte","dívat","impf"," And all around, like the sea seen from its bottom, Rome, floodlit and glowing and pulsing and humming and burning."," A všude kolem nás se prostíral Řím, jako moře, na něž se díváte ode dna, tonoucí v záplavě světla, zářící, pulzující, šumící a hořící žhavým plamenem."
"meant","mean","znamená","znamenat","impf"," I did not know what the Italian meant."," Netušila jsem, co ten italský nápis znamená."
"translated","translate","přeložil","přeložit","pf"," "" ' As we are now, so shall ye be! "" Sam translated."," "" Co jsme nyní my, budete i vy, "" přeložil nám to Sam."
"tell","tell","říci","říci","pf"," Maybe it was wonderful. I could not tell."," Možná to bylo nádherné, to nedokážu říci."
"go","go","odejít","odejít","pf"," From there you could shudder and go out to lunch."," Pak jste se mohli otřást a odejít odtud rovnou na oběd."
"lay","lie","Ležela","ležet","impf"," I lay for a long time looking at his back, at the line of his ribs under the brown skin, at the double cowlick at the crown of his head."," Ležela jsem na posteli a dlouho se dívala na jeho záda, na obrysy žeber rýsujících se pod opálenou pokožkou, na dvě neposlušné kadeře, které mu stály na vrcholku hlavy."
"looking","look","dívala","dívat","impf"," I lay for a long time looking at his back, at the line of his ribs under the brown skin, at the double cowlick at the crown of his head."," Ležela jsem na posteli a dlouho se dívala na jeho záda, na obrysy žeber rýsujících se pod opálenou pokožkou, na dvě neposlušné kadeře, které mu stály na vrcholku hlavy."
"kissed","kiss","nepolíbil","políbit","pf"," I wish you had not kissed her, I thought."," Kéž bys ji tak nepolíbil, zatoužila jsem."
"wish","wish","přát","přát","impf"," Maybe I have no right to wish that, but I do."," Možná jsem neměla sebemenší právo si něco podobného přát, ale přála jsem si to."
"wish","wish","přála","přát","impf"," Maybe I have no right to wish that, but I do."," Možná jsem neměla sebemenší právo si něco podobného přát, ale přála jsem si to."
"Get","get","přinést","přinést","pf"," "" Get some mineral water from the attendant."," "" Nechte si od zřízence přinést minerálku."
"Brush","brush","vyčistěte","vyčistit","pf"," Brush your teeth in it, even."," Tou si vyčistěte i zuby."
"come","come","dojedeme","dojet","pf"," It 's a madhouse when you come into Venice."," Až tam dojedeme, vypukne blázinec."
"speak","speak","Neřekl","říci","pf"," He did not speak."," Neřekl ani slovo."
"said","say","říkaly","říkat","impf"," How can we live without your fear? they said."," Jak dokážeme žít bez tvého strachu? říkaly."
"tried","try","Pokusila","pokusit","pf"," I tried to tug my arm away, but my captor did not let go."," Pokusila jsem se vytrhnout, ale můj uchvatitel mě nechtěl pustit."
"kissed","kiss","Políbila","políbit","pf"," She kissed me on both cheeks, a light swift peck, and touched Sam on his bare chest."," Políbila mě na obě tváře, byl to takový rychlý, drobný dotyk rtů, a Sama polaskala po nahé hrudi."
"hope","hope","Doufám","doufat","impf"," I hope you did;"," Doufám, že ano!"
"killed","kill","zabili","zabít","pf"," you nearly killed Joe. """," Ale Joea jste málem zabili! """
"paying","pay","neplatíme","platit","impf"," "" Colin, "" Ada said patiently, but with a very slight edge in her voice, "" we are paying nothing for either room."," "" Coline, "" obrátila se k němu Ada trpělivě, avšak v hlase už jí zaznělo velice slabounké ostří, "" my za ten pokoj neplatíme nic."
"stayed","stay","Bydleli","bydlet","impf"," We have stayed there often before, and the manager is an old friend."," Bydleli jsme tu dříve často a ředitel je náš starý přítel."
"owns","own","Má","mít","impf"," He owns one of Sam 's earliest Italian works."," Má ve sbírce jedno ze Samových děl z raného italského období."
"told","tell","nepověděl","povědět","pf"," He would n't have told anybody himself. """," A on by o tom nikomu dalšímu nepověděl. """
"take","take","nevzal","vzít","pf"," "" I would not take any bets on that, Miz Compton Gaillard, "" Sam said."," "" Jed bych na to nevzal, paní Compton Gaillardová, "" podotkl Sam."
"held","hold","držel","držet","impf"," it was there in the way he held his head, the way he put his hands out to the person with him ...."," Poznala jsem to podle toho, jak držel hlavu, jak vztáhl paže k tomu, kdo stál před ním ..."
"sensed","sense","vycítil","vycítit","pf"," As if he sensed her presence there, he started and woke."," Ten se, jako by vycítil její přítomnost, začal probouzet."
"started","start","začal","začít","pf"," As if he sensed her presence there, he started and woke."," Ten se, jako by vycítil její přítomnost, začal probouzet."
"thought","think","domnívala","domnívat","impf"," I thought at first that she too was naked to the waist, but it was only the pale peach jersey that she wore."," Zpočátku jsem se domnívala, že také ona je do pasu nahá, ale byl to pouze ten svetřík světle broskvové barvy, který si oblékla."
"breathe","breathe","nedýchala","dýchat","impf"," I did not breathe, either."," Já ani nedýchala."
"bent","bend","sklonil","sklonit","pf"," Then Joe bent his head down to her, and she lifted hers, and he kissed her."," Potom k ní Joe sklonil hlavu, Ada pozdvihla tvář a on ji políbil."
"kissed","kiss","políbil","políbit","pf"," Then Joe bent his head down to her, and she lifted hers, and he kissed her."," Potom k ní Joe sklonil hlavu, Ada pozdvihla tvář a on ji políbil."
"rang","ring","zvonil","zvonit","impf"," The air around me rang and shivered as if there had been a huge silent concussion in the empty hallway, a blast."," Vzduch kolem mě zvonil a chvěl se, jako by v prázdném prostoru došlo k nějakému obrovskému nehlučnému výbuchu, k tiché explozi."
"shivered","shiver","chvěl","chvět","impf"," The air around me rang and shivered as if there had been a huge silent concussion in the empty hallway, a blast."," Vzduch kolem mě zvonil a chvěl se, jako by v prázdném prostoru došlo k nějakému obrovskému nehlučnému výbuchu, k tiché explozi."
"hidden","hide","skrývaly","skrývat","impf"," Her glorious white mane of hair was wrapped in a scarlet towel, and her ice-blue eyes hidden by huge black sunglasses."," Úchvatnou hřívu bílých vlasů měla obtočenou rudým ručníkem a ledově modré oči se skrývaly za obrovskými černými slunečními brýlemi."
"saw","see","pochopila","pochopit","pf"," And it was the first time I saw clearly what we were doing to her, Joe and I, by keeping her on the Mountain, away from the rest of the world."," A tehdy jsem rovněž poprvé pochopila, co jí provádíme, Joe a já, když ji držíme tady na Hoře, stranou od ostatního světa."
