"hurried","hurry","spěchal","spěchat","impf"," Mr. Weasley blinked rather rapidly, then he too hurried to hug his son."," Pan Weasley několikrát dost rychle zamrkal a pak také spěchal syna obejmout."
"want","want","přát","přát","impf"," “ You can ’ t want You-Know-Who defeated more than we do, Griphook! ”"," "" Nemůžete si porážku Vy - víte - koho přát víc než my, Griphooku! """
"asked","ask","zeptal","zeptat","pf"," “ What do you seek within the Lestranges ’ vault? ” he asked abruptly."," "" Co čekáte, že v trezoru Lestrangeových najdete? "" zeptal se náhle."
"lie","lie","lhal","lhát","impf"," You asked me to lie for you back there. ”"," Tam ve sklepení jste po mně chtěli, abych lhal. """
"agreed","agree","dohodli","dohodnout","pf"," A battle plan has been agreed between the teachers of Hogwarts and the Order of the Phoenix."," Učitelé z Bradavic a členové Fénixova řádu se dohodli na bitevním plánu."
"indicated","indicate","ukázal","ukázat","pf"," Meanwhile Remus "" - he indicated Lupin - "" Arthur "" - he pointed toward Mr. Weasley, sitting at the Gryffindor table - "" and I will take groups into the grounds."," Remus, "" ukázal na Lupina, "" Artur, "" kývl na pana Weasleyho, který seděl u nebelvírského stolu, "" a já mezitím rozmístíme další oddíly na školních pozemcích."
"pointed","point","ukázal","ukázat","pf"," Meanwhile Remus "" - he indicated Lupin - "" Arthur "" - he pointed toward Mr. Weasley, sitting at the Gryffindor table - "" and I will take groups into the grounds."," Remus, "" ukázal na Lupina, "" Artur, "" kývl na pana Weasleyho, který seděl u nebelvírského stolu, "" a já mezitím rozmístíme další oddíly na školních pozemcích."
"sitting","sit","seděl","sedět","impf"," Meanwhile Remus "" - he indicated Lupin - "" Arthur "" - he pointed toward Mr. Weasley, sitting at the Gryffindor table - "" and I will take groups into the grounds."," Remus, "" ukázal na Lupina, "" Artur, "" kývl na pana Weasleyho, který seděl u nebelvírského stolu, "" a já mezitím rozmístíme další oddíly na školních pozemcích."
"think","think","má","mít","impf"," Harry did not know what to think, what to believe."," Harry nevěděl, co si má myslet a čemu má věřit."
"think","think","myslet","myslet","impf"," Harry did not know what to think, what to believe."," Harry nevěděl, co si má myslet a čemu má věřit."
"believe","believe","myslet","myslet","impf"," Harry did not know what to think, what to believe."," Harry nevěděl, co si má myslet a čemu má věřit."
"think","think","má","mít","impf"," Harry did not know what to think, what to believe."," Harry nevěděl, co si má myslet a čemu má věřit."
"think","think","věřit","věřit","impf"," Harry did not know what to think, what to believe."," Harry nevěděl, co si má myslet a čemu má věřit."
"believe","believe","věřit","věřit","impf"," Harry did not know what to think, what to believe."," Harry nevěděl, co si má myslet a čemu má věřit."
"sit","sit","sedět","sedět","impf"," He wanted the truth and yet all Doge did was sit there and bleat feebly that Ariana had been ill."," Rád by znal pravdu, jenže Dóže nedokázal nic než sedět a chabě blekotat, že byla Ariana nemocná."
"believe","believe","věřit","věřit","impf"," Harry could hardly believe that Dumbledore would not have intervened if such cruelty was happening inside his own house, and yet there was undoubtedly something odd about the story."," Harrymu se nechtělo věřit, že by Brumbál dokázal nečinně přihlížet tak krutému počínání ve vlastním domě, a přece bylo na tom příběhu něco nepochybně podivného."
"tell","tell","povím","povědět","pf"," “ And I ’ ll tell you something else, ” Muriel said, hiccupping slightly as she lowered her goblet."," "" A ještě něco ti povím, "" prohlásila Muriel, odložila pohár a tiše škytla."
"said","say","povím","povědět","pf"," “ And I ’ ll tell you something else, ” Muriel said, hiccupping slightly as she lowered her goblet."," "" A ještě něco ti povím, "" prohlásila Muriel, odložila pohár a tiše škytla."
"said","say","prohlásila","prohlásit","pf"," “ And I ’ ll tell you something else, ” Muriel said, hiccupping slightly as she lowered her goblet."," "" A ještě něco ti povím, "" prohlásila Muriel, odložila pohár a tiše škytla."
"think","think","Myslím","myslet","impf"," “ I think Bathilda has spilled the beans to Rita Skeeter."," "" Myslím, že Ritě Holoubkové všechny ty pikantnosti vyslepičila Batylda."
"stooped","stoop","sklonil","sklonit","pf"," Hagrid stooped down, bestowed upon Harry a cursory and rib-cracking hug, then ran back to the shattered window."," Hagrid se sklonil, sevřel Harryho v lehkém objetí, při němž mu málem zpřelámal pár žeber, a rozběhl se zpět k roztříštěnému oknu."
"need","need","Potřebujeme","potřebovat","impf"," “ We need a plan, stop yelling - we need to get these ropes off - “"," "" Potřebujeme nějaký plán, tak přestaň hulákat - musíme se zbavit těch provazů - """
"need","need","Potřebujeme","potřebovat","impf"," “ We need a plan, stop yelling - we need to get these ropes off - “"," "" Potřebujeme nějaký plán, tak přestaň hulákat - musíme se zbavit těch provazů - """
"stop","stop","přestaň","přestat","pf"," “ We need a plan, stop yelling - we need to get these ropes off - “"," "" Potřebujeme nějaký plán, tak přestaň hulákat - musíme se zbavit těch provazů - """
"need","need","musíme","muset","impf"," “ We need a plan, stop yelling - we need to get these ropes off - “"," "" Potřebujeme nějaký plán, tak přestaň hulákat - musíme se zbavit těch provazů - """
"need","need","musíme","muset","impf"," “ We need a plan, stop yelling - we need to get these ropes off - “"," "" Potřebujeme nějaký plán, tak přestaň hulákat - musíme se zbavit těch provazů - """
"stopped","stop","přestal","přestat","pf"," Ron stopped shouting."," Ron přestal křičet."
"shouting","shout","křičet","křičet","impf"," Ron stopped shouting."," Ron přestal křičet."
"moving","move","pohnulo","pohnout","pf"," There was a sound of movement close by them, then Harry saw a shadow moving closer."," V jejich blízkosti se něco pohnulo a Harry spatřil, jak se k nim přisunuje nějaký stín."
"saw","see","spatřil","spatřit","pf"," There was a sound of movement close by them, then Harry saw a shadow moving closer."," V jejich blízkosti se něco pohnulo a Harry spatřil, jak se k nim přisunuje nějaký stín."
"caught","catch","nechytí","chytit","pf"," Oh no, I didn ’ t want you to be caught! ”"," Ach bože, doufala jsem, že vás nikdy nechytí! """
"see","see","vidět","vidět","impf"," How strange it was to see himself represented in stone, a happy baby without a scar on his forehead ..."," Bylo neobyčejně zvláštní vidět sám sebe vytesaného z kamene - spokojené děcko bez jizvy na čele ..."
"turned","turn","otočili","otočit","pf"," “ C ’ mon, ” said Harry, when he had looked his fill, and they turned again toward the church."," "" Tak pojď, "" zamumlal, když se dostatečně vynadíval, a oba se otočili a znovu zamířili ke kostelu."
"turned","turn","zamířili","zamířit","pf"," “ C ’ mon, ” said Harry, when he had looked his fill, and they turned again toward the church."," "" Tak pojď, "" zamumlal, když se dostatečně vynadíval, a oba se otočili a znovu zamířili ke kostelu."
"crossed","cross","přecházeli","přecházet","impf"," As they crossed the road, he glanced over his shoulder;"," Když přecházeli silnici, ohlédl se přes rameno."
"approached","approach","Blížili","blížit","impf"," The singing grew louder as they approached the church."," Blížili se ke kostelu a zpěv byl čím dál hlasitější."
"nodded","nod","přikývla","přikývnout","pf"," Mrs. Cattermole nodded, mopping her eyes on her sleeve."," Paní Cattermoleová přikývla a otřela si rukávem oči."
"tell","tell","prozradit","prozradit","pf"," “ Could you please tell us from which witch or wizard you took that wand? ”"," "" Mohla byste nám prosím prozradit, které čarodějce nebo kterému kouzelníkovi jste tu hůlku sebrala? """
"chose","choose","vybrala","vybrat","pf"," It - it - it - chose me. ”"," T - to ona si mě vybrala. """
"climbed","climb","vylezl","vylézt","pf"," Then he climbed onto his own bed and stared up at the dark canvas roof, listening to the pounding of the rain."," Pak vylezl na svoje lůžko, zadíval se na temnou celtu nad sebou a naslouchal bušení deště."
"listening","listen","naslouchal","naslouchat","impf"," Then he climbed onto his own bed and stared up at the dark canvas roof, listening to the pounding of the rain."," Pak vylezl na svoje lůžko, zadíval se na temnou celtu nad sebou a naslouchal bušení deště."
"woke","wake","probudil","probudit","pf"," When Harry woke the following day it was several seconds before he remembered what had happened."," Když se Harry následujícího dne probudil, trvalo mu několik vteřin, než se rozpomněl, co se stalo."
"need","need","Potřebujeme","potřebovat","impf"," We don ’ t even know what we ’ re looking for, we need them. ”"," Potřebujeme je, vždyť ani nevíme, co vlastně hledáme."
"looking","look","hledáme","hledat","impf"," We don ’ t even know what we ’ re looking for, we need them. ”"," Potřebujeme je, vždyť ani nevíme, co vlastně hledáme."
"do","do","udělat","udělat","pf"," And when Harry looked unconvinced, “ You don ’ t have to do everything alone, Harry. ”"," Nemusíš všechno udělat sám, Harry, "" dodala ještě, když viděla, že se tváří nerozhodně."
"thought","think","přemýšlel","přemýšlet","impf"," Harry thought fast, his scar still prickling, his head threatening to split again."," Harry přemýšlel na plné obrátky a jizva ho bolela tak silně, jako by mu měla prasknout hlava."
"thought","think","měla","mít","impf"," Harry thought fast, his scar still prickling, his head threatening to split again."," Harry přemýšlel na plné obrátky a jizva ho bolela tak silně, jako by mu měla prasknout hlava."
"split","split","prasknout","prasknout","pf"," Harry thought fast, his scar still prickling, his head threatening to split again."," Harry přemýšlel na plné obrátky a jizva ho bolela tak silně, jako by mu měla prasknout hlava."
"telling","tell","říkat","říkat","impf"," Dumbledore had warned him against telling anyone but Ron and Hermione about the Horcruxes."," Brumbál mu kladl na srdce, že nemá o viteálech říkat nikomu jinému než Ronovi a Hermioně."
"grew","grow","vyrůstali","vyrůstat","impf"," Secrets and lies, that ’ s how we grew up, and Albus ... he was a natural ..."," Tajnosti a lži, v tom jsme oba vyrůstali, a Albus ... tomu to šlo samo ..."
"insisted","insist","trvali","trvat","impf"," Mr. and Mrs. Weasley were now sleeping in the sitting room, having shouted down Monsieur and Madame Delacour ’ s protests and insisted they take their bedroom."," Pan a paní Weasleyovi přespávali v obývacím pokoji, když nejprve překřičeli protesty Delacourových a trvali na tom, aby si pro sebe zabrali jejich ložnici."
"take","take","trvali","trvat","impf"," Mr. and Mrs. Weasley were now sleeping in the sitting room, having shouted down Monsieur and Madame Delacour ’ s protests and insisted they take their bedroom."," Pan a paní Weasleyovi přespávali v obývacím pokoji, když nejprve překřičeli protesty Delacourových a trvali na tom, aby si pro sebe zabrali jejich ložnici."
"take","take","zabrali","zabrat","pf"," Mr. and Mrs. Weasley were now sleeping in the sitting room, having shouted down Monsieur and Madame Delacour ’ s protests and insisted they take their bedroom."," Pan a paní Weasleyovi přespávali v obývacím pokoji, když nejprve překřičeli protesty Delacourových a trvali na tom, aby si pro sebe zabrali jejich ložnici."
