"repeated","repeat","opakoval","opakovat","impf"," "" A week, "" Nate repeated to himself."," "" Týden, "" opakoval si pro sebe Nate."
"replied","reply","odpověděl","odpovědět","pf"," "" We do n't really know, "" Valdir replied, his words very slow and precise."," "" Přesně to nevíme, "" odpověděl Valdir pomalu a zřetelně."
"trying","try","snažil","snažit","impf"," He was trying hard to impress the American with his English."," Usilovně se snažil zapůsobit na Američana svou angličtinou."
"impress","impress","zapůsobit","zapůsobit","pf"," He was trying hard to impress the American with his English."," Usilovně se snažil zapůsobit na Američana svou angličtinou."
"explore","explore","prozkoumat","prozkoumat","pf"," The purpose of the meeting was to explore settlement, something every judge wanted for every case."," Účelem tohoto jednání je prozkoumat možností mimosoudního vyřešení sporu, což je povinností soudce u každého případu."
"push","push","tlačit","tlačit","impf"," It was his duty to push, prod, and cajole the parties into a settlement."," Jeho povinností totiž bylo nejprve tlačit, vybízet a přemlouvat strany k smírnému řešení."
"met","meet","setkal","setkat","pf"," His attitude changed somewhat when he met the Phelan heirs."," Když se však setkal s Phelanovými dědici, svůj přístup rázně změnil."
"changed","change","změnil","změnit","pf"," His attitude changed somewhat when he met the Phelan heirs."," Když se však setkal s Phelanovými dědici, svůj přístup rázně změnil."
"prepared","prepare","připravila","připravit","pf"," Josh 's staff had prepared hundreds of questions for Nate to hammer him with."," Joshova parta připravila Nateovi stovky otázek, jimiž měl do Troye bušit."
"hammer","hammer","bušit","bušit","impf"," Josh 's staff had prepared hundreds of questions for Nate to hammer him with."," Joshova parta připravila Nateovi stovky otázek, jimiž měl do Troye bušit."
"done","do","provedlo","provést","pf"," The work and research had been done by a half-dozen associates, people Nate would never meet."," Předběžnou práci provedlo půl tuctu společníků, s nimiž se Nate nikdy nesetkal."
"meet","meet","nesetkal","setkat","pf"," The work and research had been done by a half-dozen associates, people Nate would never meet."," Předběžnou práci provedlo půl tuctu společníků, s nimiž se Nate nikdy nesetkal."
"wearing","wear","měl","mít","impf"," Nate was wearing his favorite pair of Nikes, which were soon wet."," Nate měl na nohou své oblíbené sportovní boty Nike, které byly brzy zcela promočené."
"communicate","communicate","sdělit","sdělit","pf"," He preferred to turn around, but had no idea how to communicate this."," Nate by byl rád vyrazil zpátky, ale nevěděl, jak to chlapcům sdělit."
"said","say","řekl","říci","pf"," "" Luis, "" he said, his voice betraying his fears."," "" Luisi! "" řekl téměř plačtivým hlasem."
"looked","look","pohlédli","pohlédnout","pf"," The boys looked at him without the slightest trace of concern."," Chlapci na něho pohlédli a v jejich tvářích nebylo stopy po nějakém strachu."
"trying","try","pokoušel","pokoušet","impf"," We flew over it trying to find you. """," Když jsem se pokoušel vás najít, letěl jsem nad ním. """
"find","find","najít","najít","pf"," We flew over it trying to find you. """," Když jsem se pokoušel vás najít, letěl jsem nad ním. """
"flew","fly","letěl","letět","impf"," We flew over it trying to find you. """," Když jsem se pokoušel vás najít, letěl jsem nad ním. """
"find","find","našel","najít","pf"," "" And you did n't find me? """," "" A našel jste mě? """
"got","get","dostal","dostat","pf"," I got lucky and walked away."," Měl jsem však štěstí a dostal se z toho."
"stay","stay","Zůstanu","zůstat","pf"," "" I 'll stay. """," "" Zůstanu s vámi. """
"think","think","myslíte","myslet","impf"," If you think I 'm waiting for you to leave so I can dash over there to the bar and guzzle vodka, you 're wrong."," Jestli si myslíte, že čekám, až odejdete, abych se mohl vrhnout tamhle k baru a začít chlastat vodku, tak se moc pletete."
"waiting","wait","čekám","čekat","impf"," If you think I 'm waiting for you to leave so I can dash over there to the bar and guzzle vodka, you 're wrong."," Jestli si myslíte, že čekám, až odejdete, abych se mohl vrhnout tamhle k baru a začít chlastat vodku, tak se moc pletete."
"leave","leave","odejdete","odejít","pf"," If you think I 'm waiting for you to leave so I can dash over there to the bar and guzzle vodka, you 're wrong."," Jestli si myslíte, že čekám, až odejdete, abych se mohl vrhnout tamhle k baru a začít chlastat vodku, tak se moc pletete."
"dash","dash","vrhnout","vrhnout","pf"," If you think I 'm waiting for you to leave so I can dash over there to the bar and guzzle vodka, you 're wrong."," Jestli si myslíte, že čekám, až odejdete, abych se mohl vrhnout tamhle k baru a začít chlastat vodku, tak se moc pletete."
"read","read","přečetl","přečíst","pf"," Josh looked a bit sheepish, primarily because Nate had read his mind."," Josh se zatvářil trochu rozpačitě, především proto, že Nate tak přesně přečetl jeho myšlenky."
"assured","assure","ujistil","ujistit","pf"," "" Josh has assured me that they know where she is, that they are in contact with her, and that she will hire lawyers to protect her interests. """," "" Josh mne ujistil, že ví, kde je, že jsou s ní v kontaktu a že si najme právníky, aby hájili její zájmy. """
"hire","hire","najme","najmout","pf"," "" Josh has assured me that they know where she is, that they are in contact with her, and that she will hire lawyers to protect her interests. """," "" Josh mne ujistil, že ví, kde je, že jsou s ní v kontaktu a že si najme právníky, aby hájili její zájmy. """
"protect","protect","hájili","hájit","impf"," "" Josh has assured me that they know where she is, that they are in contact with her, and that she will hire lawyers to protect her interests. """," "" Josh mne ujistil, že ví, kde je, že jsou s ní v kontaktu a že si najme právníky, aby hájili její zájmy. """
"added","add","dodal","dodat","pf"," "" For eleven billion, I would hope so, "" added Grit."," "" Pro jedenáct miliard bych to udělal také, "" dodal Grit."
"heard","hear","slyšel","slyšet","impf"," "" So I 've heard. """," "" To už jsem slyšel. """
"want","want","nechtěl","chtít","impf"," Nate was starving but did n't want to eat alone."," Nate hlady umíral, ale nechtěl jíst sám."
"eat","eat","jíst","jíst","impf"," Nate was starving but did n't want to eat alone."," Nate hlady umíral, ale nechtěl jíst sám."
"smoked","smoke","kouřilo","kouřit","impf"," Pot was being smoked somewhere in another corner."," Někde v protějším rohu se kouřilo z hrnce."
"lit","light","zapálil","zapálit","pf"," Daniel lit another cigarette, a Camel with no filter, the worst cancer sticks on the market, and he blasted a cloud of thick smoke at the cheap beer chandelier hanging above them."," Daniel si zapálil další cigaretu, kamelku bez filtru, nejhorší rakovinotvomou cigaretu na trhu, a vyfoukl oblak kouře na laciný pivní lustr, visící nad nimi."
"remained","remain","zůstávají","zůstávat","impf"," The doors to the huts remained open, and children ran from one to the other."," Dveře chýší zůstávají otevřené a děti běhají z jedné do druhé."
"ran","run","běhají","běhat","impf"," The doors to the huts remained open, and children ran from one to the other."," Dveře chýší zůstávají otevřené a děti běhají z jedné do druhé."
"braided","braid","splétají","splétat","impf"," Young girls braided their hair in the shade, while their mothers worked over the fires."," Mladá děvčata si ve stínu splétají vlasy, zatímco jejich matky pracují u ohňů."
"worked","work","pracují","pracovat","impf"," Young girls braided their hair in the shade, while their mothers worked over the fires."," Mladá děvčata si ve stínu splétají vlasy, zatímco jejich matky pracují u ohňů."
"caused","cause","Způsobil","způsobit","pf"," I 've caused more misery than any ten people."," Způsobil jsem víc utrpení než deset jiných lidí dohromady."
"see","see","vidíte","vidět","impf"," Finally, you see an anaconda, "" Jevy said."," Konečně vidíte anakondu, "" odpověděl Jevy."
"said","say","odpověděl","odpovědět","pf"," Finally, you see an anaconda, "" Jevy said."," Konečně vidíte anakondu, "" odpověděl Jevy."
"said","say","řekl","říci","pf"," "" Some Indians worship snakes, "" Jevy said."," "" Někteří Indiáni hady uctívají, "" řekl Jevy."
"bother","bother","obtěžují","obtěžovat","impf"," The mosquitoes seemed to bother only him."," Měl pocit, že moskyti obtěžují jen jeho."
"saw","see","uviděli","uvidět","pf"," But they saw children first, happy little brown bodies splashing in the water."," Místo toho však náhle uviděli hejno roztomilých malých dětí, jejichž nahá hnědá tělíčka se čvachtala ve vodě."
"ended","end","skončil","skončit","pf"," The tunnel ended near a settlement."," Tunel skončil takřka u osady."
"left","leave","nechal","nechat","pf"," Jevy left Valdir 's phone number with Fernando."," Jevy nechal Fernandovi Valdirovo telefonní číslo."
"owned","own","vlastnil","vlastnit","impf"," I would guess that after you had drilled him on these basics, you spent at least two hours prompting him on his holdings, the structure of The Phelan Group, the companies he owned, the acquisitions he 'd made, the closing prices of certain stocks."," Myslel bych dále, že pak, když jste s ním zopakoval tyto základní věci, jste spolu nejméně dvě hodiny probírali jeho majetkové poměry, strukturu Phelan Group, společností, které vlastnil, investic, které realizoval, konečných cen některých akcií."
"came","come","šlo","jít","impf"," He relied on you more and more for financial news, and so this came easy for you."," Pokud šlo o finanční zprávy, pan Phelan se na vás stále víc spoléhal, takže se vám tyto věci staly běžné."
"relied","rely","spoléhal","spoléhat","impf"," He relied on you more and more for financial news, and so this came easy for you."," Pokud šlo o finanční zprávy, pan Phelan se na vás stále víc spoléhal, takže se vám tyto věci staly běžné."
"keep","keep","udržet","udržet","pf"," It was tedious for the old man, but you were determined to keep him sharp just before you wheeled him in for the exam."," Pro starého pána to bylo únavné, ale vy jste byl rozhodnutý udržet ho bystrého až do okamžiku, kdy jste ho v kolečkovém křesle dovezl ke zkoušce."
