"hand","hand","předat","předat","pf"," The idea seemed to be that he should sit around until Dr. Pearson could take enough time away from his mail and various other chores to hand out a few tasks."," Zřejmě se tady domnívají, že bude trpně vyčkávat, až se doktoru Pearsonovi uráčí předat mu některé ze svých pravomocí a některé své pracovní úkoly."
"do","do","udělat","udělat","pf"," "" But you ca n't do that!"," "" To přece nemůžete udělat!"
"retire","retire","odejít","odejít","pf"," Absent from the meeting was the familiar figure of Charlie Dornberger, who had already made known his intention to retire immediately."," Chyběla zde však známá postava Charlieho Dornbergera, který již oznámil své rozhodnutí okamžitě odejít do penze."
"Looking","look","pohlédl","pohlédnout","pf"," Looking toward the door, O'Donnell saw Lucy Grainger come in;"," O ' Donnell pohlédl ke dveřím a uviděl vcházet Lucy Graingerovou."
"saw","see","uviděl","uvidět","pf"," Looking toward the door, O'Donnell saw Lucy Grainger come in;"," O ' Donnell pohlédl ke dveřím a uviděl vcházet Lucy Graingerovou."
"caught","catch","Zachytila","zachytit","pf"," she caught his eye and smiled slightly."," Zachytila jeho pohled a pousmála se."
"realized","realize","uvědomil","uvědomit","pf"," Then suddenly he realized that since this morning he had not once thought of Denise."," Náhle si uvědomil, že od dnešního rána si ani jednou nevzpomněl na Denisu."
"thought","think","nevzpomněl","vzpomenout","pf"," Then suddenly he realized that since this morning he had not once thought of Denise."," Náhle si uvědomil, že od dnešního rána si ani jednou nevzpomněl na Denisu."
"loved","love","miluje","milovat","impf"," Then suddenly, explosively, as if in a burst of revelation, Lucy knew what she had denied herself knowing these past months : that she loved this man-profoundly and ardently."," Náhle, téměř výbušně, jako zázrakem si Lucy uvědomila, co si v posledních několika měsících vytrvale zapírala : že tohoto muže hluboce a vroucně miluje."
"betrayed","betray","prozradí","prozradit","pf"," For a moment the thought made her weak; she wondered if she had betrayed it on her face."," Na chvilku ji to pomyšlení skoro oslabilo a obávala se, že ji její tvář prozradí."
"leaned","lean","naklonil","naklonit","pf"," Only when one or the other leaned forward to make a move in the game were their features defined momentarily by the lamplight 's outer edges."," Jen když se jeden či druhý naklonil dopředu, aby posunul figurku, vyznačilo světlo lampy ostřeji jeho rysy."
"leaned","lean","opřel","opřít","pf"," Eustace Swayne had leaned back."," Eustace Swayne se opřel dozadu."
"told","tell","řečeno","říci","pf"," He was not sure just what he was being told;"," Nebyl si však jist, zda porozuměl všemu, co mu bylo řečeno."
"need","need","musel","muset","impf"," he would need to know O'Donnell better before deciding that."," Pro správné posouzení by musel O ' Donnella lépe znát."
"find","find","objeví","objevit","pf"," If that were so, they would quickly find they had obtained the wrong man."," Nu, objeví asi rychle, že narazili na nepravého."
"take","take","vezmi","vzít","pf"," take them for your strength. Here are my lungs;"," "" Zde máš mé ruce, vezmi si je, znásobí tvou sílu!"
"breathe","breathe","dýchat","dýchat","impf"," use them and let me breathe for you."," Tu jsou moje plíce, jsou ochotny za tebe dýchat!"
"do","do","dělat","dělat","impf"," There 's so much ahead, so much we can do together-if only you 'll live!"," Je toho tolik, co bychom mohli dělat spolu - jen chtěj žít!"
"Listen","listen","Poslechni","poslechnout","pf"," Listen to me, and hold on!"," Poslechni mě, vydrž!"
"hold","hold","vydrž","vydržet","pf"," Listen to me, and hold on!"," Poslechni mě, vydrž!"
"felt","feel","Ucítil","ucítit","pf"," He felt Nurse Wilding 's hand on his arm."," Ucítil ruku sestry Wildingové na své paži."
"go","go","Půjdeme","jít","impf"," Her voice said gently, "" We 'd better go now. """," "" Půjdeme už! "" vybídla ho laskavě."
"nodded","nod","Přikývl","přikývnout","pf"," He nodded, unable to speak."," Přikývl, neschopen slova."
"anticipating","anticipate","Předvídala","předvídat","impf"," Already her mind was anticipating what might happen next."," Předvídala, co může nastat."
"happen","happen","nastat","nastat","pf"," Already her mind was anticipating what might happen next."," Předvídala, co může nastat."
"obtained","obtain","získat","získat","pf"," If the parents planned to fly here immediately from Oregon, the written consent could be obtained on arrival."," Kdyby se rodiče rozhodli přiletět z Oregonu ihned, mohla by písemný souhlas získat po jejich příletu."
"use","use","použila","použít","pf"," If not, she must do her best to persuade them to telegraph the authority, giving Lucy the discretion to use it if necessary."," Kdyby přijet nemohli, musí je přimět, aby jí okamžitě se souhlasem zatelegrafovali i plnou moc, kterou by použila v případě potřeby."
"went","go","pokračoval","pokračovat","impf"," He went on, "" That 's the way the next day can go, and the next, and the one after that."," "" A takový bude i den příští a následující, jeden po druhém, "" pokračoval."
"go","go","pokračoval","pokračovat","impf"," He went on, "" That 's the way the next day can go, and the next, and the one after that."," "" A takový bude i den příští a následující, jeden po druhém, "" pokračoval."
"find","find","Zjistíte","zjistit","pf"," Until you find a year has slipped by, and another, and another."," "" Zjistíte, že tak uplynul rok, potom druhý a třetí a další."
"doing","do","vykonáte","vykonat","pf"," And while you 're doing all this you 'll send other people on courses to hear about the new things in medicine-because you ca n't take time out to go yourself."," Denně vykonáte tisíc maličkostí a zvyknete si postlat za sebe na kursy jiné pracovníky, neboť vy prostě nebudete mít čas, abyste se jich sám zúčastnil."
"separate","separate","oddělit","oddělit","pf"," With every individual stool containing millions of bacteria, the next task was to separate those colonies which were obviously harmless from those which must be investigated further."," U každého jednotlivého vzorku stolice, obsahujícího milióny bakterií, bylo třeba oddělit neškodné kolonie od těch, které bylo nutno dále prozkoumat."
"investigated","investigate","prozkoumat","prozkoumat","pf"," With every individual stool containing millions of bacteria, the next task was to separate those colonies which were obviously harmless from those which must be investigated further."," U každého jednotlivého vzorku stolice, obsahujícího milióny bakterií, bylo třeba oddělit neškodné kolonie od těch, které bylo nutno dále prozkoumat."
"wanted","want","Chtěla","chtít","impf"," I wanted to, as much as you."," Chtěla jsem, moc jsem chtěla, jako ty!"
"wanted","want","chtěla","chtít","impf"," I wanted to, as much as you."," Chtěla jsem, moc jsem chtěla, jako ty!"
"thought","think","Myslil","myslit","impf"," I thought ... """," "" Myslil jsem, že ... """
"thought","think","myslil","myslit","impf"," She said, "" I know what you thought."," "" Já vím, co sis myslil, "" přerušila ho Vivian."
"called","call","Volal","volat","impf"," "" I was called at my home, "" Bartlett said, "" and Dr. Cymbalist told me he suspected a perforated ulcer."," "" Volal mě domů, "" pokračoval Bartlett, "" a sdělil mi, že má podezření na perforovaný žaludeční vřed."
"told","tell","sdělil","sdělit","pf"," "" I was called at my home, "" Bartlett said, "" and Dr. Cymbalist told me he suspected a perforated ulcer."," "" Volal mě domů, "" pokračoval Bartlett, "" a sdělil mi, že má podezření na perforovaný žaludeční vřed."
"described","describe","popsal","popsat","pf"," The symptoms he described tallied with this diagnosis."," Symptomy, jež popsal, této diagnóze odpovídaly."
"notified","notify","Uvědomil","uvědomit","pf"," I called the surgical resident on duty and notified him the case would be coming in. """," Uvědomil jsem telefonicky sekundáře, který měl právě na chirurgii službu, o případu, který přijde na oddělení. """
"called","call","přijde","přijít","pf"," I called the surgical resident on duty and notified him the case would be coming in. """," Uvědomil jsem telefonicky sekundáře, který měl právě na chirurgii službu, o případu, který přijde na oddělení. """
"coming","come","přijde","přijít","pf"," I called the surgical resident on duty and notified him the case would be coming in. """," Uvědomil jsem telefonicky sekundáře, který měl právě na chirurgii službu, o případu, který přijde na oddělení. """
"looked","look","nahlédl","nahlédnout","pf"," Bartlett looked over his notes."," Bartlett nahlédl do svých poznámek."
"get","get","získají","získat","pf"," They 're convinced they can get the second half million by next summer and wind up the campaign by fall. """," Oba věří, že druhý půlmilión získají do příštího léta, aby se mohla stavba úplně rozjet! """
"felt","feel","cítil","cítit","impf"," At the words he had felt his love for her deepen, and he had held her and kissed her passionately."," Při těch slovech cítil, že jeho láska k ní se prohlubuje, objal ji a vášnivě zlíbal."
"deepen","deepen","prohlubuje","prohlubovat","impf"," At the words he had felt his love for her deepen, and he had held her and kissed her passionately."," Při těch slovech cítil, že jeho láska k ní se prohlubuje, objal ji a vášnivě zlíbal."
"looked","look","podívala","podívat","pf"," Afterward she had twisted his hair affectionately and, holding his head back, had looked directly into his eyes."," Pročechrala mu zamilovaně vlasy, zaklonila jeho hlavu a podívala se mu zpříma do očí :"
"said","say","řekla","říci","pf"," "" I 'm going to have just one leg, Mike, "" she had said, "" for all the rest of my life."," "" Budu mít jen jednu nohu, Miku, "" řekla, "" jen jednu na celý zbytek života."
"met","meet","poznal","poznat","pf"," I wo n't be the girl you met-not as you met me, and not as you know me now."," Nebudu už ta dívka, kterou jsi nedávno poznal, se kterou jsi chodil, ani ta, jak mě znáš teď."
"understand","understand","Pochopím","pochopit","pf"," If you want out, I 'll understand. """," Pochopím, jestliže se budeš chtít se mnou rozejít. """
"want","want","chtít","chtít","impf"," If you want out, I 'll understand. """," Pochopím, jestliže se budeš chtít se mnou rozejít. """
"listening","listen","slyšel","slyšet","impf"," "" Administrator speaking. "" Tomaselli 's tone was friendly. Then he frowned slightly, listening to what was coming from the other end of the line."," "" U telefonu správce Tomaselli, "" ohlásil se přátelsky. mračil se, když slyšel slova přicházející z druhého konce linky."
