"wanted","want","hledána","hledat","impf"," She 's wanted for questioning about the apparent smothering death of a patient named Ida Mancini."," Je hledána v souvislosti s vyšetřováním smrti pacientky jménem Ida Manciniová, k níž došlo údajně zadušením."
"getting","get","nedostanete","dostat","pf"," With this cadaver stuff in mind, you can ride for hours without getting anywhere."," Když si naplníte hlavu mrtvolami, můžete rajtovat hodiny a nedostanete se nikam."
"feeling","feel","necítit","cítit","impf"," You can kill a lifetime without feeling anything but skin."," Můžete se protlouct celým životem, a přitom necítit nic, jen kůži."
"go","go","fungovat","fungovat","impf"," When you 're an addict, you can go without feeling anything except drunk or stoned or hungry."," Když jste závislí, můžete fungovat a necítit nic, jen opilost nebo rauš nebo hlad."
"feeling","feel","necítit","cítit","impf"," When you 're an addict, you can go without feeling anything except drunk or stoned or hungry."," Když jste závislí, můžete fungovat a necítit nic, jen opilost nebo rauš nebo hlad."
"read","read","číst","číst","impf"," By the time I send out a couple hundred of the same letter, I never want to read it again."," Když rozešlu pár stovek stejných dopisů, nemám pražádnou chuť si to číst znovu."
"save","save","zachránit","zachránit","pf"," These are the ones where for the price of a cup of coffee, you could save a child 's life."," Jsou takové, přes které můžete zachránit život dítěte za cenu šálku kávy."
"save","save","zachránit","zachránit","pf"," The hook is you ca n't just save somebody 's life one time."," Háček je v tom, že druhému nemůžete zachránit život jednorázově."
"save","save","zachraňovat","zachraňovat","impf"," People are having to save me again and again."," Lidi mě musejí zachraňovat zas a znovu."
"said","say","říkala","říkat","impf"," Traveling in time was the equivalent of what space travel is for humans now, she said."," Cestování v čase je stejně nákladné, jako teď pro lidstvo cestování do kosmu, říkala."
"canceled","cancel","zrušeny","zrušit","pf"," It was a chancy, expensive gamble, and unless she came back impregnated with an intact fetus, any future missions would be canceled."," Byla to odvážná a drahá nejistá sázka, takže jestli se jí nepodaří vrátit se s nepoškozeným embryem, všechny budoucí cesty budou zrušeny."
"locked","lock","Zavřeli","zavřít","pf"," "" I 'm only locked in here because I told people the truth about myself, "" she says."," "" Zavřeli mě tady jen proto, že jsem lidem o sobě pověděla pravdu, "" tvrdila."
"told","tell","pověděla","povědět","pf"," "" I 'm only locked in here because I told people the truth about myself, "" she says."," "" Zavřeli mě tady jen proto, že jsem lidem o sobě pověděla pravdu, "" tvrdila."
"says","say","pověděla","povědět","pf"," "" I 'm only locked in here because I told people the truth about myself, "" she says."," "" Zavřeli mě tady jen proto, že jsem lidem o sobě pověděla pravdu, "" tvrdila."
"pretending","pretend","předstírám","předstírat","impf"," "" And I 'm really a brilliantly talented and gifted actor, "" Denny says, "" and I 'm just pretending to be your stupid masturbation-addicted loser best friend. """," "" A já jsem fakt moc nadanej a skvělej herec, "" rozkládá Denny, "" a jenom předstírám, že jsem tvůj pitomej onanistickej nýmandskej nejlepší kamarád. """
"work","work","děláš","dělat","impf"," "" So this is where you work. """," "" Tak ty děláš tady? """
"do","do","dělat","dělat","impf"," I mean, I do n't know, but how scared should I be ...? """," No já teda nevím, měla bych si jako dělat velký starosti nebo ... """
"looking","look","Nepodívám","podívat","pf"," Without looking at her, I hold up one finger."," Nepodívám se na ni a vztyčím ukazovák."
"wait","wait","Počkejte","počkat","pf"," This is international sign language for Please wait."," Což je univerzální znak pro : Počkejte, prosím."
"see","see","podívá","podívat","pf"," The doctor will see you shortly."," Lékař se na vás podívá za okamžik."
"wipe","wipe","Otřu","otřít","pf"," With my snot rag I wipe the worst of the mess away from his eyes and mouth."," Otřu mu šnuptychlem ty nejhorší hrůzy okolo očí a úst."
"keeps","keep","má","mít","impf"," The blacksmith keeps beating his metal, two fast and then three slow beats, again and again, that you know is the bass line to an old Radiohead song he likes."," Kovář pořád mydlí do železa, dva rychlé údery a pak tři pomalé, zas a znovu, a my víme, že to je basová linka staré písničky od Radiohead, kterou má rád."
"told","tell","řekla","říci","pf"," She was really a doctor of genetics, and she was only a patient here because she 'd told the truth."," Ve skutečnosti je genetička a pacientkou je tu jen proto, že řekla pravdu."
"trying","try","Nepokoušela","pokoušet","impf"," She was n't trying to hurt me."," Nepokoušela se mi ublížit."
"hurt","hurt","ublížit","ublížit","pf"," She was n't trying to hurt me."," Nepokoušela se mi ublížit."
"trying","try","pokoušela","pokoušet","impf"," She was just trying to do her job."," Jen se pokoušela dělat svou práci."
"do","do","dělat","dělat","impf"," She was just trying to do her job."," Jen se pokoušela dělat svou práci."
"ask","ask","ptám","ptát","impf"," To the patient, I ask, has she noticed any changes in her cycle or in her bowel movements?"," Pacientky se ptám, jestli nezaznamenala nějaké změny menstruačního cyklu nebo peristaltiky."
"call","call","říká","říkat","impf"," What the Kama Sutra would call Scattered Clouds."," Kámasútra jim říká "" rozptýlené obláčky ""."
"want","want","nechtějí","chtít","impf"," These are people who do n't want an orgasm as much as they just want to forget."," Tihle lidé ani tolik nechtějí orgasmus, jako chtějí zapomenout."
"want","want","nechtějí","chtít","impf"," These are people who do n't want an orgasm as much as they just want to forget."," Tihle lidé ani tolik nechtějí orgasmus, jako chtějí zapomenout."
"want","want","chtějí","chtít","impf"," These are people who do n't want an orgasm as much as they just want to forget."," Tihle lidé ani tolik nechtějí orgasmus, jako chtějí zapomenout."
"want","want","chtějí","chtít","impf"," These are people who do n't want an orgasm as much as they just want to forget."," Tihle lidé ani tolik nechtějí orgasmus, jako chtějí zapomenout."
"forget","forget","zapomenout","zapomenout","pf"," These are people who do n't want an orgasm as much as they just want to forget."," Tihle lidé ani tolik nechtějí orgasmus, jako chtějí zapomenout."
"read","read","četla","číst","impf"," "" It 's okay, "" I tell her. "" Dr. Marshall read your diary and told me the truth. """," "" To nic, "" konejším ji, "" doktorka Marshallová četla tvůj diář a pověděla mi pravdu. """
"tell","tell","pověděla","povědět","pf"," "" It 's okay, "" I tell her. "" Dr. Marshall read your diary and told me the truth. """," "" To nic, "" konejším ji, "" doktorka Marshallová četla tvůj diář a pověděla mi pravdu. """
"told","tell","pověděla","povědět","pf"," "" It 's okay, "" I tell her. "" Dr. Marshall read your diary and told me the truth. """," "" To nic, "" konejším ji, "" doktorka Marshallová četla tvůj diář a pověděla mi pravdu. """
"open","open","Otevírá","otevírat","impf"," Her mouth stretches open to speak, and I spoon in more pudding."," Otevírá ústa k řeči a já nakládám další pudink."
"slide","slide","kloužou","klouzat","impf"," Her eyes bulge and tears slide down the sides of her face."," Oči se vyvalí a po lících kloužou dolů slzy."
"save","save","spasit","spasit","pf"," "" I love you, and I 'm here to save you. """," "" Mám tě rád a přišel jsem tě spasit. """
"saying","say","říkají","říkat","impf"," They 're laughing at the ceiling, still all crowded around me, patting my hand and saying it 's all right, they forgive me."," Usmívají se do stropu, pořád shluknuté kolem mě, poplácávají mě po ruce a říkají, že to je všechno v pořádku a že mi odpouštějí."
"need","need","Potřebuješ","potřebovat","impf"," "" You need a snot rag, dude? "" I say."," "" Potřebuješ se vysmrkat, vole? "" ptám se."
"used","use","použil","použít","pf"," Whatever lighting the photographer used was harsh and made bad shadows on the cement-block wall behind them."," Ať už fotograf použil jakýkoli blesk, byl ostrý a vyrobil na tvárnicové zdi za nimi ohavné stíny."
"made","make","vyrobil","vyrobit","pf"," Whatever lighting the photographer used was harsh and made bad shadows on the cement-block wall behind them."," Ať už fotograf použil jakýkoli blesk, byl ostrý a vyrobil na tvárnicové zdi za nimi ohavné stíny."
"hanging","hang","visely","viset","impf"," The monkey looked tired and patchy with mange. The guy was in lousy shape, pale with rolls around his middle, but there he was, relaxed and bent over with his hands braced against his knees and his poochy gut hanging down, his face looking back over his shoulder at the camera, smiling away."," Chlap byl v mizerné formě, byl bledý a kolem pasu měl pneumatiku, ale vida ho, byl naprosto uvolněný, předkláněl se, rukama se držel za kolena a pytlík a úd mu splaskle visely a on se díval přes rameno do objektivu a usmíval se."
"looked","look","díval","dívat","impf"," The monkey looked tired and patchy with mange. The guy was in lousy shape, pale with rolls around his middle, but there he was, relaxed and bent over with his hands braced against his knees and his poochy gut hanging down, his face looking back over his shoulder at the camera, smiling away."," Chlap byl v mizerné formě, byl bledý a kolem pasu měl pneumatiku, ale vida ho, byl naprosto uvolněný, předkláněl se, rukama se držel za kolena a pytlík a úd mu splaskle visely a on se díval přes rameno do objektivu a usmíval se."
"looking","look","díval","dívat","impf"," The monkey looked tired and patchy with mange. The guy was in lousy shape, pale with rolls around his middle, but there he was, relaxed and bent over with his hands braced against his knees and his poochy gut hanging down, his face looking back over his shoulder at the camera, smiling away."," Chlap byl v mizerné formě, byl bledý a kolem pasu měl pneumatiku, ale vida ho, byl naprosto uvolněný, předkláněl se, rukama se držel za kolena a pytlík a úd mu splaskle visely a on se díval přes rameno do objektivu a usmíval se."
