"said","say","Řekl","říci","pf"," I said Iggy you take care of it, send me the bill, only keep my name anonymous, see."," Řekl jsem mu, Iggy, vem si to na starost a pošli mi účet, jenže já musím zůstat anonymní, slyšíš?"
"married","marry","vdala","vdát","pf"," Look at the Lone Ranger, married twice."," Podívej se na Ztracenou vartu - vdala se dvakrát."
"closing","close","zavíraly","zavírat","impf"," Her eyes were closing of their own accord."," Oči se jí samy zavíraly."
"insisted","insist","naléhal","naléhat","impf"," “ She is only grieving? ” insisted José."," "" Ona se jen rmoutí? "" naléhal José."
"leave","leave","nechte","nechat","pf"," “ Please, sir, ” the doctor was quite short with him, “ if you will leave me alone with the patient. ”"," "" Prosím vás, pane, "" stroze ho umlčel doktor, "" teď mě nechte s pacientkou o samotě. """
"touch","touch","Nesahejte","sahat","impf"," “ Don ’ t touch me!"," "" Nesahejte na mě!"
"call","call","Zavolám","zavolat","pf"," I ’ ll call the police, ” she threatened as he whipped her to the door with Portuguese oaths."," Zavolám policii! "" pohrozila mu, jak ji s portugalskými nadávkami hnal ze dveří."
"threatened","threaten","pohrozila","pohrozit","pf"," I ’ ll call the police, ” she threatened as he whipped her to the door with Portuguese oaths."," Zavolám policii! "" pohrozila mu, jak ji s portugalskými nadávkami hnal ze dveří."
"said","say","řekla","říci","pf"," “ Fred ’ s a soldier, ” said Holly."," "" Fred je taky voják, "" řekla Holly."
"doubt","doubt","pochybovala","pochybovat","impf"," “ But I doubt if he ’ ll ever be a statue."," "" Ale dost bych pochybovala, že z něho jednou bude socha."
"say","say","Říká","říkat","impf"," They say the more stupid you are the braver."," Říká se, že čím je kdo hloupější, tím je odvážnější."
"leaving","leave","odjedu","odjet","pf"," Actually ” - she frowned - “ he seemed delighted that I was leaving the country."," Vlastně "" - zamračila se - "" vypadalo to, jako by měl radost, že odjedu ze Států."
"said","say","Řekl","říci","pf"," He said it was all for the best."," Řekl, že to tak bude nejlepší."
"found","find","zjistili","zjistit","pf"," If they found out I wasn ’ t his real niece."," Kdyby zjistili, že nejsem jeho opravdová neteř."
"sent","send","poslal","poslat","pf"," That fat lawyer, O ’ Shaughnessy, O ’ Shaughnessy sent me five hundred dollars."," Ten tlustý advokát O ' Shaughnessy, představ si, mi poslal pět set dolarů."
"wanted","want","Chtěl","chtít","impf"," I wanted to be unkind."," Chtěl jsem být nepříjemný."
"expect","expect","čekat","čekat","impf"," “ You can expect a present from me, too."," "" Můžeš taky čekat dárek ode mne."
"stopped","stop","přestal","přestat","pf"," Joe Bell stopped crunching on his Tums, his eyes narrowed. “"," Joe Bell přestal chroupat cukrátko a oči se mu zúžily."
"narrowed","narrow","zúžily","zúžit","pf"," Joe Bell stopped crunching on his Tums, his eyes narrowed. “"," Joe Bell přestal chroupat cukrátko a oči se mu zúžily."
"Read","read","Četl","číst","impf"," “ Read it in Winchell."," "" Četl jsem to ve Winchellu. """
"waiting","wait","čekal","čekat","impf"," Late one afternoon, while waiting for a Fifth Avenue bus, I noticed a taxi stop across the street to let out a girl who ran up the steps of the Forty-second Street public library."," Když jsem jednou pozdě odpoledne čekal na autobus na Pátou avenue, všiml jsem si, že naproti přes ulici zastavil taxík, vystoupila z něho dívka a rychle vyběhla po schodech do městské knihovny na Dvaačtyřicáté ulici."
"recognized","recognize","poznal","poznat","pf"," She was through the doors before I recognized her, which was pardonable, for Holly and libraries were not an easy association to make."," Už prošla dveřmi, než jsem ji poznal, tohle je odpustitelné, protože nebylo tak snadné spojit si v představě Holly a veřejnou knihovnu."
"admit","admit","přiznat","přiznat","pf"," I let curiosity guide me between the lions, debating on the way whether I should admit following her or pretend coincidence."," Dal jsem se zvědavostí zlákat mezi lvy u vchodu a cestou jsem uvažoval, jestli se mám přiznat, že tam jdu za ní, nebo mám - li předstírat náhodné setkání."
"thought","think","Myslela","myslet","impf"," I ’ ve thought maybe after the war, Fred and I - ” She pushed up her dark glasses, and her eyes, the differing colors of them, the grays and wisps of blue and green, had taken on a far-seeing sharpness."," Myslela jsem si, že po válce si možná s Fredem - "" Vysunula si tmavé brýle na čelo a měňavé oči, šedé se zákmity modře a zeleně, pronikavě upřela do dálky."
"carrying","carry","přinesl","přinést","pf"," Rusty Trawler came carrying a martini; he handed it over without looking at me."," Rusty Trawler mi přinesl martini - podal mi sklenici, ani se na mě nepodíval."
"handed","hand","podal","podat","pf"," Rusty Trawler came carrying a martini; he handed it over without looking at me."," Rusty Trawler mi přinesl martini - podal mi sklenici, ani se na mě nepodíval."
"looking","look","nepodíval","podívat","pf"," Rusty Trawler came carrying a martini; he handed it over without looking at me."," Rusty Trawler mi přinesl martini - podal mi sklenici, ani se na mě nepodíval."
"told","tell","řekla","říci","pf"," I ’ ve told you, that wasn ’ t legal."," Už jsem ti řekla, tamto před zákonem neplatí."
"glanced","glance","pohlédla","pohlédnout","pf"," ” She rubbed her nose, and glanced at me sideways."," Zamnula si nos a úkosem na mne pohlédla."
"hang","hang","pověsím","pověsit","pf"," “ Mention that to a living soul, darling. I ’ ll hang you by your toes and dress you for a hog. ”"," "" Jen o tom špitni živé duši, drahoušku, a já tě pověsím za nohy a hodím tě prasatům. """
"believe","believe","myslím","myslet","impf"," The stables - I believe they have been replaced by television studios - were on West Sixty-sixth street."," Konírny - myslím, že teď jsou tam místo nich televizní ateliéry - byly v západní Šestašedesáté ulici."
"elected","elect","vybrala","vybrat","pf"," Holly elected for me an old sway-back black and white mare :"," Holly pro mne vybrala starou černobílou herku s prohnutým hřbetem."
"Do","do","Jděte","jít","impf"," Do your whoring elsewhere. ”"," Jděte se kurvit jinam! """
"told","tell","řekla","říci","pf"," ” Whereupon Holly coolly told her :"," Na to jí Holly řekla klidně :"
"stepped","step","šlápl","šlápnout","pf"," So hard, her head twisted on her neck, and the bottle of liniment, flung from her hand, smithereened on the tile floor-where I, scampering out of the tub to enrich the fray, stepped on it and all but severed both big toes."," Tak pádný, až se Holly zkroutila hlava ke straně a lahvička s mazáním jí vyletěla z ruky a roztříštila se napadrť na dlaždičkové podlaze - kde jsem na ty střepy šlápl, jak jsem se honem vyškrábal z vany, abych se vložil do té mely, a div jsem si u nohou neuřízl oba palce."
"guessing","guess","neuhodl","uhodnout","pf"," ” Berman couldn ’ t be blamed for not guessing that she was a child-wife from Tulip, Texas."," Nemohlo se Bermanovi zazlívat, že neuhodl, že Holly byla už jako dítě provdaná v Tulipu v Texasu."
"ran","run","utekla","utéci","pf"," “ Plain broke our hearts when she ran off like she done, ” the horse doctor repeated."," "" Když takhle od nás utekla, div nám to neutrhlo srdce, "" opakoval zvěrolékař."
"repeated","repeat","opakoval","opakovat","impf"," “ Plain broke our hearts when she ran off like she done, ” the horse doctor repeated."," "" Když takhle od nás utekla, div nám to neutrhlo srdce, "" opakoval zvěrolékař."
"closed","close","zavřel","zavřít","pf"," I lay down on the bed and closed my eyes."," Lehl jsem si na postel a zavřel jsem oči."
"remember","remember","vzpomenout","vzpomenout","pf"," Except that I can never remember when it ’ s coming."," Jenže já si nikdy nemůžu vzpomenout, kdy přijde."
"coming","come","přijde","přijít","pf"," Except that I can never remember when it ’ s coming."," Jenže já si nikdy nemůžu vzpomenout, kdy přijde."
"counting","count","nepočítá","počítat","impf"," Really, though, I toted up the other night, and I ’ ve only had eleven lovers - not counting anything that happened before I was thirteen because, after all, that just doesn ’ t count."," Jenže jsem si to onehdy v noci spočetla a ukázalo se, že jsem vlastně měla jen jedenáct milenců - když se nepočítá, co se mi potrefilo, než mi bylo třináct, protože tohle se přece nepočítá."
"counting","count","nepočítá","počítat","impf"," Really, though, I toted up the other night, and I ’ ve only had eleven lovers - not counting anything that happened before I was thirteen because, after all, that just doesn ’ t count."," Jenže jsem si to onehdy v noci spočetla a ukázalo se, že jsem vlastně měla jen jedenáct milenců - když se nepočítá, co se mi potrefilo, než mi bylo třináct, protože tohle se přece nepočítá."
"play","play","sehrát","sehrát","pf"," If I hadn ’ t had to play Calamity Jane I ’ d still be looking forward to the grub in an unwed mama ’ s home."," Kdybych nebyla musela sehrát hrdinku v té tragédii, teď by mě čekalo žrádlo v útulku pro neprovdané matky."
"saying","say","řekla","říci","pf"," But I ’ ve scared la merde out of the whole badge-department by saying it was because Miss Dykeroo slapped me."," Ale nastrašila jsem je, celou tu bandu fízlů, div se nepodělali, když jsem jim řekla, že se tohle stalo, protože mi ta jejich lesbína vlepila facku."
"said","say","řekla","říci","pf"," This one ’ s mushy, ” she said, and aimed the rest of the apple out the window."," Tohle je nahnilé, "" řekla a zbytkem jablka mrštila oknem ven."
"stab","stab","bodnout","bodnout","pf"," He tried to stab me with a butter knife because I told him to grow up and face the issue, settle down and play house with a nice fatherly truck driver."," Jednou mě chtěl bodnout nožem na máslo, protože jsem mu řekla, že by se měl konečně už trochu umoudřit a zařídit podle toho - třeba si založit domácnost s hodným, otcovským šoférem nákladního auta."
"told","tell","řekla","říci","pf"," He tried to stab me with a butter knife because I told him to grow up and face the issue, settle down and play house with a nice fatherly truck driver."," Jednou mě chtěl bodnout nožem na máslo, protože jsem mu řekla, že by se měl konečně už trochu umoudřit a zařídit podle toho - třeba si založit domácnost s hodným, otcovským šoférem nákladního auta."
"settle","settle","zařídit","zařídit","pf"," He tried to stab me with a butter knife because I told him to grow up and face the issue, settle down and play house with a nice fatherly truck driver."," Jednou mě chtěl bodnout nožem na máslo, protože jsem mu řekla, že by se měl konečně už trochu umoudřit a zařídit podle toho - třeba si založit domácnost s hodným, otcovským šoférem nákladního auta."
"told","tell","řekla","říci","pf"," So I told them to put Traveling."," Tak jsem jim řekla, aby tam dali na cestách."
