"glistened","glisten","leskla","lesknout","impf"," That involved the one visible spray, a faintly pink mist that glistened liquidly in air, but dried and deepened richly on contact with the lips."," Tato jediná viditelná vrstva se na vzduchu leskla jako bledě růžová mlha, ale jak usychala na rtech, rychle tmavla."
"tried","try","Zkusil","zkusit","pf"," For instance, have you tried sticking a pin into R. Daneel? """," Zkusil jste například bodnout R. Daneela špendlíkem? """
"sticking","stick","bodnout","bodnout","pf"," For instance, have you tried sticking a pin into R. Daneel? """," Zkusil jste například bodnout R. Daneela špendlíkem? """
"tried","try","zkuste","zkusit","pf"," His skin and hair look real, but have you tried looking at them under adequate magnification."," Jeho kůže a vlasy vypadají jako skutečné, ale zkuste se na ně podívat v dostatečném zvětšení."
"look","look","podívat","podívat","pf"," His skin and hair look real, but have you tried looking at them under adequate magnification."," Jeho kůže a vlasy vypadají jako skutečné, ale zkuste se na ně podívat v dostatečném zvětšení."
"looking","look","podívat","podívat","pf"," His skin and hair look real, but have you tried looking at them under adequate magnification."," Jeho kůže a vlasy vypadají jako skutečné, ale zkuste se na ně podívat v dostatečném zvětšení."
"seems","seem","zdá","zdát","impf"," Then again, he seems to breathe, particularly when he is using air to talk, but have you noticed that his breathing is irregular, that minutes may go by during which he has no breath at all."," Dále se pak zdá, že dýchá, hlavně když nabírá vzduch, aby hovořil, ale snad jste si všiml, že jeho dech je nepravidelný a že po celé dlouhé minuty nedýchá vůbec."
"breathe","breathe","dýchá","dýchat","impf"," Then again, he seems to breathe, particularly when he is using air to talk, but have you noticed that his breathing is irregular, that minutes may go by during which he has no breath at all."," Dále se pak zdá, že dýchá, hlavně když nabírá vzduch, aby hovořil, ale snad jste si všiml, že jeho dech je nepravidelný a že po celé dlouhé minuty nedýchá vůbec."
"talk","talk","hovořil","hovořit","impf"," Then again, he seems to breathe, particularly when he is using air to talk, but have you noticed that his breathing is irregular, that minutes may go by during which he has no breath at all."," Dále se pak zdá, že dýchá, hlavně když nabírá vzduch, aby hovořil, ale snad jste si všiml, že jeho dech je nepravidelný a že po celé dlouhé minuty nedýchá vůbec."
"breathe","breathe","nedýchá","dýchat","impf"," Then again, he seems to breathe, particularly when he is using air to talk, but have you noticed that his breathing is irregular, that minutes may go by during which he has no breath at all."," Dále se pak zdá, že dýchá, hlavně když nabírá vzduch, aby hovořil, ale snad jste si všiml, že jeho dech je nepravidelný a že po celé dlouhé minuty nedýchá vůbec."
"closed","close","uzavřela","uzavřít","pf"," The receptacle closed and his clothing was gone."," Schránka se uzavřela a jeho šaty zmizely."
"indicated","indicate","ukazuje","ukazovat","impf"," "" Visitor will please tend to personal needs, then make use of the shower indicated by arrow. """," "" Prosíme návštěvníka, aby vykonal své osobní potřeby a pak aby použil sprchu, jak ukazuje šipka. """
"cried","cry","zvolal","zvolat","pf"," "" Justice! "" cried Baley."," "" Po spravedlnosti? "" zvolal Baley."
"turned","turn","obrátil","obrátit","pf"," But R. Daneel turned swiftly in his chair and stared at the door."," Ale R. Daneel se rychle obrátil na své židli a zíral ke dveřím."
"stared","stare","zíral","zírat","impf"," But R. Daneel turned swiftly in his chair and stared at the door."," Ale R. Daneel se rychle obrátil na své židli a zíral ke dveřím."
"opened","open","otevřely","otevřít","pf"," The door opened and Jessie, pale and thin-lipped, walked in."," Dveře se otevřely a vstoupila Jessie, bledá, s pevně sevřenými ústy."
"startled","startle","polekal","polekat","pf"," Baley was startled."," Baley se polekal."
"do","do","udělat","udělat","pf"," It was safe enough to do so."," Bylo možno to udělat."
"Wait","wait","Počkejte","počkat","pf"," "" Wait!"," "" Počkejte!"
"looked","look","díval","dívat","impf"," "" I mean you just stood there and looked at him."," "" Vy jste tam tedy stál a jenom jste se na něj díval."
"disappointed","disappoint","zklamán","zklamat","pf"," Dr. Gerrigel was bitterly disappointed and showed it."," Dr. Gerrigel byl velmi zklamán a dal to najevo."
"thought","think","Domníval","domnívat","impf"," "" I thought perhaps that was just a device to keep my mind engaged and to see how long I could be fooled by - """," "" Domníval jsem se, že jste si to snad vymyslel, abyste probudil můj zájem a abyste viděl, jak dlouho se dám vodit za ... """
"see","see","viděl","vidět","impf"," "" I thought perhaps that was just a device to keep my mind engaged and to see how long I could be fooled by - """," "" Domníval jsem se, že jste si to snad vymyslel, abyste probudil můj zájem a abyste viděl, jak dlouho se dám vodit za ... """
"understand","understand","Nechápu","chápat","impf"," "" I do n't understand, "" mumbled the Commissioner."," "" Nechápu, "" mumlal komisař."
"want","want","přeju","přát","impf"," It 's what they want more than anything."," To si přeju víc než cokoliv jiného."
"staying","stay","pobývají","pobývat","impf"," They risk death continually by coming to Earth and staying here for that purpose."," Neustále se vystavují nebezpečí, když přecházejí a pobývají na Zemi."
"said","say","řekl","říci","pf"," He said out of the depths of his own thinking, "" Mr. Baley? """," "" Pane Baley, "" řekl zamyšleně."
"say","say","říká","říkat","impf"," "" You know what they say?"," "" Víte, co se říká?"
"say","say","Říká","říkat","impf"," They say they can make robots look just like humans; with a special plastic skin, sort of. """," Říká se, že dovedou vyrobit roboty, kteří vypadají přesně jako lidi a mají zvláštní kůži z umělé hmoty. """
"make","make","vyrobit","vyrobit","pf"," They say they can make robots look just like humans; with a special plastic skin, sort of. """," Říká se, že dovedou vyrobit roboty, kteří vypadají přesně jako lidi a mají zvláštní kůži z umělé hmoty. """
"thought","think","vzpomněl","vzpomenout","pf"," Baley thought guiltily of R. Daneel and found no words."," Baley si provinile vzpomněl na R. Daneela a neměl na to co říct."
"thought","think","neměl","mít","impf"," Baley thought guiltily of R. Daneel and found no words."," Baley si provinile vzpomněl na R. Daneela a neměl na to co říct."
"mean","mean","Chcete","chtít","impf"," "" Do you mean, "" said Fastolfe, "" that you know the murderer? """," "" Chcete říct, "" řekl dr. Fastolfe, "" že znáte vraha? """
"said","say","říct","říci","pf"," "" Do you mean, "" said Fastolfe, "" that you know the murderer? """," "" Chcete říct, "" řekl dr. Fastolfe, "" že znáte vraha? """
"said","say","řekl","říci","pf"," "" Do you mean, "" said Fastolfe, "" that you know the murderer? """," "" Chcete říct, "" řekl dr. Fastolfe, "" že znáte vraha? """
"said","say","řekl","říci","pf"," "" One moment, Commissioner Enderby, "" said Fastolfe, raising a hand."," "" Okamžik, komisaři Enderby, "" řekl dr. Fastolfe a pokynul rukou."
"forced","force","přinutil","přinutit","pf"," Then, with the thought that, after all, R. Daneel 's customs were not City customs, he forced his unwilling eyes back for one moment."," Když si však uvědomil, že koneckonců zvyky R. Daneela nejsou zvyky Města, přinutil bránící se oči, aby pohlédly na okamžik zpět."
"restricted","restrict","neomezovala","omezovat","impf"," R. Daneel 's resemblance to humanity was not restricted to his face and hands but had been carried out with painstaking accuracy over the entire body."," Podobnost R. Daneela člověku se neomezovala jen na obličej a paže, ale platila pečlivě pro celé tělo."
"said","say","řekl","říci","pf"," "" Out in this direction, "" he said a moment later, "" and we 're a quarter of a mile from our apartment. """," "" Vyjdeme tudy, "" řekl za chvíli, "" a budeme čtvrt míle od našeho bytu. """
"use","use","použít","použít","pf"," There was nothing for it but to use the moving platforms themselves, and that really required co-ordination; more, perhaps, than he still retained."," Nezbývalo než použít pohyblivých nástupišť a to opravdu vyžadovalo cvik, možná víc, než ho Baley ještě měl."
"required","require","vyžadovalo","vyžadovat","impf"," There was nothing for it but to use the moving platforms themselves, and that really required co-ordination; more, perhaps, than he still retained."," Nezbývalo než použít pohyblivých nástupišť a to opravdu vyžadovalo cvik, možná víc, než ho Baley ještě měl."
"asked","ask","ptal","ptát","impf"," "" You asked me that before, Commissioner."," "" Už jste se mě ptal, komisaři."
"called","call","říkalo","říkat","impf"," What was called Yeast-town in popular speech was, to the Post Office, merely the boroughs of Newark, New Brunswick, and Trenton."," To, čemu se lidově říkalo Kvasinkové Město, představovalo pro poštu pouhé čtvrti Newark, New Brunswick a Trenton."
"multiplied","multiply","množily","množit","impf"," It was a broad strip across what was once Medieval New Jersey, dotted with residential areas, particularly in Newark Center and Trenton Center, but given over mostly to the many-layered farms in which a thousand varieties of yeast grew and multiplied."," Byl to široký pruh, který vedl přes někdejší středověký New Jersey, v němž ležela sídliště, zejména Newark Center a Trenton Center, ale z větší části ho pokrývaly mnohapatrové farmy, ve kterých se množily a rostly tisíce druhů kvasinek."
"grew","grow","rostly","růst","impf"," It was a broad strip across what was once Medieval New Jersey, dotted with residential areas, particularly in Newark Center and Trenton Center, but given over mostly to the many-layered farms in which a thousand varieties of yeast grew and multiplied."," Byl to široký pruh, který vedl přes někdejší středověký New Jersey, v němž ležela sídliště, zejména Newark Center a Trenton Center, ale z větší části ho pokrývaly mnohapatrové farmy, ve kterých se množily a rostly tisíce druhů kvasinek."
"did","do","vykonal","vykonat","pf"," Daneel did that promptly and easily."," Daneel to vykonal snadno a rychle."
"finished","finish","skončil","skončit","pf"," In fifteen minutes, not more, Dr. Gerrigel was finished."," Během pouhých patnácti minut dr. Gerrigel skončil."
"disassembled","disassemble","rozložil","rozložit","pf"," He used his slide rule for a last silent calculation, then disassembled it with a series of snaps."," Na svém skládacím pravítku provedl poslední tichý výpočet a pak je s řadou klapavých zvuků rozložil."
"said","say","řekla","říci","pf"," "" It 's no use, Lije, "" she said."," "" To nemá smysl, Lije, "" řekla."
"do","do","půjdu","jít","impf"," I do n't care if I go to jail."," Je mi jedno, jestli půjdu do vězení."
"go","go","půjdu","jít","impf"," I do n't care if I go to jail."," Je mi jedno, jestli půjdu do vězení."
"send","send","pošlou","poslat","pf"," I do n't care if they send me down to the lowest levels and make me live on raw yeast and water."," Je mi jedno, jestli mě pošlou mezi nejnižší vrstvy a jestli mě donutí žít o kvasinkách a vodě."
