"spotted","spot","našli","najít","pf"," Would he have been spotted if he 'd gone across crouching under a rug on the floor behind the driver 's seat? '"," Kdyby se přikrčil za sedadlo, nebo schoval pod přikrývku, našli by ho? """
"laughed","laugh","Smál","smát","impf"," He laughed and told me it was all fixed, Arne was going to drive him to the airport afterwards and pay him extra for the package. '"," Smál se a vyprávěl mi, že už si to s tím zvýšeným honorářem dohodl, prý ho pak Arne poveze na letiště a zaplatí mu za doručení toho balíčku něco navíc. """
"told","tell","vyprávěl","vyprávět","impf"," He laughed and told me it was all fixed, Arne was going to drive him to the airport afterwards and pay him extra for the package. '"," Smál se a vyprávěl mi, že už si to s tím zvýšeným honorářem dohodl, prý ho pak Arne poveze na letiště a zaplatí mu za doručení toho balíčku něco navíc. """
"drive","drive","poveze","vézt","impf"," He laughed and told me it was all fixed, Arne was going to drive him to the airport afterwards and pay him extra for the package. '"," Smál se a vyprávěl mi, že už si to s tím zvýšeným honorářem dohodl, prý ho pak Arne poveze na letiště a zaplatí mu za doručení toho balíčku něco navíc. """
"pay","pay","zaplatí","zaplatit","pf"," He laughed and told me it was all fixed, Arne was going to drive him to the airport afterwards and pay him extra for the package. '"," Smál se a vyprávěl mi, že už si to s tím zvýšeným honorářem dohodl, prý ho pak Arne poveze na letiště a zaplatí mu za doručení toho balíčku něco navíc. """
"waited","wait","Čekal","čekat","impf"," I waited."," Čekal jsem."
"went","go","Pokračoval","pokračovat","impf"," His voice went on, hesitant but at last committed."," Pokračoval váhavě, ale odhodlaně."
"went","go","Šel","jít","impf"," I went out to the car to wait for my father."," Šel jsem na tátu počkat k autu."
"wait","wait","počkat","počkat","pf"," I went out to the car to wait for my father."," Šel jsem na tátu počkat k autu."
"sat","sit","Sedl","sednout","pf"," I sat in the car and waited for him."," Sedl jsem si do auta a čekal."
"waited","wait","čekal","čekat","impf"," I sat in the car and waited for him."," Sedl jsem si do auta a čekal."
"weighed","weigh","váží","vážit","impf"," For example that it weighed only 0.163 lbs per cubic inch and in alloy form could reach a tensile strength of 200, 000 lbs per square inch."," Že váží jen 0, 163 libry na kubický palec a že ve slitině dosahuje pevnosti v tahu 200 000 liber na čtvereční palec."
"reach","reach","dosahuje","dosahovat","impf"," For example that it weighed only 0.163 lbs per cubic inch and in alloy form could reach a tensile strength of 200, 000 lbs per square inch."," Že váží jen 0, 163 libry na kubický palec a že ve slitině dosahuje pevnosti v tahu 200 000 liber na čtvereční palec."
"thought","think","pomyslel","pomyslet","pf"," Bully for titanium, I thought."," Ať žije titan, pomyslel jsem si."
"smiled","smile","usmál","usmát","pf"," He 'd heard about my appointments and smiled wryly at being included."," Věděl, že si domlouvám schůzky se všemi a usmál se tomu, že jsem ho taky zařadil do souboru."
"like","like","chcete","chtít","impf"," ' Saturday, if you like."," "" Přijďte v sobotu, jestli chcete."
"allowed","allow","nesmějí","smět","impf"," Jockeys were not allowed to bet, and I worked for the Jockey Club."," Žokejové nesmějí sázet a já patřil k Jockey Clubu."
"bet","bet","sázet","sázet","impf"," Jockeys were not allowed to bet, and I worked for the Jockey Club."," Žokejové nesmějí sázet a já patřil k Jockey Clubu."
"said","say","odpověděla","odpovědět","pf"," ' No, ' she said indistinctly."," "" Ne, "" odpověděla nejistě."
"bets","bet","Sází","sázet","impf"," ' He only bets on himself, usually, ' she said defensively."," "" Sází většinou jenom na koně, kterého sám jede, "" řekla skoro omluvně."
"said","say","řekla","říci","pf"," ' He only bets on himself, usually, ' she said defensively."," "" Sází většinou jenom na koně, kterého sám jede, "" řekla skoro omluvně."
"mean","mean","myslel","myslet","impf"," ' Is that what you mean? '"," "" To jste myslel? """
"threatening","threaten","Nevyhrožoval","vyhrožovat","impf"," Was anyone threatening him for payment? '"," Nevyhrožoval mu někdo kvůli dluhům? """
"want","want","nechtěla","chtít","impf"," She sounded forlorn, as if the one thing she did not want to be given was a good reason for Bob to steal a comparatively small sum and ruin his life for it."," Nešťastně si povzdechla, jako by si nechtěla připustit možnost, že by skutečně existoval důvod, pro který by Bob zcizil poměrně malou částku peněz a zničil si tak nadobro život."
"ruin","ruin","zničil","zničit","pf"," She sounded forlorn, as if the one thing she did not want to be given was a good reason for Bob to steal a comparatively small sum and ruin his life for it."," Nešťastně si povzdechla, jako by si nechtěla připustit možnost, že by skutečně existoval důvod, pro který by Bob zcizil poměrně malou částku peněz a zničil si tak nadobro život."
"said","say","řekl","říci","pf"," ' He never said - I 'm sure he would have told - '"," "" Nikdy se nezmínil ..., jsem si jistá, že by mi řekl ... """
"told","tell","řekl","říci","pf"," ' He never said - I 'm sure he would have told - '"," "" Nikdy se nezmínil ..., jsem si jistá, že by mi řekl ... """
"gulped","gulp","Polkla","polknout","pf"," She gulped."," Polkla nasucho."
"asked","ask","ptali","ptát","impf"," ' The police asked me if he was being blackmailed."," "" Na policii se mě ptali, jestli ho někdo nevydíral."
"blackmailed","blackmail","nevydíral","vydírat","impf"," ' The police asked me if he was being blackmailed."," "" Na policii se mě ptali, jestli ho někdo nevydíral."
"steal","steal","kradli","krást","impf"," Guests in a foreign country should not steal."," Prý se nesluší, aby hosté kradli u hostitele."
"bringing","bring","přivezl","přivézt","pf"," Did anyone mention to you, or to the police, or to Arne in all those preliminary investigations into his disappearance, anything at all about his bringing such a packet with him, or delivering it? '"," Nezavadili jste vy, policie nebo Arne během vyšetřování Bobova zmizení na něco, co by naznačovalo, že Bob nějakou obálku či balíček s sebou přivezl, nebo že by něco někomu předával? """
"delivering","deliver","předával","předávat","impf"," Did anyone mention to you, or to the police, or to Arne in all those preliminary investigations into his disappearance, anything at all about his bringing such a packet with him, or delivering it? '"," Nezavadili jste vy, policie nebo Arne během vyšetřování Bobova zmizení na něco, co by naznačovalo, že Bob nějakou obálku či balíček s sebou přivezl, nebo že by něco někomu předával? """
"spoke","speak","Mluvil","mluvit","impf"," He spoke with finality, as if the subject could hold no more interest."," Mluvil rozhodně, a jako by ho to téma přestalo bavit."
"hesitated","hesitate","Zaváhal","zaváhat","pf"," I hesitated."," Zaváhal jsem."
"found","find","našel","najít","pf"," ' Tell Knut I found the paper if you must, but I 'd rather you did n't mention it to anyone at all."," "" Můžete Knutovi říct, že jsem ten papír našel, pokud si myslíte, že to je vaše povinnost, ale byl bych mnohem radši, kdybyste o tom nemluvil s nikým."
"tell","tell","řeknete","říci","pf"," I do n't want it leaking out round Oslo, and if you tell Knut he will have to record it, and if he records it, you never know who will see it."," Nerad bych, aby se to rozneslo po Oslo, a jakmile to řeknete Knutovi, bude to muset zanést do dokumentace a pak nebudeme vědět, kdo všechno se k té informaci může dostat."
"thought","think","Pomyslel","pomyslet","pf"," Better, I thought, on the whole, than believing he was a thief who had deserted her."," Pomyslel jsem si, že by to patrně snesla líp než představu, že její muž je zloděj, který ji zradil."
"deserted","desert","zradil","zradit","pf"," Better, I thought, on the whole, than believing he was a thief who had deserted her."," Pomyslel jsem si, že by to patrně snesla líp než představu, že její muž je zloděj, který ji zradil."
"says","say","Říká","říkat","impf"," ' She says it had two wings lying open flat, but one was bigger than the other. '"," "" Říká, že motýl měl křídla otevřená a že jedno bylo větší než druhé. """
"said","say","řekl","říci","pf"," ' No sun, ' I said."," "" Nesvítí slunce, "" řekl jsem."
"felt","feel","cítit","cítit","impf"," He must have felt the bump - even a big heavy speedboat, like Arne says it was, could not crush a dinghy without feeling it. '"," "" Museli přece cítit náraz ..., i když to byla větší loď, jak Arne říká, museli pocítit, že na vás narazili. """
"feeling","feel","cítit","cítit","impf"," He must have felt the bump - even a big heavy speedboat, like Arne says it was, could not crush a dinghy without feeling it. '"," "" Museli přece cítit náraz ..., i když to byla větší loď, jak Arne říká, museli pocítit, že na vás narazili. """
"says","say","říká","říkat","impf"," He must have felt the bump - even a big heavy speedboat, like Arne says it was, could not crush a dinghy without feeling it. '"," "" Museli přece cítit náraz ..., i když to byla větší loď, jak Arne říká, museli pocítit, že na vás narazili. """
"felt","feel","pocítit","pocítit","pf"," He must have felt the bump - even a big heavy speedboat, like Arne says it was, could not crush a dinghy without feeling it. '"," "" Museli přece cítit náraz ..., i když to byla větší loď, jak Arne říká, museli pocítit, že na vás narazili. """
"feeling","feel","pocítit","pocítit","pf"," He must have felt the bump - even a big heavy speedboat, like Arne says it was, could not crush a dinghy without feeling it. '"," "" Museli přece cítit náraz ..., i když to byla větší loď, jak Arne říká, museli pocítit, že na vás narazili. """
"thought","think","pomyslel","pomyslet","pf"," Hit and run, I thought flippantly."," Přejeli a ujeli, pomyslel jsem si."
"explained","explain","vysvětluje","vysvětlovat","impf"," a fact which explained the apparently extraordinary shared holidays which occasionally scandalised the press."," To nejspíš vysvětluje společné dovolené rukou zákona s padouchy, úkaz, který veřejnost rozhořčeně čas od času odsuzuje."
"thanked","thank","poděkoval","poděkovat","pf"," I thanked him warmly for letting me use his files, and he offered help if I should need it."," Upřímně jsem mu poděkoval za to, že mi dal k dispozici svou dokumentaci, a on mne ubezpečil, že je mi plně k dispozici, kdybych něco potřeboval."
"need","need","potřeboval","potřebovat","impf"," I thanked him warmly for letting me use his files, and he offered help if I should need it."," Upřímně jsem mu poděkoval za to, že mi dal k dispozici svou dokumentaci, a on mne ubezpečil, že je mi plně k dispozici, kdybych něco potřeboval."
"need","need","nepotřebujou","potřebovat","impf"," They do n't need it, mate."," Tam to nepotřebujou, kamaráde."
"need","need","nemusí","muset","impf"," They do n't bloody need it. '"," Tam to fakt nikdo vozit nemusí, sakra. """
"told","tell","řekl","říci","pf"," ' Bob Sherman told his wife he was taking blue pictures to Norway. '"," "" Bob Sherman řekl své ženě, že veze do Norska P - snímky. """
"believed","believe","věřila","věřit","impf"," ' And she believed it? '"," "" Ona mu to věřila? """
"brought","bring","Přinesl","přinést","pf"," He brought two plates heaped like the Matterhorn over from the buffet, sat opposite me, and toyed with the foothills."," Přinesl si od bufetu dva talíře, bohatě navršené jako Matterhorn, sedl si proti mně a začal pomalu z těch kopců jídla uždibovat."
"sat","sit","sedl","sednout","pf"," He brought two plates heaped like the Matterhorn over from the buffet, sat opposite me, and toyed with the foothills."," Přinesl si od bufetu dva talíře, bohatě navršené jako Matterhorn, sedl si proti mně a začal pomalu z těch kopců jídla uždibovat."
