"seen","see","Neviděla","vidět","impf"," "" Have you seen Pooh? """," "" Neviděla jsi Púa? """
"means","mean","znamená","znamenat","impf"," "" It means he had the name over the door in gold letters, and lived under it. """," "" To znamená, že měl to jméno napsáno zlatým písmem nad dveřmi a bydlil pod ním. """
"lived","live","bydlil","bydlet","impf"," "" It means he had the name over the door in gold letters, and lived under it. """," "" To znamená, že měl to jméno napsáno zlatým písmem nad dveřmi a bydlil pod ním. """
"came","come","přešli","přejít","pf"," And then, just as they came to the Six Pine Trees, Pooh looked round to see that nobody else was listening, and said in a very solemn voice :"," A pak, když přešli k Šesti borovicím, Pú se rozhlédl, zda je někdo neposlouchá, a řekl slavnostně :"
"listening","listen","neposlouchá","poslouchat","impf"," And then, just as they came to the Six Pine Trees, Pooh looked round to see that nobody else was listening, and said in a very solemn voice :"," A pak, když přešli k Šesti borovicím, Pú se rozhlédl, zda je někdo neposlouchá, a řekl slavnostně :"
"said","say","řekl","říci","pf"," And then, just as they came to the Six Pine Trees, Pooh looked round to see that nobody else was listening, and said in a very solemn voice :"," A pak, když přešli k Šesti borovicím, Pú se rozhlédl, zda je někdo neposlouchá, a řekl slavnostně :"
"decided","decide","rozhodl","rozhodnout","pf"," "" Piglet, I have decided something. '"," "" Prasátko, už jsem se rozhodl. """
"decided","decide","rozhodl","rozhodnout","pf"," "" What have you decided, Pooh? """," "" Pro co ses rozhodl, Pú? """
"decided","decide","Rozhodl","rozhodnout","pf"," "" I have decided to catch a Heffalump. """," "" Rozhodl jsem se, že chytím Slona. """
"catch","catch","chytím","chytit","pf"," "" I have decided to catch a Heffalump. """," "" Rozhodl jsem se, že chytím Slona. """
"thought","think","myslel","myslet","impf"," "" Yes, that 's what I thought. """," "" Taky jsem si to myslel, "" řekl Kryštůfek Robin."
"said","say","řekl","říci","pf"," "" The only thing, "" said Rabbit, "" is, WHERE IS IT STICKING? """," "" Teď jde jen o to, kde je ta tyč zapíchnutá, "" řekl Králíček."
"seemed","seem","zdála","zdát","impf"," In the half-light the Pine Trees looked cold and lonely, and the Very Deep Pit seemed deeper than it was, and Pooh 's jar of honey at the bottom was something mysterious, a shape and no more."," V pološeru vypadaly Borovice chladně a opuštěně a hlubokánská jáma se zdála ještě hlubší a Púova láhev od medu na dně vypadala tajemně, byl to jen jakýsi tvar a dost."
"gave","give","podalo","podat","pf"," And he gave Eeyore the small piece of damp rag."," A podalo Ijáčkovi ten vlhký hadřík."
"said","say","řekl","říci","pf"," "" Is this it? "" said Eeyore, a little surprised."," "" To je on? "" řekl Ijáček překvapen."
"surprised","surprise","překvapen","překvapit","pf"," "" Is this it? "" said Eeyore, a little surprised."," "" To je on? "" řekl Ijáček překvapen."
"nodded","nod","přikývlo","přikývnout","pf"," Piglet nodded."," Prasátko přikývlo."
"Thank","thank","Děkuju","děkovat","impf"," "" Thank you, Piglet, "" said Eeyore."," "" Děkuju, Prasátko."
"went","go","pokračoval","pokračovat","impf"," "" You do n't mind my asking, "" he went on, "" but what colour was this balloon when it - when it WAS a balloon? """," A odpusť, že se ptám, "" pokračoval, "" ale jakou barvu měl ten balónek, dokud - dokud to byl ještě balónek? """
"jumped","jump","vyskočil","vyskočit","pf"," If Roo had jumped out of Kanga 's pocket and Piglet had jumped in, Kanga would n't know the difference, because Piglet is a Very Small Animal."," Kdyby Klokánek vyskočil Klokanici z kapsy a Prasátko tam skočilo, Klokanice by nic nepoznala, protože Prasátko je malé zvířátko."
"jumped","jump","vyskočil","vyskočit","pf"," If Roo had jumped out of Kanga 's pocket and Piglet had jumped in, Kanga would n't know the difference, because Piglet is a Very Small Animal."," Kdyby Klokánek vyskočil Klokanici z kapsy a Prasátko tam skočilo, Klokanice by nic nepoznala, protože Prasátko je malé zvířátko."
"jumped","jump","skočilo","skočit","pf"," If Roo had jumped out of Kanga 's pocket and Piglet had jumped in, Kanga would n't know the difference, because Piglet is a Very Small Animal."," Kdyby Klokánek vyskočil Klokanici z kapsy a Prasátko tam skočilo, Klokanice by nic nepoznala, protože Prasátko je malé zvířátko."
"jumped","jump","skočilo","skočit","pf"," If Roo had jumped out of Kanga 's pocket and Piglet had jumped in, Kanga would n't know the difference, because Piglet is a Very Small Animal."," Kdyby Klokánek vyskočil Klokanici z kapsy a Prasátko tam skočilo, Klokanice by nic nepoznala, protože Prasátko je malé zvířátko."
"looking","look","dívat","dívat","impf"," But Kanga would have to be looking the other way first, so as not to see Piglet jumping in."," Ale Klokanice by se musela napřed dívat na opačnou stranu, aby neviděla, jak tam Prasátko skáče."
"see","see","dívat","dívat","impf"," But Kanga would have to be looking the other way first, so as not to see Piglet jumping in."," Ale Klokanice by se musela napřed dívat na opačnou stranu, aby neviděla, jak tam Prasátko skáče."
"see","see","neviděla","vidět","impf"," But Kanga would have to be looking the other way first, so as not to see Piglet jumping in."," Ale Klokanice by se musela napřed dívat na opačnou stranu, aby neviděla, jak tam Prasátko skáče."
"jumping","jump","skáče","skákat","impf"," But Kanga would have to be looking the other way first, so as not to see Piglet jumping in."," Ale Klokanice by se musela napřed dívat na opačnou stranu, aby neviděla, jak tam Prasátko skáče."
"talking","talk","rozmlouval","rozmlouvat","impf"," But if Pooh was talking to her very excitedly, she might look the other way for a moment."," Kdyby s ní Pú hodně horlivě rozmlouval, snad by se chvilku podívala na druhou stranu."
"look","look","podívala","podívat","pf"," But if Pooh was talking to her very excitedly, she might look the other way for a moment."," Kdyby s ní Pú hodně horlivě rozmlouval, snad by se chvilku podívala na druhou stranu."
"run","run","utekl","utéci","pf"," And then I could run away with Roo."," A já bych zatím utekl s Klokánkem na opačnou stranu."
"turned","turn","Otočil","otočit","pf"," He turned and walked slowly down the stream for twenty yards, splashed across it, and walked slowly back on the other side."," Otočil se a kráčel pomalu asi dvacet stop po proudu, přebrodil se a šel po druhém břehu pomalu zpátky."
"walked","walk","kráčel","kráčet","impf"," He turned and walked slowly down the stream for twenty yards, splashed across it, and walked slowly back on the other side."," Otočil se a kráčel pomalu asi dvacet stop po proudu, přebrodil se a šel po druhém břehu pomalu zpátky."
"walked","walk","kráčel","kráčet","impf"," He turned and walked slowly down the stream for twenty yards, splashed across it, and walked slowly back on the other side."," Otočil se a kráčel pomalu asi dvacet stop po proudu, přebrodil se a šel po druhém břehu pomalu zpátky."
"walked","walk","šel","jít","impf"," He turned and walked slowly down the stream for twenty yards, splashed across it, and walked slowly back on the other side."," Otočil se a kráčel pomalu asi dvacet stop po proudu, přebrodil se a šel po druhém břehu pomalu zpátky."
"walked","walk","šel","jít","impf"," He turned and walked slowly down the stream for twenty yards, splashed across it, and walked slowly back on the other side."," Otočil se a kráčel pomalu asi dvacet stop po proudu, přebrodil se a šel po druhém břehu pomalu zpátky."
"thought","think","myslil","myslit","impf"," "" As I thought, "" he said."," "" Vždyť jsem si to myslil, "" řekl."
"said","say","řekl","říci","pf"," "" As I thought, "" he said."," "" Vždyť jsem si to myslil, "" řekl."
"said","say","řekl","říci","pf"," "" Good morning, Eeyore, "" said Pooh."," "" Dobré jitro, Ijáčku, "" řekl Pú."
"making","make","dělaly","dělat","impf"," "" And the only reason for being a bee that I know of is making honey. """," "" A včely jsou na světě jedině proto, aby dělaly med. """
"said","say","povídá","povídat","impf"," And then he got up, and said :"," A pak vstal a povídá :"
"making","make","dělají","dělat","impf"," "" And the only reason for making honey is so as I can eat it. """," "" A med dělají jedině proto, abych já ho snědl. """
"eat","eat","snědl","sníst","pf"," "" And the only reason for making honey is so as I can eat it. """," "" A med dělají jedině proto, abych já ho snědl. """
"began","begin","začal","začít","pf"," So he began to climb the tree."," A začal šplhat na strom."
"climb","climb","šplhat","šplhat","impf"," So he began to climb the tree."," A začal šplhat na strom."
"climbed","climb","šplhal","šplhat","impf"," Then he climbed a little further ... and a little further ... and then just a little further."," Pak šplhal trochu výše ... a ještě trochu výše ... a pak ještě trochu, a tu ho napadla jiná píseň :"
"forgot","forget","Zapomnělo","zapomenout","pf"," I have just remembered something that I forgot to do yesterday and sha' n't be able to do to-morrow."," Zapomnělo jsem udělat včera něco, co nemohu udělat zítra."
"do","do","udělat","udělat","pf"," I have just remembered something that I forgot to do yesterday and sha' n't be able to do to-morrow."," Zapomnělo jsem udělat včera něco, co nemohu udělat zítra."
"do","do","udělat","udělat","pf"," I have just remembered something that I forgot to do yesterday and sha' n't be able to do to-morrow."," Zapomnělo jsem udělat včera něco, co nemohu udělat zítra."
"do","do","udělat","udělat","pf"," I have just remembered something that I forgot to do yesterday and sha' n't be able to do to-morrow."," Zapomnělo jsem udělat včera něco, co nemohu udělat zítra."
"do","do","udělat","udělat","pf"," I have just remembered something that I forgot to do yesterday and sha' n't be able to do to-morrow."," Zapomnělo jsem udělat včera něco, co nemohu udělat zítra."
"go","go","jít","jít","impf"," So I suppose I really ought to go back and do it now. """," Musím jít bohužel opravdu domů a udělat to teď. """
"do","do","jít","jít","impf"," So I suppose I really ought to go back and do it now. """," Musím jít bohužel opravdu domů a udělat to teď. """
"do","do","udělat","udělat","pf"," So I suppose I really ought to go back and do it now. """," Musím jít bohužel opravdu domů a udělat to teď. """
"do","do","Uděláme","udělat","pf"," "" We 'll do it this afternoon, and I 'll come with you, "" said Pooh."," "" Uděláme to odpoledne, půjdu pak s tebou, "" řekl Pú."
"come","come","Uděláme","udělat","pf"," "" We 'll do it this afternoon, and I 'll come with you, "" said Pooh."," "" Uděláme to odpoledne, půjdu pak s tebou, "" řekl Pú."
"do","do","půjdu","jít","impf"," "" We 'll do it this afternoon, and I 'll come with you, "" said Pooh."," "" Uděláme to odpoledne, půjdu pak s tebou, "" řekl Pú."
"come","come","půjdu","jít","impf"," "" We 'll do it this afternoon, and I 'll come with you, "" said Pooh."," "" Uděláme to odpoledne, půjdu pak s tebou, "" řekl Pú."
"said","say","řekl","říci","pf"," "" We 'll do it this afternoon, and I 'll come with you, "" said Pooh."," "" Uděláme to odpoledne, půjdu pak s tebou, "" řekl Pú."
"said","say","řekl","říci","pf"," "" Piglet, "" said Rabbit, taking out a pencil, and licking the end of it, "" you have n't any pluck. """," "" Prasátko, "" řekl Králíček, vzal tužku a olizoval špičku, "" ty nemáš žádnou odvahu. """
"taking","take","vzal","vzít","pf"," "" Piglet, "" said Rabbit, taking out a pencil, and licking the end of it, "" you have n't any pluck. """," "" Prasátko, "" řekl Králíček, vzal tužku a olizoval špičku, "" ty nemáš žádnou odvahu. """
"said","say","řeklo","říci","pf"," "" It is hard to be brave, "" said Piglet, sniffing slightly, "" when you 're only a Very Small Animal. """," "" Těžko být odvážný, "" řeklo Prasátko a trochu přitom potahovalo, "" když jsi tak malé zvířátko. """
