"Give","give","Dejte","dát","pf"," "" Give me your hand now, Ruskin."," "" Dejte mi ruku, tak, Ruskine."
"waiting","wait","čeká","čekat","impf"," Even if we find a way to open the trap from this side, if someone is waiting for us -- """," I kdybychom našli způsob, jak tu past otevřít z této strany, pokud tam na nás někdo čeká - - - """
"lower","lower","spustit","spustit","pf"," "" You will have to lower me by hand. """," "" Budete mě muset spustit dolů. """
"lower","lower","spustil","spustit","pf"," "" Unless you prefer that I lower you."," "" Pokud nedáte přednost tomu, abych spustil já vás."
"surprised","surprise","překvapilo","překvapit","pf"," As they made their way to Russell Street, Doyle glanced back at the windows of Sparks 's apartment and was surprised to see a light burning and the silhouette of a man framed in the sill."," Když kráčeli po Russell Street, Doyle se ohlédl do okna Sparksova bytu a překvapilo ho, že se tam svítí a v okně je zarámována silueta muže."
"noticing","notice","povšiml","povšimnout","pf"," "" Tailor 's dummy, "" said Sparks, noticing his interest."," "" Krejčovský panák, "" vysvětlil Sparks, který si jeho zájmu povšiml."
"based","base","založena","založit","pf"," "" I know their system of medicine is based on such an assumption, "" Doyle added, wondering what this had even remotely to do with Roman roads in Essex."," "" Vím, že na podobném předpokladu je založena jejich medicína, "" doložil Doyle, udiven, co to má alespoň vzdáleně společného s cestami starých Římanů v Essexu."
"assumes","assume","předpokládá","předpokládat","impf"," Feng shui assumes the presence of these lines of force and attempts to bring human existence into harmony with them."," Feng šui předpokládá přítomnost těchto tras energie a snaží se uvést lidskou existenci do souladu s nimi."
"Study","study","prostudujte","prostudovat","pf"," "" Study it at your leisure, Doctor."," "" Ve volném čase si tu knihu prostudujte, Doyle."
"assume","assume","předpokládám","předpokládat","impf"," "" To Whitby, I assume. """," "" Do Whitby, předpokládám. """
"starting","start","začínal","začínat","impf"," "" I was starting to wonder. """," "" Už jsem se začínal podivovat. """
"wonder","wonder","podivovat","podivovat","impf"," "" I was starting to wonder. """," "" Už jsem se začínal podivovat. """
"explained","explain","vysvětlil","vysvětlit","pf"," "" Sorry, I 'm always a bit thick just after sleep, "" ' Doyle explained, yawning."," "" Omluvte mě, těsně po probuzení jsem vždycky trochu přitroublý, "" vysvětlil Doyle."
"Takes","take","trvá","trvat","impf"," "" Takes a moment to stir the soup again. """," "" Chvilku trvá, než zase zatopím pod kotlem. """
"said","say","řekl","říci","pf"," "" Quite all right, "" Sparks said, handing him the working-class clothes."," "" To je v pořádku, "" řekl Sparks a podával mu oděv dělného lidu."
"handing","hand","podával","podávat","impf"," "" Quite all right, "" Sparks said, handing him the working-class clothes."," "" To je v pořádku, "" řekl Sparks a podával mu oděv dělného lidu."
"discovered","discover","zjistil","zjistit","pf"," But as Doyle discovered over the course of many card games and desultory conversations in the bow 's netting as they languished in tropical doldrums, Leboux 's diffidence shielded a sensitive heart and a character of unwavering morality."," Ale jak Doyle zjistil během řady karetních her a rozhovorů o všem možném, které vedli v sítích na přídi, když zůstali trčet v rovníkovém bezvětří, za Lebouxovou ostýchavostí se skrývalo citlivé srdce a neochvějně pevný charakter."
"shielded","shield","skrývalo","skrývat","impf"," But as Doyle discovered over the course of many card games and desultory conversations in the bow 's netting as they languished in tropical doldrums, Leboux 's diffidence shielded a sensitive heart and a character of unwavering morality."," Ale jak Doyle zjistil během řady karetních her a rozhovorů o všem možném, které vedli v sítích na přídi, když zůstali trčet v rovníkovém bezvětří, za Lebouxovou ostýchavostí se skrývalo citlivé srdce a neochvějně pevný charakter."
"took","take","zavedly","zavést","pf"," Those tracks took him straight from the navy to the London police and up the ranks in short order to his present position of inspector."," Tyto koleje ho z námořnictva zavedly přímo k londýnské policii a pak rychle vzhůru po služebních stupních až k nynějšímu postavení inspektora."
"waited","wait","čekal","čekat","impf"," As Doyle and Eileen reached the bottom of the stairs, Bishop Pillphrock, in High Anglican surplice, steered them straight toward the young man, who waited as patiently as a well-trained ape."," Když Doyle s Eileen sestoupili k úpatí schodiště, biskup Pillphrock v anglikánské rochetě je nasměroval přímo k mladému muži, který čekal s trpělivostí dobře cvičené opice."
"present","present","představil","představit","pf"," "" May I present His Royal Highness Prince Albert Victor Edward, the Duke of Clarence, "" said the Bishop, with extreme unction."," "" Dovolte, abych vám představil Jeho Královskou Výsost prince Alberta Victora Edwarda, vévodu z Clarence, "" řekl biskup u svatém zanícení."
"said","say","řekl","říci","pf"," "" May I present His Royal Highness Prince Albert Victor Edward, the Duke of Clarence, "" said the Bishop, with extreme unction."," "" Dovolte, abych vám představil Jeho Královskou Výsost prince Alberta Victora Edwarda, vévodu z Clarence, "" řekl biskup u svatém zanícení."
"said","say","řekl","říci","pf"," "" How do you do? "" said the Duke blankly."," "" Je mi potěšením, "" řekl prázdně vévoda."
"called","call","říkalo","říkat","impf"," This strange stuff was called ectoplasm."," Této podivné látce se říkalo ektoplazma."
"emerged","emerge","neobjevilo","objevit","pf"," No adequate debunking for it emerged."," Žádné přijatelné vysvětlení se však pro ni neobjevilo."
"sought","seek","vyhledávaly","vyhledávat","impf"," Beyond the hordes of the grieving and confused, two other, smaller subsets consistently sought out the services of the mediumistically inclined."," Vedle zástupů truchlících a ztracených soustavně vyhledávaly služby těch, kdo projevovali schopnosti médií, dvě další, menší skupiny."
"divided","divide","odděleny","oddělit","pf"," Motivated by similar impulses -- albeit with diametrically opposed ends in mind -- they divided along an obvious line of demarcation; seekers of light and worshipers of darkness."," Ač hnány podobnými pohnutkami - - - ovšem s diametrálně protichůdnými úmysly - - - byly od sebe odděleny zřetelnou demarkační čárou : hledači světla a uctívači temnoty."
"committed","commit","nespáchal","spáchat","pf"," "" He committed no other crimes? "" asked Doyle."," "" Žádné další zločiny nespáchal? """
"said","say","pravil","pravit","pf"," Medicinal purposes, "" said the man, offering a silver flask."," Pro zdravotní účely, "" pravil muž a podával Doylovi stříbrnou lahvičku."
"understand","understand","Chápu","chápat","impf"," "" I understand, Jack. """," "" Chápu vás, Jacku. """
"dwelled","dwell","Pobýval","pobývat","impf"," I had dwelled in its shadow."," Pobýval jsem v jeho stínu."
"tasted","taste","Ochutnal","ochutnat","pf"," I had tasted it."," Ochutnal jsem je."
"seen","see","Viděl","vidět","impf"," I had seen its basest products."," Viděl jsem jeho nejšpinavější dílo."
"entered","enter","vstoupilo","vstoupit","pf"," It flourished in a body and soul that entered into life through the same passage I had taken here."," Zlo vzkvétalo v těle, které vstoupilo na svět touž branou, kterou jsem se sem dostal já."
"taken","take","dostal","dostat","pf"," It flourished in a body and soul that entered into life through the same passage I had taken here."," Zlo vzkvétalo v těle, které vstoupilo na svět touž branou, kterou jsem se sem dostal já."
"allowed","allow","dovolil","dovolit","pf"," I had willingly placed myself in its hands, allowed myself to be consciously molded by its bearer into his own image. """," Dobrovolně jsem se mu vydal do rukou, dovolil jsem, aby mne jeho reprezentant cílevědomě formoval podle svého obrazu. """
"molded","mold","formoval","formovat","impf"," I had willingly placed myself in its hands, allowed myself to be consciously molded by its bearer into his own image. """," Dobrovolně jsem se mu vydal do rukou, dovolil jsem, aby mne jeho reprezentant cílevědomě formoval podle svého obrazu. """
"nodded","nod","kývl","kývnout","pf"," Larry nodded, grateful for the absolution."," Larry kývl, vděčný za udělené rozhřešení."
"Took","take","Vzal","vzít","pf"," Took him home."," Vzal jsem ho domů."
"goes","go","jel","jet","impf"," I goes down to Brighton like he asks me, and there I waited."," Já jel do Brightonu, jak mi řekl, a tam jsem na něj čekal."
"waited","wait","čekal","čekat","impf"," I goes down to Brighton like he asks me, and there I waited."," Já jel do Brightonu, jak mi řekl, a tam jsem na něj čekal."
"told","tell","řekl","říci","pf"," Tonight, the headmaster told me, "" said Sparks, raising his voice in order to be heard over the mob."," Ještě dnes večer, řekl mi ředitel, "" pokračoval Sparks a zesílil hlas, aby jej bylo v davu slyšet."
"said","say","řekl","říci","pf"," Tonight, the headmaster told me, "" said Sparks, raising his voice in order to be heard over the mob."," Ještě dnes večer, řekl mi ředitel, "" pokračoval Sparks a zesílil hlas, aby jej bylo v davu slyšet."
"heard","hear","slyšet","slyšet","impf"," Tonight, the headmaster told me, "" said Sparks, raising his voice in order to be heard over the mob."," Ještě dnes večer, řekl mi ředitel, "" pokračoval Sparks a zesílil hlas, aby jej bylo v davu slyšet."
"said","say","řekl","říci","pf"," "" Yes, John, he said."," "" Ano, Johne, řekl."
"ended","end","skončilo","skončit","pf"," The count ended, and the room erupted cacophonously."," Odpočítávání skončilo a sál explodoval kakofonickým výbuchem."
"kissed","kiss","líbali","líbat","impf"," Lovers kissed, strangers embraced."," Milenci se líbali, cizí lidé se objímali."
"embraced","embrace","objímali","objímat","impf"," Lovers kissed, strangers embraced."," Milenci se líbali, cizí lidé se objímali."
"seemed","seem","zdálo","zdát","impf"," Dangerous to speculate without knowing his underlying physical condition, but it seemed to me the impact of the vision that assailed him contributed in no small way to his death. """," Jsou to nebezpečné spekulace, když neznáme jeho obvyklý zdravotní stav, ale zdálo se mi, že dopad té vize, která na něj útočila, nemálo přispěl k jeho smrti. """
"assailed","assail","útočila","útočit","impf"," Dangerous to speculate without knowing his underlying physical condition, but it seemed to me the impact of the vision that assailed him contributed in no small way to his death. """," Jsou to nebezpečné spekulace, když neznáme jeho obvyklý zdravotní stav, ale zdálo se mi, že dopad té vize, která na něj útočila, nemálo přispěl k jeho smrti. """
