"describe","describe","popíše","popsat","pf"," Six decades later she would describe how at the age of thirteen she had written her way through a whole history of literature, beginning with stories derived from the European tradition of folk tales, through drama with simple moral intent, to arrive at an impartial psychological realism which she had discovered for herself, one special morning during a heat wave in 1935."," O šest desetiletí později popíše, jak se ve věku třinácti let propsala celou historií literatury, počínaje povídkami odvozenými z evropské tradice lidových vyprávění, přes drama s jednoduchým morálním podtextem, až dospěla k nezaujatému psychologickému realismu, který sama objevila, jednoho zvláštního dopoledne za vlny veder v roce 1935."
"passed","pass","podat","podat","pf"," She was always there, one moment at the end of a corridor, approaching with a terrible purpose, the next, at Briony ’ s shoulder, murmuring in her ear that she had failed to pay attention during preliminary training to the correct procedures for blanket-bathing male patients : only after the second change of washing water should the freshly soaped back flannel and back towel be passed to the patient so that he could ‘ finish off for himself. ’"," Ta byla všudypřítomná, v jednu chvíli na konci chodby a blížila se s děsivou cílevědomostí, v příští stála Briony u ramene a tlumeně jí do ucha vytýkala, že během přípravného kursu nevěnovala pozornost správnému postupu při koupání mužských pacientů : až teprve po druhé výměně vody v lázni se má čerstvě namydlená žínka na zadek a příslušný ručník podat pacientovi, aby se mohl "" domýt sám ""."
"Supporting","support","opřela","opřít","pf"," Supporting herself with one hand on the table, she moved away from the kitchen area so that Cecilia could fill the kettle."," Jednou rukou se opřela o stůl a poodstoupila od dřezu, aby mohla Cecilia naplnit konvici."
"fill","fill","naplnit","naplnit","pf"," Supporting herself with one hand on the table, she moved away from the kitchen area so that Cecilia could fill the kettle."," Jednou rukou se opřela o stůl a poodstoupila od dřezu, aby mohla Cecilia naplnit konvici."
"longed","long","toužila","toužit","impf"," Briony longed to sit down."," Briony toužila po tom, aby si mohla sednout."
"sit","sit","sednout","sednout","pf"," Briony longed to sit down."," Briony toužila po tom, aby si mohla sednout."
"invited","invite","nevybídnou","vybídnout","pf"," She would not do so until invited, and she would never ask."," Nesedla by si, dokud ji nevybídnou, a nikdy by o to sama nepožádala."
"ask","ask","nevybídnou","vybídnout","pf"," She would not do so until invited, and she would never ask."," Nesedla by si, dokud ji nevybídnou, a nikdy by o to sama nepožádala."
"ask","ask","nepožádala","požádat","pf"," She would not do so until invited, and she would never ask."," Nesedla by si, dokud ji nevybídnou, a nikdy by o to sama nepožádala."
"pretending","pretend","předstírala","předstírat","impf"," So she stood by the wall, pretending not to lean against it, and watched her sister."," Takže stála u zdi a předstírala, že se o ni neopírá, a pozorovala sestru."
"watched","watch","pozorovala","pozorovat","impf"," So she stood by the wall, pretending not to lean against it, and watched her sister."," Takže stála u zdi a předstírala, že se o ni neopírá, a pozorovala sestru."
"remains","remain","zůstal","zůstat","pf"," Scattered around were shreds of striped cloth with blackened edges, remains of curtains or clothing, and a smashed-in window frame draped across a bush, and everywhere, the smell of damp soot."," Kolem se povalovaly cáry pruhované, při okrajích zčernalé látky, zbytky závěsů nebo oblečení, roztříštěný okenní rám zůstal viset na keři a všude to páchlo po mokrých sazích."
"saw","see","uviděl","uvidět","pf"," He folded the map away, and as he straightened from picking up the coat and was slinging it around his shoulders, he saw it."," Schoval mapu, sehnul se pro kabát a když se narovnával a přehazoval si jej přes rameno, tak to uviděl."
"sensing","sense","vycítili","vycítit","pf"," The others, sensing his movement, turned round, and followed his gaze."," Ostatní vycítili jeho pohyb, ohlédli se a sledovali jeho pohled."
"followed","follow","sledovali","sledovat","impf"," The others, sensing his movement, turned round, and followed his gaze."," Ostatní vycítili jeho pohyb, ohlédli se a sledovali jeho pohled."
"waiting","wait","čekala","čekat","impf"," An imposing congregation had massed itself around her first certainties, and now it was waiting and she could not disappoint it at the altar."," Kolem jejích počátečních jistot se shromáždila impozantní kongregace, která nyní čekala, a ona ji nemohla před oltářem zklamat."
"disappoint","disappoint","zklamat","zklamat","pf"," An imposing congregation had massed itself around her first certainties, and now it was waiting and she could not disappoint it at the altar."," Kolem jejích počátečních jistot se shromáždila impozantní kongregace, která nyní čekala, a ona ji nemohla před oltářem zklamat."
"keep","keep","držela","držet","impf"," By clinging tightly to what she believed she knew, narrowing her thoughts, reiterating her testimony, she was able to keep from mind the damage she only dimly sensed she was doing."," Tím, že se pevně držela toho, o čem byla přesvědčena, že ví, že zúžila své myšlení, znovu zdůrazňovala své svědectví, dokázala vytěsnit z mysli, že působí zlo, které si matně uvědomovala."
"narrowing","narrow","zúžila","zúžit","pf"," By clinging tightly to what she believed she knew, narrowing her thoughts, reiterating her testimony, she was able to keep from mind the damage she only dimly sensed she was doing."," Tím, že se pevně držela toho, o čem byla přesvědčena, že ví, že zúžila své myšlení, znovu zdůrazňovala své svědectví, dokázala vytěsnit z mysli, že působí zlo, které si matně uvědomovala."
"stumbled","stumble","narazil","narazit","pf"," An artillery man standing by the door gave him a hard push in the back so that he stumbled across the ring into the chest of a soldier who sent him back with a casual punch to the head."," Voják od dělostřelectva, stojící u dveří, do něho tak prudce strčil, že překlopýtal přes kruh a narazil do hrudi jiného vojáka, který ho nenuceným úderem do hlavy poslal zpátky."
"sent","send","poslal","poslat","pf"," An artillery man standing by the door gave him a hard push in the back so that he stumbled across the ring into the chest of a soldier who sent him back with a casual punch to the head."," Voják od dělostřelectva, stojící u dveří, do něho tak prudce strčil, že překlopýtal přes kruh a narazil do hrudi jiného vojáka, který ho nenuceným úderem do hlavy poslal zpátky."
"pay","pay","zaplatí","zaplatit","pf"," Everyone had suffered, and now someone was going to pay."," Každý si něco vytrpěl a teď za to někdo zaplatí."
"sitting","sit","seděl","sedět","impf"," Turner stood up and was dusting himself down when Nettle and Mace emerged and together they walked back towards the major who was sitting on the ground."," Turner se vyhrabal na nohy a právě se oprašoval, když se vynořili Nettle a Mace a společně se vraceli k majorovi, který seděl na zemi."
"said","say","řekl","říci","pf"," ‘ Bullet went clean through it, ’ he said as they came up."," "" Je to čistý průstřel, "" řekl, když k němu došli."
"came","come","došli","dojít","pf"," ‘ Bullet went clean through it, ’ he said as they came up."," "" Je to čistý průstřel, "" řekl, když k němu došli."
"helped","help","Pomohli","pomoci","pf"," They helped him to his feet and offered to take him over to an ambulance where an RAMC captain and two orderlies were already seeing to the wounded."," Pomohli mu vstát a nabídli se, že ho doprovodí k sanitce, kde už jeden kapitán Zdravotnického sboru královské armády spolu s dvěma sanitáři ošetřovali raněné."
"offered","offer","nabídli","nabídnout","pf"," They helped him to his feet and offered to take him over to an ambulance where an RAMC captain and two orderlies were already seeing to the wounded."," Pomohli mu vstát a nabídli se, že ho doprovodí k sanitce, kde už jeden kapitán Zdravotnického sboru královské armády spolu s dvěma sanitáři ošetřovali raněné."
"seeing","see","doprovodí","doprovodit","pf"," They helped him to his feet and offered to take him over to an ambulance where an RAMC captain and two orderlies were already seeing to the wounded."," Pomohli mu vstát a nabídli se, že ho doprovodí k sanitce, kde už jeden kapitán Zdravotnického sboru královské armády spolu s dvěma sanitáři ošetřovali raněné."
"read","read","přečíst","přečíst","pf"," The generals should have read Liddell Hart ’ s book, or have come to the hospital porter ’ s lodge and listened carefully during tea break."," Generálové by si měli přečíst knihu Liddella Harta, nebo si o svačině přijít pro rozumy mezi pomocnice."
"come","come","přijít","přijít","pf"," The generals should have read Liddell Hart ’ s book, or have come to the hospital porter ’ s lodge and listened carefully during tea break."," Generálové by si měli přečíst knihu Liddella Harta, nebo si o svačině přijít pro rozumy mezi pomocnice."
"fighting","fight","bojoval","bojovat","impf"," If he had been fighting in France, he might already be captured."," Jestli bojoval ve Francii, mohl by už být v zajetí."
"survive","survive","přežila","přežít","pf"," How would Cecilia survive such news?"," Jak by Cecilia takovou novinu přežila?"
"making","make","vyrobit","vyrobit","pf"," And this one had found a way of making chocolate out of sugar, chemicals, brown colouring and vegetable oil."," A tenhle vynalezl způsob, jak z cukru, chemikálií, hnědého potravinářského barviva a rostlinného oleje vyrobit čokoládu."
"explained","explain","vysvětlil","vysvětlit","pf"," To produce a ton of the stuff, he had explained over his astonishing cocktail, cost next to nothing."," Výroba tuny tohohle zboží, jak vysvětlil u toho úžasného koktejlu, který připravil, nestojí skoro nic."
