"glanced","glance","pohlédl","pohlédnout","pf"," Harry glanced at Hermione, who looked very frightened but nodded."," Harry pohlédl na Hermionu, která se tvářila vylekaně, přesto však přikývla."
"left","leave","opustil","opustit","pf"," Then, with a final nod to Harry and a swift smile, Lupin left the office."," Potom naposledy kývl na Harryho, lehce se usmál a opustil svoji pracovnu."
"sat","sit","posadil","posadit","pf"," Harry sat down in his vacated chair, staring glumly at the floor."," Harry se posadil do křesla, které Lupin uprázdnil, a zdrceně hleděl na podlahu."
"heard","hear","Slyšel","slyšet","impf"," He heard the door close and looked up."," Slyšel, jak se zavřely dveře, a vzhlédl."
"opened","open","otevřel","otevřít","pf"," He sprinted back to the one-eyed witch, opened her hump, heaved himself inside, and slid down to meet his bag at the bottom of the stone chute."," Tryskem se rozběhl zpět k jednooké čarodějnici, otevřel její hrb, vlezl dovnitř a sjel dolů, kde na konci kamenné skluzavky našel svoji brašnu."
"wiped","wipe","smazal","smazat","pf"," He wiped the Marauder 's Map blank again, then set off at a run."," Mávnutím ruky smazal Pobertův plánek a rychlým krokem vyrazil."
"muttered","mutter","zamumlal","zamumlat","pf"," "" It 's me, "" he muttered."," "" To jsem já, "" zamumlal."
"kept","keep","zdrželo","zdržet","pf"," "" What kept you? "" Ron hissed."," "" Co tě tak zdrželo? "" zasyčel Ron."
"suppose","suppose","Předpokládám","předpokládat","impf"," I suppose he knows about all this? """," Předpokládám, že je o tom všem plně informován? """
"ask","ask","požádat","požádat","pf"," We had to ask him if he minds the Azkaban guards stationing themselves around the entrances to the school grounds."," Museli jsme ho požádat o povolení, abychom mohli azkabanské strážné rozmístit kolem všech vchodů na školní pozemky."
"stationing","station","rozmístit","rozmístit","pf"," We had to ask him if he minds the Azkaban guards stationing themselves around the entrances to the school grounds."," Museli jsme ho požádat o povolení, abychom mohli azkabanské strážné rozmístit kolem všech vchodů na školní pozemky."
"agreed","agree","souhlasil","souhlasit","impf"," He was n't happy about it, but he agreed. """," Neměl z toho zrovna radost, ale nakonec souhlasil. """
"catch","catch","chytili","chytit","pf"," Why should n't he be happy, if they 're there to catch Black? """," Proč by mu to mělo vadit, když tam jsou, aby chytili Blacka? """
"did","do","Nedělala","dělat","impf"," "" All he did was eat and sleep, Ron, you said it yourself, "" said George."," "" Nedělala přece nic jiného, než že jedla a spala, Rone, sám jsi to říkal, "" připomínal George."
"eat","eat","jedla","jíst","impf"," "" All he did was eat and sleep, Ron, you said it yourself, "" said George."," "" Nedělala přece nic jiného, než že jedla a spala, Rone, sám jsi to říkal, "" připomínal George."
"sleep","sleep","spala","spát","impf"," "" All he did was eat and sleep, Ron, you said it yourself, "" said George."," "" Nedělala přece nic jiného, než že jedla a spala, Rone, sám jsi to říkal, "" připomínal George."
"said","say","říkal","říkat","impf"," "" All he did was eat and sleep, Ron, you said it yourself, "" said George."," "" Nedělala přece nic jiného, než že jedla a spala, Rone, sám jsi to říkal, "" připomínal George."
"said","say","říkal","říkat","impf"," "" All he did was eat and sleep, Ron, you said it yourself, "" said George."," "" Nedělala přece nic jiného, než že jedla a spala, Rone, sám jsi to říkal, "" připomínal George."
"Remember","remember","Pamatuješ","pamatovat","impf"," "" Remember, Harry? """," "" Pamatuješ, Harry? """
"sinking","sink","sklánělo","sklánět","impf"," The sun was already sinking behind the Forbidden Forest, gilding the top branches of the trees."," Slunce už se sklánělo ke korunám stromů Zapovězeného lesa a zalévalo jejich horní větve zlatavým přísvitem."
"reached","reach","Došli","dojít","pf"," They reached Hagrid 's cabin and knocked."," Došli k Hagridově hájovně a zaklepali."
"knocked","knock","zaklepali","zaklepat","pf"," They reached Hagrid 's cabin and knocked."," Došli k Hagridově hájovně a zaklepali."
"wearing","wear","Máme","mít","impf"," "" We 're wearing the Invisibility Cloak."," "" Máme na sobě neviditelný plášť."
"seizing","seize","popadl","popadnout","pf"," Montague, a Slytherin Chaser, had swerved in front of Katie, and instead of seizing the Quaffle had grabbed her head."," Zmijozelský střelec Montague se obloukem dostal před Katii, místo aby se však zmocnil Camrálu, popadl ji za vlasy."
"grabbed","grab","popadl","popadnout","pf"," Montague, a Slytherin Chaser, had swerved in front of Katie, and instead of seizing the Quaffle had grabbed her head."," Zmijozelský střelec Montague se obloukem dostal před Katii, místo aby se však zmocnil Camrálu, popadl ji za vlasy."
"managed","manage","podařilo","podařit","pf"," Katie cart wheeled in the air, managed to stay on her broom, but dropped the Quaffle."," Katie udělala ve vzduchu několik přemetů, podařilo se jí udržet se na koštěti, ale upustila Camrál."
"dropped","drop","upustila","upustit","pf"," Katie cart wheeled in the air, managed to stay on her broom, but dropped the Quaffle."," Katie udělala ve vzduchu několik přemetů, podařilo se jí udržet se na koštěti, ale upustila Camrál."
"began","begin","začala","začít","pf"," Madam Hooch 's whistle rang out again as she soared over to Montague and began shouting at him."," Znovu zazněla píšťalka madame Hoochové, která připlachtila k Montagueovi a začala na něj křičet."
"shouting","shout","křičet","křičet","impf"," Madam Hooch 's whistle rang out again as she soared over to Montague and began shouting at him."," Znovu zazněla píšťalka madame Hoochové, která připlachtila k Montagueovi a začala na něj křičet."
"shut","shut","zavřela","zavřít","pf"," Hermione had shut Crookshanks in her dormitory, but was furious with Ron for trying to kick him;"," Hermiona zavřela Křivonožku u sebe v ložnici, byla však na Rona naštvaná za to, že ho chtěl nakopnout;"
"make","make","přimět","přimět","pf"," Harry gave up trying to make them talk to each other and devoted himself to examining the Firebolt, which he had brought down to the common room with him."," Harry se po chvíli vzdal snahy přimět je, aby spolu začali mluvit, a podrobně zkoumal Kulový blesk, který si do společenské místnosti přinesl s sebou."
"brought","bring","přimět","přimět","pf"," Harry gave up trying to make them talk to each other and devoted himself to examining the Firebolt, which he had brought down to the common room with him."," Harry se po chvíli vzdal snahy přimět je, aby spolu začali mluvit, a podrobně zkoumal Kulový blesk, který si do společenské místnosti přinesl s sebou."
"talk","talk","mluvit","mluvit","impf"," Harry gave up trying to make them talk to each other and devoted himself to examining the Firebolt, which he had brought down to the common room with him."," Harry se po chvíli vzdal snahy přimět je, aby spolu začali mluvit, a podrobně zkoumal Kulový blesk, který si do společenské místnosti přinesl s sebou."
"examining","examine","zkoumal","zkoumat","impf"," Harry gave up trying to make them talk to each other and devoted himself to examining the Firebolt, which he had brought down to the common room with him."," Harry se po chvíli vzdal snahy přimět je, aby spolu začali mluvit, a podrobně zkoumal Kulový blesk, který si do společenské místnosti přinesl s sebou."
"brought","bring","přinesl","přinést","pf"," Harry gave up trying to make them talk to each other and devoted himself to examining the Firebolt, which he had brought down to the common room with him."," Harry se po chvíli vzdal snahy přimět je, aby spolu začali mluvit, a podrobně zkoumal Kulový blesk, který si do společenské místnosti přinesl s sebou."
"say","say","Neřekla","říci","pf"," she did n't say anything, but she kept looking darkly at the broom as though it too had been criticizing her cat."," Neřekla sice ani slovo, ale neustále na koště vyčítavě zahlížela, jako by i ono patřilo k těm, kdo nesnášejí jejího kocoura."
"hear","hear","slyšet","slyšet","impf"," Terrible though it was to hear his parents ' last moments replayed inside his head, these were the only times Harry had heard their voices since he was a very small child."," I když bylo samozřejmě strašné slyšet, jak se mu v hlavě přehrávají poslední okamžiky života rodičů, jedině v těchto chvílích od útlého dětství slyšel jejich hlasy."
"heard","hear","slyšet","slyšet","impf"," Terrible though it was to hear his parents ' last moments replayed inside his head, these were the only times Harry had heard their voices since he was a very small child."," I když bylo samozřejmě strašné slyšet, jak se mu v hlavě přehrávají poslední okamžiky života rodičů, jedině v těchto chvílích od útlého dětství slyšel jejich hlasy."
"hear","hear","slyšel","slyšet","impf"," Terrible though it was to hear his parents ' last moments replayed inside his head, these were the only times Harry had heard their voices since he was a very small child."," I když bylo samozřejmě strašné slyšet, jak se mu v hlavě přehrávají poslední okamžiky života rodičů, jedině v těchto chvílích od útlého dětství slyšel jejich hlasy."
"heard","hear","slyšel","slyšet","impf"," Terrible though it was to hear his parents ' last moments replayed inside his head, these were the only times Harry had heard their voices since he was a very small child."," I když bylo samozřejmě strašné slyšet, jak se mu v hlavě přehrávají poslední okamžiky života rodičů, jedině v těchto chvílích od útlého dětství slyšel jejich hlasy."
"wanted","want","zatoužil","zatoužit","pf"," But he 'd never be able to produce a proper Patronus if he half wanted to hear his parents again ..."," Uvědomoval si však, že by nikdy kloudného Patrona nedokázal vykouzlit, kdyby třeba jen podvědomě zatoužil rodiče znovu uslyšet ..."
"hear","hear","uslyšet","uslyšet","pf"," But he 'd never be able to produce a proper Patronus if he half wanted to hear his parents again ..."," Uvědomoval si však, že by nikdy kloudného Patrona nedokázal vykouzlit, kdyby třeba jen podvědomě zatoužil rodiče znovu uslyšet ..."
"listening","listen","naslouchat","naslouchat","impf"," "" They 're dead and listening to echoes of them wo n't bring them back."," "" Jsou mrtví a tím, že budeš naslouchat ozvěně jejich hlasů, jim život nevrátíš."
"Come","come","Pojďte","jít","impf"," "" Come on, under here -- """," "" Pojďte sem, schovejte se tady - """
"wiped","wipe","otíral","otírat","impf"," Harry took off his glasses and wiped them hurriedly on his robes."," Harry si sundal brýle a spěšně si je otíral okrajem hábitu."
"get","get","nechytíme","chytit","pf"," "" We 're fifty points up, "" said Wood, "" but unless we get the Snitch soon, we 'll be playing into the night. """," "" Vedeme o padesát bodů, "" sdělil mu Wood, "" pokud ale rychle nechytíme Zlatonku, budeme hrát do noci. """
"playing","play","hrát","hrát","impf"," "" We 're fifty points up, "" said Wood, "" but unless we get the Snitch soon, we 'll be playing into the night. """," "" Vedeme o padesát bodů, "" sdělil mu Wood, "" pokud ale rychle nechytíme Zlatonku, budeme hrát do noci. """
"keeping","keep","drželi","držet","impf"," They made their way silently through the trees, keeping to the very edge of the forest."," Tiše si hledali cestu mezi stromy a drželi se u samého okraje lesa."
"glimpsed","glimpse","zahlédli","zahlédnout","pf"," Then, as they glimpsed the front of Hagrid 's house, they heard a knock upon his door."," Pak, když zahlédli průčelí Hagridovy hájenky, slyšeli, jak tam někdo klepe na dveře."
