"offer","offer","nepodal","podat","pf"," LAM DIDN'T SAY HELLO or offer to shake hands."," Lam nepozdravil ani nám nepodal ruku."
"lost","lose","zhubl","zhubnout","pf"," I was losing weight, for two reasons - I could n't afford the restaurants I 'd once taken for granted; and I 'd lost interest in food."," Taky jsem trochu zhubl, a to ze dvou důvodů - jednak jsem si nemohl dovolil chodit do restaurací, jež jsem kdysi považoval za samozřejmé, a navíc jsem ztrácel zájem o jídlo."
"afford","afford","dovolil","dovolit","pf"," I was losing weight, for two reasons - I could n't afford the restaurants I 'd once taken for granted; and I 'd lost interest in food."," Taky jsem trochu zhubl, a to ze dvou důvodů - jednak jsem si nemohl dovolil chodit do restaurací, jež jsem kdysi považoval za samozřejmé, a navíc jsem ztrácel zájem o jídlo."
"losing","lose","ztrácel","ztrácet","impf"," I was losing weight, for two reasons - I could n't afford the restaurants I 'd once taken for granted; and I 'd lost interest in food."," Taky jsem trochu zhubl, a to ze dvou důvodů - jednak jsem si nemohl dovolil chodit do restaurací, jež jsem kdysi považoval za samozřejmé, a navíc jsem ztrácel zájem o jídlo."
"lost","lose","ztrácel","ztrácet","impf"," I was losing weight, for two reasons - I could n't afford the restaurants I 'd once taken for granted; and I 'd lost interest in food."," Taky jsem trochu zhubl, a to ze dvou důvodů - jednak jsem si nemohl dovolil chodit do restaurací, jež jsem kdysi považoval za samozřejmé, a navíc jsem ztrácel zájem o jídlo."
"answered","answer","odpovídal","odpovídat","impf"," We were finished in thirty minutes, all possible questions served up and answered."," Dostal všechny možné otázky a na všechny odpovídal tak, že jsme byli za půl hodiny hotovi."
"thought","think","myslel","myslet","impf"," Deese thought he knew where two of the other evictees were staying, and he promised to find them."," Navíc si myslel, že ví, kde pobývají další dva vystěhovaní, a slíbil, že je najde."
"staying","stay","pobývají","pobývat","impf"," Deese thought he knew where two of the other evictees were staying, and he promised to find them."," Navíc si myslel, že ví, kde pobývají další dva vystěhovaní, a slíbil, že je najde."
"promised","promise","slíbil","slíbit","pf"," Deese thought he knew where two of the other evictees were staying, and he promised to find them."," Navíc si myslel, že ví, kde pobývají další dva vystěhovaní, a slíbil, že je najde."
"find","find","najde","najít","pf"," Deese thought he knew where two of the other evictees were staying, and he promised to find them."," Navíc si myslel, že ví, kde pobývají další dva vystěhovaní, a slíbil, že je najde."
"locate","locate","objevit","objevit","pf"," We knew Kelvin Lain was at the CCNV, but he and Deese were the only two we 'd been able to locate."," Věděli jsme, že Kelvin Lam je v CBN, ale zatím se nám podařilo objevit jen jeho a Deese."
"devastated","devastate","zničí","zničit","pf"," We 'd been together for four years, and she claimed to be devastated by my departure."," Pracovali jsme spolu čtyři roky a ona prohlašovala, že ji můj odchod zničí."
"get","get","dostat","dostat","pf"," "" Ca n't get in. """," "" Nemůžu se tam dostat. """
"got","get","dosáhne","dosáhnout","pf"," I had no idea how a crack addict off the street got admitted to a recovery unit, but it was time to find out."," Neměl jsem tušení, jak dosáhne narkomanka z ulice toho, aby ji přijali na protidrogové oddělení, ale bylo načase to zjistit."
"admitted","admit","přijali","přijmout","pf"," I had no idea how a crack addict off the street got admitted to a recovery unit, but it was time to find out."," Neměl jsem tušení, jak dosáhne narkomanka z ulice toho, aby ji přijali na protidrogové oddělení, ale bylo načase to zjistit."
"find","find","zjistit","zjistit","pf"," I had no idea how a crack addict off the street got admitted to a recovery unit, but it was time to find out."," Neměl jsem tušení, jak dosáhne narkomanka z ulice toho, aby ji přijali na protidrogové oddělení, ale bylo načase to zjistit."
"called","call","Zatelefonoval","zatelefonovat","pf"," I called Polly with the same story."," Zatelefonoval jsem také Polly, abych jí vyklopil stejnou novinku."
"coming","come","nepřijdeš","přijít","pf"," "" You 're not coming in? "" she asked, her voice faltering."," "" Takže nepřijdeš? "" zeptala se a hlas se jí třásl."
"asked","ask","zeptala","zeptat","pf"," "" You 're not coming in? "" she asked, her voice faltering."," "" Takže nepřijdeš? "" zeptala se a hlas se jí třásl."
"listening","listen","neslyšela","slyšet","impf"," Are you listening to me? """," Copak jsi mě neslyšela? """
"confirming","confirm","potvrdilo","potvrdit","pf"," There was hesitation on her end, confirming what I feared."," Na druhém konci nastalo krátké zaváhání, které mi potvrdilo to, čeho jsem se obával."
"feared","fear","obával","obávat","impf"," There was hesitation on her end, confirming what I feared."," Na druhém konci nastalo krátké zaváhání, které mi potvrdilo to, čeho jsem se obával."
"waiting","wait","čekaly","čekat","impf"," Three of the four elevators were open, waiting, and I had a choice."," Tři ze čtyř výlahů čekaly dole otevřené, takže jsem si mohl vybrat."
"slowed","slow","zpomalil","zpomalit","pf"," I stepped onto the one Mister and I had taken, and things slowed to a crawl."," Nastoupil jsem do toho, kterým jsme včera jeli s Pánem, a čas se zpomalil."
"picked","pick","vybral","vybrat","pf"," Why had he picked our building?"," Proč si vybral zrovna naši budovu?"
"entered","enter","vešel","vejít","pf"," Where had he been in the moments before he entered the lobby?"," Kde byl těsně předtím, než vešel do vstupní haly?"
"attempted","attempt","pokusil","pokusit","pf"," And he attempted to cover up his actions."," A pokusil se svůj čin zamaskovat."
"admitted","admit","připustil","připustit","pf"," He lied to them, plain and simple, Arthur admitted, with no small amount of discomfort."," Arthur po značném ošívání připustil, že jim Chance zkrátka a dobře lhal."
"lied","lie","lhal","lhát","impf"," He lied to them, plain and simple, Arthur admitted, with no small amount of discomfort."," Arthur po značném ošívání připustil, že jim Chance zkrátka a dobře lhal."
"prevented","prevent","předejít","předejít","pf"," Had Chance been truthful after Mister 's hostage crisis, the firm could have prevented the lawsuit and its resulting flood of bad press."," Kdyby jim byl Chance po té nešťastné příhodě s Pánem jasně řekl pravdu, firma mohla žalobě i následné záplavě nežádoucí publicity předejít."
"stolen","steal","ukradl","ukrást","pf"," I had stolen the file, found everything I needed, then pieced together the lawsuit."," Já ukradl spis, našel v něm všechno, co jsem potřeboval, a díky tomu jsem mohl sestavit žalobu."
"found","find","našel","najít","pf"," I had stolen the file, found everything I needed, then pieced together the lawsuit."," Já ukradl spis, našel v něm všechno, co jsem potřeboval, a díky tomu jsem mohl sestavit žalobu."
"needed","need","potřeboval","potřebovat","impf"," I had stolen the file, found everything I needed, then pieced together the lawsuit."," Já ukradl spis, našel v něm všechno, co jsem potřeboval, a díky tomu jsem mohl sestavit žalobu."
"pieced","piece","sestavit","sestavit","pf"," I had stolen the file, found everything I needed, then pieced together the lawsuit."," Já ukradl spis, našel v něm všechno, co jsem potřeboval, a díky tomu jsem mohl sestavit žalobu."
"understood","understand","chápal","chápat","impf"," Sadly, I understood them."," Je to smutné, ale chápal jsem je."
"left","leave","ODEŠLI","odejít","pf"," LONG AFTER Sofia and Abraham had left, I was sitting in the semidarkness of my office when Mordecai walked through the door and settled into one of two sturdy folding chairs I 'd bought at a flea market for six bucks."," SOFIA I ABRAHAM UŽ DÁVNO ODEŠLI A JÁ SEDĚL V přítmí své kanceláře, když vtom prošel dveřmi Mordecai a posadil se na jednu ze dvou robustních skládacích židlí, které jsem koupil za šest babek na bleším trhu."
"sitting","sit","SEDĚL","sedět","impf"," LONG AFTER Sofia and Abraham had left, I was sitting in the semidarkness of my office when Mordecai walked through the door and settled into one of two sturdy folding chairs I 'd bought at a flea market for six bucks."," SOFIA I ABRAHAM UŽ DÁVNO ODEŠLI A JÁ SEDĚL V přítmí své kanceláře, když vtom prošel dveřmi Mordecai a posadil se na jednu ze dvou robustních skládacích židlí, které jsem koupil za šest babek na bleším trhu."
"sitting","sit","posadil","posadit","pf"," LONG AFTER Sofia and Abraham had left, I was sitting in the semidarkness of my office when Mordecai walked through the door and settled into one of two sturdy folding chairs I 'd bought at a flea market for six bucks."," SOFIA I ABRAHAM UŽ DÁVNO ODEŠLI A JÁ SEDĚL V přítmí své kanceláře, když vtom prošel dveřmi Mordecai a posadil se na jednu ze dvou robustních skládacích židlí, které jsem koupil za šest babek na bleším trhu."
"bought","buy","koupil","koupit","pf"," LONG AFTER Sofia and Abraham had left, I was sitting in the semidarkness of my office when Mordecai walked through the door and settled into one of two sturdy folding chairs I 'd bought at a flea market for six bucks."," SOFIA I ABRAHAM UŽ DÁVNO ODEŠLI A JÁ SEDĚL V přítmí své kanceláře, když vtom prošel dveřmi Mordecai a posadil se na jednu ze dvou robustních skládacích židlí, které jsem koupil za šest babek na bleším trhu."
"ask","ask","zeptat","zeptat","pf"," I wanted to ask if I should pack a gun."," Chlěl jsem se ho zeptat, jestli si mám přibalil pistoli."
"carried","carry","nosí","nosit","impf"," I wondered if he carried one."," Taky jsem přemítal, jestli on nějakou nosí."
"said","say","odpověděl","odpovědět","pf"," Be there in twenty minutes, "" I said bravely, my heart already pounding."," Budu tam za dvacet minut, "" odpověděl jsem statečně, ale srdce mi už v tu chvíli bušilo strachy."
"pounding","pound","bušilo","bušit","impf"," Be there in twenty minutes, "" I said bravely, my heart already pounding."," Budu tam za dvacet minut, "" odpověděl jsem statečně, ale srdce mi už v tu chvíli bušilo strachy."
"arriving","arrive","přijedeme","přijet","pf"," But I could n't stomach the thought of arriving ten minutes early and being subjected to the stares and whispers and perhaps even the banal pregame chitchat of Donald Rafter and Arthur and hell only ' Imew who else they would bring."," Jenže já jsem nemohl překousnout představu, že přijedeme o deset minut dřív a budeme vystaveni upřeným pohledům, šeptání, a dokonce snad budeme muset podstoupit plytký společenský hovor s Rafterem a Arthurem, popřípadě s kýmkoliv, koho si přivedou s sebou."
