"sat","sit","Posadil","posadit","pf"," He sat across from them in an unstable wicker chair."," Posadil se proti nim na rozvrzanou otočnou židli."
"said","say","řekl","říci","pf"," "" A year, "" Lake said to himself, as if he 'd just been given his own death sentence."," "" Do roka, "" řekl si Lake nepřítomně, jako kdyby mu právě oznámili, že byl odsouzen k smrti."
"contemplated","contemplate","přemýšlel","přemýšlet","impf"," There was a long pause as he contemplated the end of the world."," Nastala dlouhá odmlka, během níž přemýšlel o konci světa."
"let","let","nechal","nechat","pf"," Teddy certainly let him."," Teddy jej rád nechal, ať si dumá."
"get","get","sežene","sehnat","pf"," Whiz said he would get it."," A Vykuk že je prej sežene."
"testified","testify","svědčil","svědčit","impf"," Picasso testified in a lot of cases, and had been caught lying more than most inmates."," Picasso svědčil při spoustě případů a býval nachytán při lži častěji než většina ostatních."
"Continue","continue","Pokračuj","pokračovat","impf"," "" Continue, "" Spicer said."," "" Pokračuj, "" vybídl Spicer Žulíka."
"find","find","najít","najít","pf"," "" Anyway, Thursday I could n't find Whiz anywhere."," "" No a ve čtvrtek jsem nemohl Vykuka nikde najít."
"hiding","hide","Schovával","schovávat","impf"," He was hiding from me. """," Schovával se přede mnou. """
"goes","go","začaly","začít","pf"," "" Friday, the stock goes public."," "" V pátek začaly být akcie volně obchodovatelné."
"offered","offer","Nabízeli","nabízet","impf"," It was offered at twenty a share, the price we could 've bought it for if Mr. Wall Street over there had done what he promised."," Nabízeli je po dvaceti za akcii a za tu cenu bysme je bývali mohli koupit, kdyby támhle pan finančník udělal, co slíbil."
"bought","buy","koupit","koupit","pf"," It was offered at twenty a share, the price we could 've bought it for if Mr. Wall Street over there had done what he promised."," Nabízeli je po dvaceti za akcii a za tu cenu bysme je bývali mohli koupit, kdyby támhle pan finančník udělal, co slíbil."
"done","do","udělal","udělat","pf"," It was offered at twenty a share, the price we could 've bought it for if Mr. Wall Street over there had done what he promised."," Nabízeli je po dvaceti za akcii a za tu cenu bysme je bývali mohli koupit, kdyby támhle pan finančník udělal, co slíbil."
"promised","promise","slíbil","slíbit","pf"," It was offered at twenty a share, the price we could 've bought it for if Mr. Wall Street over there had done what he promised."," Nabízeli je po dvaceti za akcii a za tu cenu bysme je bývali mohli koupit, kdyby támhle pan finančník udělal, co slíbil."
"think","think","myslíme","myslet","impf"," "" This place might be safer than we think. """," "" Tady je možná bezpečněji, než si myslíme. """
"convinced","convince","nepřesvědčilo","přesvědčit","pf"," Spicer was not convinced."," Spicera to nepřesvědčilo."
"received","receive","dostal","dostat","pf"," Lake received 71 percent of the vote, a landslide so embarrassing to Tarry that he openly talked about quitting."," Lake dostal 71 % hlasů a Tarryho drtivost porážky tak vyvedla z míry, až začal veřejně mluvit o tom, že stáhne kandidaturu."
"talked","talk","mluvit","mluvit","impf"," Lake received 71 percent of the vote, a landslide so embarrassing to Tarry that he openly talked about quitting."," Lake dostal 71 % hlasů a Tarryho drtivost porážky tak vyvedla z míry, až začal veřejně mluvit o tom, že stáhne kandidaturu."
"wanted","want","chtěl","chtít","impf"," Yet, he wanted the good people of Indiana to have the opportunity to see his name on the ballot."," Přesto chtěl, aby dobří lidé v Indianě měli možnost přečíst si na volebních lístcích i jeho jméno."
"using","use","použít","použít","pf"," Chap said, "" Did you consider using a pseudonym? """," "" Nenapadlo vás použít pseudonym? "" zeptal se Chap."
"thought","think","myslel","myslet","impf"," I thought the guy was legitimate."," A myslel jsem si, že to hraje poctivě."
"need","need","Potřebujeme","potřebovat","impf"," "" We 'll need copies of all this; "" Wes said."," "" Potřebujeme od tohohle všeho kopie, "" ohlásil Wes."
"suing","sue","žaloval","žalovat","impf"," On behalf of the club, Rook was now suing the Whiz for fraud."," A teď Žulík v zastoupení klubu žaloval Vykuka za podvod."
"ask","ask","ptám","ptát","impf"," "" So I go to the Whiz and I ask him what he thinks about Value Now, a new online company I read about in Forbes, "" Rook explained."," "" Tak já jsem zašel za Vykukem a ptám se ho, co si myslí o ValueNow, nové internetové firmě, o které jsem četl ve Forbesu, "" začal vysvětlovat Žulík."
"thinks","think","myslí","myslet","impf"," "" So I go to the Whiz and I ask him what he thinks about Value Now, a new online company I read about in Forbes, "" Rook explained."," "" Tak já jsem zašel za Vykukem a ptám se ho, co si myslí o ValueNow, nové internetové firmě, o které jsem četl ve Forbesu, "" začal vysvětlovat Žulík."
"read","read","četl","číst","impf"," "" So I go to the Whiz and I ask him what he thinks about Value Now, a new online company I read about in Forbes, "" Rook explained."," "" Tak já jsem zašel za Vykukem a ptám se ho, co si myslí o ValueNow, nové internetové firmě, o které jsem četl ve Forbesu, "" začal vysvětlovat Žulík."
"go","go","začal","začít","pf"," "" So I go to the Whiz and I ask him what he thinks about Value Now, a new online company I read about in Forbes, "" Rook explained."," "" Tak já jsem zašel za Vykukem a ptám se ho, co si myslí o ValueNow, nové internetové firmě, o které jsem četl ve Forbesu, "" začal vysvětlovat Žulík."
"explained","explain","vysvětlovat","vysvětlovat","impf"," "" So I go to the Whiz and I ask him what he thinks about Value Now, a new online company I read about in Forbes, "" Rook explained."," "" Tak já jsem zašel za Vykukem a ptám se ho, co si myslí o ValueNow, nové internetové firmě, o které jsem četl ve Forbesu, "" začal vysvětlovat Žulík."
"wanted","want","toužil","toužit","impf"," He had an outstanding and very past-due bar tab there of $361, almost all for Coors longnecks and lemon daiquiris, and he really wanted to clear the debt."," Měl tam hluboko a velice dlouhou dobu zaťatou sekyru, dlužil tři sta jedenašedesát dolarů, skoro všechno za lahváče piva Coors a citrónová daiquiri, a opravdu toužil dluh vyrovnat."
"clear","clear","vyrovnat","vyrovnat","pf"," He had an outstanding and very past-due bar tab there of $361, almost all for Coors longnecks and lemon daiquiris, and he really wanted to clear the debt."," Měl tam hluboko a velice dlouhou dobu zaťatou sekyru, dlužil tři sta jedenašedesát dolarů, skoro všechno za lahváče piva Coors a citrónová daiquiri, a opravdu toužil dluh vyrovnat."
"began","begin","začal","začít","pf"," He turned west on Atlantic Boulevard, and began fighting the traffic into Jacksonville."," Zabočil na západ, na Atlantický bulvár, a začal se prodírat hustým provozem k Jacksonvillu."
"cursed","curse","Nadával","nadávat","impf"," He cursed the sprawl and the congestion and the cars with Canadian plates."," Nadával na to, jak město roste, na dopravní zácpy, na auta s kanadskými značkami."
"parked","park","zaparkoval","zaparkovat","pf"," Fifty minutes later he parked at Trumble."," Padesát minut nato zaparkoval před Trumbleskou věznicí."
"watching","watch","díval","dívat","impf"," He smoked alone in the semidarkness, watching prime-time comedy written by twelve-year-olds, and there was a political ad, one of many those days."," Kouřil sám v polotmě, díval se na hlavní pořad, komedii, kterou asi napsaly dvanáctileté děti, a pak byla politická reklama, co je jich touhle dobou spousta."
"written","write","napsaly","napsat","pf"," He smoked alone in the semidarkness, watching prime-time comedy written by twelve-year-olds, and there was a political ad, one of many those days."," Kouřil sám v polotmě, díval se na hlavní pořad, komedii, kterou asi napsaly dvanáctileté děti, a pak byla politická reklama, co je jich touhle dobou spousta."
"ran","run","trvalo","trvat","impf"," It was very well done, ran for a minute and a half, cost a bundle, and delivered a message no one wanted to hear."," Bylo to obratně udělané, trvalo to minutu a půl, muselo to stát haldu peněz a přinášelo to poselství, které nikdo nechce slyšet."
"wanted","want","nechce","chtít","impf"," It was very well done, ran for a minute and a half, cost a bundle, and delivered a message no one wanted to hear."," Bylo to obratně udělané, trvalo to minutu a půl, muselo to stát haldu peněz a přinášelo to poselství, které nikdo nechce slyšet."
"hear","hear","slyšet","slyšet","impf"," It was very well done, ran for a minute and a half, cost a bundle, and delivered a message no one wanted to hear."," Bylo to obratně udělané, trvalo to minutu a půl, muselo to stát haldu peněz a přinášelo to poselství, které nikdo nechce slyšet."
"added","add","dodal","dodat","pf"," "" And he does n't know it, "" Yarber added."," "" A on o tom neví, "" dodal Yarber."
"passed","pass","utíkaly","utíkat","impf"," The hours passed, and it slowly sank in."," Hodiny utíkaly a oni se s novým vývojem postupně sžívali."
"intercepted","intercept","zachycuje","zachycovat","impf"," How had they intercepted the letters?"," Jak zachycuje dopisy?"
"said","say","řekl","říci","pf"," No other issues were really that important, he said bluntly."," Bez obalu řekl, že žádné jiné náměty nejsou tak důležité."
"win","win","vyhrát","vyhrát","pf"," Lure us into a war we ca n't win, and we 'll forget about the tired old quarrels over abortion, race, guns, affirmative action, taxes."," Jestli budeme zataženi do války, kterou nebudeme s to vyhrát, hned zapomeneme na všechno otravné staré hašteření o potraty, rasové otázky, zbraně, pozitivní diskriminaci a daně."
"forget","forget","zapomeneme","zapomenout","pf"," Lure us into a war we ca n't win, and we 'll forget about the tired old quarrels over abortion, race, guns, affirmative action, taxes."," Jestli budeme zataženi do války, kterou nebudeme s to vyhrát, hned zapomeneme na všechno otravné staré hašteření o potraty, rasové otázky, zbraně, pozitivní diskriminaci a daně."
"Start","start","začali","začít","pf"," Start losing our sons and daughters in combat and you 'd see some families with real problems."," Kdybychom začali ztrácet syny v boji, teprve by bylo jasné, jak vypadá rodina, která má opravdové problémy."
