"want","want","Chci","chtít","impf"," "" I want him to take me seriously."," "" Chci, aby mě bral vážně."
"hears","hear","slyší","slyšet","impf"," She hears the vehicle before she sees it."," Kočár slyší dřív, než ho spatří."
"sees","see","spatří","spatřit","pf"," She hears the vehicle before she sees it."," Kočár slyší dřív, než ho spatří."
"descends","descend","Schází","scházet","impf"," She descends the steps, counting them off one by one."," Schází dolů a počítá schod za schodem."
"counting","count","počítá","počítat","impf"," She descends the steps, counting them off one by one."," Schází dolů a počítá schod za schodem."
"want","want","Nechci","chtít","impf"," "" I do n't want Sheila to overhear you."," "" Nechci, aby tě Leila slyšela."
"try","try","Pokoušíme","pokoušet","impf"," We try to maintain a positive, businesslike image around here."," Pokoušíme se působit pozitivním, profesionálním dojmem."
"need","need","potřebuju","potřebovat","impf"," The last thing I need is a major scene in my office. """," Poslední věc, kterou tady potřebuju, jsou výstupy v mé kanceláři. """
"love","love","Miluju","milovat","impf"," I love you, Tango Dancer. """," Miluju tě, Tanečnice. """
"left","leave","zanechal","zanechat","pf"," Joy, as radiant and sparkling as the rarest of jewels, shimmered through her. It drove out the cold residue left behind by the violent events of the evening."," Zalila ji radost zářivější a třpytivější než nejvzácnější šperky a odplavila poslední zbytky chladu, který v ní zanechal večer plný násilí a krutosti."
"started","start","začala","začít","pf"," "" I fell in love with you months ago, soon after I started analyzing your dream reports."," "" Zamilovala jsem se do tebe už před několika měsíci, hned když jsem začala analyzovat tvé sny."
"analyzing","analyze","analyzovat","analyzovat","impf"," "" I fell in love with you months ago, soon after I started analyzing your dream reports."," "" Zamilovala jsem se do tebe už před několika měsíci, hned když jsem začala analyzovat tvé sny."
"tell","tell","říct","říci","pf"," Could n't you tell? """," Ale copak jsem ti to mohla říct? """
"call","call","Zavolám","zavolat","pf"," "" Okay, I 'll call him and then call you back, "" she said."," "" Zavolám mu a ozvu se ti, "" slíbila."
"call","call","Zavolám","zavolat","pf"," "" Okay, I 'll call him and then call you back, "" she said."," "" Zavolám mu a ozvu se ti, "" slíbila."
"said","say","slíbila","slíbit","pf"," "" Okay, I 'll call him and then call you back, "" she said."," "" Zavolám mu a ozvu se ti, "" slíbila."
"staying","stay","bydlíš","bydlet","impf"," "" Where are you staying? """," "" Ve kterém motelu bydlíš? """
"heard","hear","Slyšela","slyšet","impf"," "" I 've heard there can be communication problems and even major turf wars between various government agencies. """," "" Slyšela jsem, že mezi federálními bezpečnostními službami a agenturami dochází k problémům v komunikaci a někdy dokonce ke konkurenčním válkám. """
"announced","announce","oznámila","oznámit","pf"," Sphinx, the world as we know it has just shifted yet again beneath our feet, "" Isabel announced at five o'clock that afternoon."," "" Sphinxi, svět, jak ho známe, nám opět ujíždí pod nohama, "" oznámila Isabel v pět hodin odpoledne."
"removed","remove","sňal","sejmout","pf"," He lowered himself onto the sofa beside her, removed her glasses and set them on top of the report she had been reading."," Ellis si k ní přisedl, sňal jí brýle a položil je na zprávu, kterou prostudovala jako poslední."
"set","set","položil","položit","pf"," He lowered himself onto the sofa beside her, removed her glasses and set them on top of the report she had been reading."," Ellis si k ní přisedl, sňal jí brýle a položil je na zprávu, kterou prostudovala jako poslední."
"kissed","kiss","políbil","políbit","pf"," He kissed her slowly, thoroughly, urging her to open her mouth for him. When she did, she felt the edge of his tongue gliding along her lower lip."," Pomalu, s rozmyslem ji políbil, přinutil pootevřít ústa a přejel jí špičkou jazyka po spodním rtu."
"embrace","embrace","objala","obejmout","pf"," With a soft little sigh, she gave herself up to the embrace, turning so that her breasts were comfortably crushed against his chest."," Tiše zasténala, objala ho a natočila se tak, aby se oběma ňadry přitiskla k jeho hrudi."
"turning","turn","natočila","natočit","pf"," With a soft little sigh, she gave herself up to the embrace, turning so that her breasts were comfortably crushed against his chest."," Tiše zasténala, objala ho a natočila se tak, aby se oběma ňadry přitiskla k jeho hrudi."
"crushed","crush","přitiskla","přitisknout","pf"," With a soft little sigh, she gave herself up to the embrace, turning so that her breasts were comfortably crushed against his chest."," Tiše zasténala, objala ho a natočila se tak, aby se oběma ňadry přitiskla k jeho hrudi."
"allows","allow","dovolila","dovolit","pf"," If Amelia allows you to dream normally again-heck, if she even allows you to think clearly again-you would figure out that something is very wrong and start asking awkward questions."," Kdyby vám dovolila zase normálně snít a dokonce jasně uvažovat, pak byste si uvědomil, že je něco v nepořádku, a začal jí klást nepříjemné otázky."
"allows","allow","dovolila","dovolit","pf"," If Amelia allows you to dream normally again-heck, if she even allows you to think clearly again-you would figure out that something is very wrong and start asking awkward questions."," Kdyby vám dovolila zase normálně snít a dokonce jasně uvažovat, pak byste si uvědomil, že je něco v nepořádku, a začal jí klást nepříjemné otázky."
"dream","dream","snít","snít","impf"," If Amelia allows you to dream normally again-heck, if she even allows you to think clearly again-you would figure out that something is very wrong and start asking awkward questions."," Kdyby vám dovolila zase normálně snít a dokonce jasně uvažovat, pak byste si uvědomil, že je něco v nepořádku, a začal jí klást nepříjemné otázky."
"think","think","uvažovat","uvažovat","impf"," If Amelia allows you to dream normally again-heck, if she even allows you to think clearly again-you would figure out that something is very wrong and start asking awkward questions."," Kdyby vám dovolila zase normálně snít a dokonce jasně uvažovat, pak byste si uvědomil, že je něco v nepořádku, a začal jí klást nepříjemné otázky."
"start","start","začal","začít","pf"," If Amelia allows you to dream normally again-heck, if she even allows you to think clearly again-you would figure out that something is very wrong and start asking awkward questions."," Kdyby vám dovolila zase normálně snít a dokonce jasně uvažovat, pak byste si uvědomil, že je něco v nepořádku, a začal jí klást nepříjemné otázky."
"rescue","rescue","zachránila","zachránit","pf"," Why would she rescue me and then try to keep me from dreaming? """," Proč by mě napřed zachránila a pak mi bránila snít? """
"keep","keep","bránila","bránit","impf"," Why would she rescue me and then try to keep me from dreaming? """," Proč by mě napřed zachránila a pak mi bránila snít? """
"dreaming","dream","snít","snít","impf"," Why would she rescue me and then try to keep me from dreaming? """," Proč by mě napřed zachránila a pak mi bránila snít? """
"turn","turn","změnit","změnit","pf"," "" Word is that Randy, the Boy Wonder, is convinced that he can turn the center into a hot acquisition target that will attract one of the big pharmaceutical companies. """," "" Zázračný chlapec Randy je prý přesvědčený, že může ústav změnit ve velepřitažlivý cíl investorů a přilákat jednu z největších farmaceutických firem. """
"heard","hear","slyšela","slyšet","impf"," She had heard enough about the new director to know that "" Randy, the Boy Wonder "" was the nickname the staff had bestowed upon Dr. Randolph G. Belvedere, the old man 's sole heir."," O novém šéfovi slyšela dost, aby věděla, že "" zázračný chlapec Randy "" je přezdívka, kterou dal personál doktoru Randolphovi G. Belvederovi, jedinému dědici zakladatele ústavu."
"bestowed","bestow","dal","dát","pf"," She had heard enough about the new director to know that "" Randy, the Boy Wonder "" was the nickname the staff had bestowed upon Dr. Randolph G. Belvedere, the old man 's sole heir."," O novém šéfovi slyšela dost, aby věděla, že "" zázračný chlapec Randy "" je přezdívka, kterou dal personál doktoru Randolphovi G. Belvederovi, jedinému dědici zakladatele ústavu."
"continued","continue","pokračoval","pokračovat","impf"," "" The gossip just started this morning, "" Ken continued. Then he broke off abruptly."," "" Jak říkám, je to zbrusu nová fáma, "" pokračoval Ken, ale náhle se zarazil a odložil šálek."
"built","build","vybudoval","vybudovat","pf"," He had built his empire. His goal now was to hang onto it until retirement and then see to it that the program passed into good hands."," Své království vybudoval a nyní bylo jeho cílem udržet se na trůně až do penze a potom dohlédnout, aby přešlo do dobrých rukou."
"passed","pass","přešlo","přejít","pf"," He had built his empire. His goal now was to hang onto it until retirement and then see to it that the program passed into good hands."," Své království vybudoval a nyní bylo jeho cílem udržet se na trůně až do penze a potom dohlédnout, aby přešlo do dobrých rukou."
"changed","change","změnila","změnit","pf"," Technology had changed a lot over the years, too."," Za ta léta se podstatně změnila i technologie."
"adapted","adapt","přizpůsobit","přizpůsobit","pf"," He was proud of the way he had adapted."," Byl hrdý, jak se dokázal přizpůsobit."
"using","use","používal","používat","impf"," The fancy, high-tech phone he was using today with its specially designed scrambling and encryption software was a far cry from the telephone that had come with the desk thirty years ago."," Nejmodernější telefon se speciálně vyvinutým kódovacím a dekódovacím softwarem, který používal dnes, byl na hony vzdálený přístroji, který měl na stole před třiceti lety."
