"meet","meet","nesetkáme","setkat","pf"," "" And I will let you go at that - and may we never meet again! """," "" Především skoncuju s vámi - a kéž se už nikdy nesetkáme! """
"manned","man","obsazena","obsadit","pf"," He was determined to wait until the gold and silver had been brought out in exchange for the Arkenstone : for he did not believe that this would be done, if once the fortress was manned with so large and warlike a company."," Rozhodl se vyčkat, než bude přineseno zlato a stříbro výměnou za Arcikam, poněvadž nevěřil, že by k tomu došlo, jakmile by byla pevnost obsazena tak početným a válečnickým vojskem."
"needed","need","nepotřebovali","potřebovat","impf"," The dwarves indeed no longer needed any urging."," Trpaslíci už opravdu nepotřebovali žádné popohánění."
"explore","explore","prozkoumat","prozkoumat","pf"," All were now eager to explore the hall while they had the chance, and willing to believe that, for the present, Smaug was away from home."," Všichni teď sami dychtili prozkoumat síň, dokud se jim k tomu naskýtá příležitost, a byli ochotni uvěřit, že Šmak je pro tu chvíli mimo domov."
"believe","believe","uvěřit","uvěřit","pf"," All were now eager to explore the hall while they had the chance, and willing to believe that, for the present, Smaug was away from home."," Všichni teď sami dychtili prozkoumat síň, dokud se jim k tomu naskýtá příležitost, a byli ochotni uvěřit, že Šmak je pro tu chvíli mimo domov."
"look","look","pohlédnout","pohlédnout","pf"," The forest was grim and silent, but obviously he had first of all to look for his friends, who were not likely to be very far off, unless they had been made prisoners by the elves ( or worse things )."," Hvozd byl ponurý a mlčenlivý, ale Bilbo se zřejmě musel ze všeho nejdřív pohlédnout po svých přátelích, kteří byli patrně nedaleko, ledaže by je byli zajali elfové ( nebo něco horšího )."
"felt","feel","Cítil","cítit","impf"," Bilbo felt that it was unsafe to shout, and he stood a long while wondering in what direction the path lay, and in what direction he should go first to look for the dwarves."," Cítil, že by bylo nebezpečné volat, a dlouho stál v zamyšlení, kterým směrem asi leží stezka a kterým směrem by se měl pustit hledat trpaslíky."
"lay","lie","leží","ležet","impf"," Bilbo felt that it was unsafe to shout, and he stood a long while wondering in what direction the path lay, and in what direction he should go first to look for the dwarves."," Cítil, že by bylo nebezpečné volat, a dlouho stál v zamyšlení, kterým směrem asi leží stezka a kterým směrem by se měl pustit hledat trpaslíky."
"stood","stand","měl","mít","impf"," Bilbo felt that it was unsafe to shout, and he stood a long while wondering in what direction the path lay, and in what direction he should go first to look for the dwarves."," Cítil, že by bylo nebezpečné volat, a dlouho stál v zamyšlení, kterým směrem asi leží stezka a kterým směrem by se měl pustit hledat trpaslíky."
"look","look","hledat","hledat","impf"," Bilbo felt that it was unsafe to shout, and he stood a long while wondering in what direction the path lay, and in what direction he should go first to look for the dwarves."," Cítil, že by bylo nebezpečné volat, a dlouho stál v zamyšlení, kterým směrem asi leží stezka a kterým směrem by se měl pustit hledat trpaslíky."
"pushed","push","zatlačili","zatlačit","pf"," Now they all pushed together, and slowly a part of the rock-wall gave way."," Teď zatlačili všichni najednou a část skalní stěny pomalu povolila."
"gave","give","povolila","povolit","pf"," Now they all pushed together, and slowly a part of the rock-wall gave way."," Teď zatlačili všichni najednou a část skalní stěny pomalu povolila."
"appeared","appear","Objevily","objevit","pf"," Long straight cracks appeared and widened."," Objevily se dlouhé rovné štěrbiny a rozšiřovaly se."
"widened","widen","rozšiřovaly","rozšiřovat","impf"," Long straight cracks appeared and widened."," Objevily se dlouhé rovné štěrbiny a rozšiřovaly se."
"walked","walk","šli","jít","impf"," After that their going was slower, for most of the time they walked."," Postupovali pak pomaleji, poněvadž většinu času šli pěšky."
"borrowed","borrow","půjčil","půjčit","pf"," He mopped his face with a red silk handkerchief - no! not a single one of his own had survived, he had borrowed this one from Elrond - for now June had brought summer, and the weather was bright and hot again."," Utíral si obličej červeným hedvábným kapesníkem - ne, ani jeden z jeho vlastních se nezachoval, tenhle si půjčil od Elronda - poněvadž s červnem teď nastalo léto a bylo opět krásné a horké počasí."
"think","think","myslím","myslet","impf"," "" And I think I know which way we should go : we ought to make for the old look-out post at the Southwest corner of the Mountain. """," "" A já myslím vím, kam bychom měli jít : potřebovali bychom se dostat na starou hlásku na jihozápadním cípu Hory. """
"think","think","měli","mít","impf"," "" And I think I know which way we should go : we ought to make for the old look-out post at the Southwest corner of the Mountain. """," "" A já myslím vím, kam bychom měli jít : potřebovali bychom se dostat na starou hlásku na jihozápadním cípu Hory. """
"go","go","jít","jít","impf"," "" And I think I know which way we should go : we ought to make for the old look-out post at the Southwest corner of the Mountain. """," "" A já myslím vím, kam bychom měli jít : potřebovali bychom se dostat na starou hlásku na jihozápadním cípu Hory. """
"asked","ask","zeptal","zeptat","pf"," "" How far is that? "" asked the hobbit."," "" Jak je to daleko? "" zeptal se hobit."
"seems","seem","zdá","zdát","impf"," The road from the Gate along the left edge of the stream seems all broken up."," Silnice od brány po levém břehu řeky se zdá úplně rozbitá."
"look","look","podívejte","podívat","pf"," But look down there!"," Ale podívejte se tamhle dolů!"
"sitting","sit","sedí","sedět","impf"," "" Fish on a little table, man at table sitting on a stool, the cat has the bones "" - that of course is the answer, and Gollum soon gave it."," "" Ryba na stolku, člověk u stolu sedí na stoličce a kočka dostane kosti, "" tak zní samozřejmě odpověď a Glum na ni brzy přišel."
"thought","think","pomyslel","pomyslet","pf"," Then he thought the time had come to ask something hard and horrible."," Potom si pomyslel, že je načase vytasit se s něčím drsným a drtivým."
"numbered","number","počítali","počítat","impf"," You would have been numbered among the dead, who are many, if Gandalf the wizard had not said that your voice was last heard in this place."," Už bychom vás počítali mezi padlé, kterých je spousta, kdyby byl čaroděj Gandalf neřekl, že naposledy slyšel váš hlas v těchhle místech."
"said","say","neřekl","říci","pf"," You would have been numbered among the dead, who are many, if Gandalf the wizard had not said that your voice was last heard in this place."," Už bychom vás počítali mezi padlé, kterých je spousta, kdyby byl čaroděj Gandalf neřekl, že naposledy slyšel váš hlas v těchhle místech."
"heard","hear","slyšel","slyšet","impf"," You would have been numbered among the dead, who are many, if Gandalf the wizard had not said that your voice was last heard in this place."," Už bychom vás počítali mezi padlé, kterých je spousta, kdyby byl čaroděj Gandalf neřekl, že naposledy slyšel váš hlas v těchhle místech."
"sent","send","Poslali","poslat","pf"," I have been sent to look here for the last time."," Poslali mě, abych se tady po vás ještě jednou podíval."
"look","look","podíval","podívat","pf"," I have been sent to look here for the last time."," Poslali mě, abych se tady po vás ještě jednou podíval."
"think","think","zdá","zdát","impf"," "" A nasty knock on the head, I think, "" said Bilbo."," "" Ošklivě mě něco praštilo do hlavy, jak se zdá, "" odpověděl Bilbo."
"said","say","odpověděl","odpovědět","pf"," "" A nasty knock on the head, I think, "" said Bilbo."," "" Ošklivě mě něco praštilo do hlavy, jak se zdá, "" odpověděl Bilbo."
"leading","lead","vedla","vést","impf"," They limped along now as fast as they were able down the gentle slopes of a pine forest in a slanting path leading steadily southwards."," Kulhali teď tak rychle, jak jen dokázali, po povlovném svahu borového lesa klesající stezkou, která vedla vytrvale k jihu."
"borrow","borrow","půjčoval","půjčovat","impf"," He would often borrow Thorin 's map and gaze at it, pondering over the runes and the message of the moon-letters Elrond had read."," Často si půjčoval Thorinovu mapu, upřeně se do ní díval a dumal nad runami a nad zprávou v měsíčních literách, kterou jim přečetl Elrond."
"gaze","gaze","díval","dívat","impf"," He would often borrow Thorin 's map and gaze at it, pondering over the runes and the message of the moon-letters Elrond had read."," Často si půjčoval Thorinovu mapu, upřeně se do ní díval a dumal nad runami a nad zprávou v měsíčních literách, kterou jim přečetl Elrond."
"read","read","přečetl","přečíst","pf"," He would often borrow Thorin 's map and gaze at it, pondering over the runes and the message of the moon-letters Elrond had read."," Často si půjčoval Thorinovu mapu, upřeně se do ní díval a dumal nad runami a nad zprávou v měsíčních literách, kterou jim přečetl Elrond."
"made","make","přiměl","přimět","pf"," It was he that made the dwarves begin the dangerous search on the western slopes for the secret door."," Právě hobit přiměl trpaslíky, aby se na západních svazích pustili do nebezpečného pátrání po skrytém vchodu."
"moved","move","Přestěhovali","přestěhovat","pf"," They moved their camp then to a long valley, narrower than the great dale in the South where the Gates of the river stood, and walled with lower spurs of the Mountain."," Přestěhovali tedy tábor do jednoho dlouhého údolí, užšího nežli široká dolina na jihu, kam ústila brána řeky, a hrazeného nižšími ostrohy Hory."
"hope","hope","Doufám","doufat","impf"," I hope there is something left for the late-comers to eat and drink!"," Doufám, že pro ty, kdo přišli později, zbylo něco k jídlu a k pití!"
"thank","thank","děkuju","děkovat","impf"," No thank you!"," Ne, pěkně děkuju."
"managed","manage","Podařilo","podařit","pf"," He managed to keep his head above the water, but he was shivering with the cold, and he wondered if he would die of it before the luck turned, and how much longer he would be able to hang on, and whether he should risk the chance of letting go and trying to swim to the bank."," Podařilo se mu udržet hlavu nad vodou, ale třásl se zimou a napadlo ho, jestli z toho nebude mít smrt, dřív než se na něj usměje štěstí, a jestli by neměl riskovat, pustit se sudu a pokusit se doplavat k břehu."
"keep","keep","udržet","udržet","pf"," He managed to keep his head above the water, but he was shivering with the cold, and he wondered if he would die of it before the luck turned, and how much longer he would be able to hang on, and whether he should risk the chance of letting go and trying to swim to the bank."," Podařilo se mu udržet hlavu nad vodou, ale třásl se zimou a napadlo ho, jestli z toho nebude mít smrt, dřív než se na něj usměje štěstí, a jestli by neměl riskovat, pustit se sudu a pokusit se doplavat k břehu."
