"wants","want","chtělo","chtít","impf"," You think I 'm stubborn? Amanda wants to shout."," A to tvrdíte, že já jsem tvrdohlavá? chtělo se vykřiknout Amandě."
"decides","decide","rozhodla","rozhodnout","pf"," Amanda makes a dismissive clicking noise with her tongue, then tosses the book back inside the drawer, about to close it when she decides to check inside the large Manila folder."," Amanda pohrdlivě zamlaskala jazykem, odhodila zápisník zpátky do zásuvky a už už ji chtěla zavřít, když se rozhodla, že se podívá ještě do šanonu."
"says","say","říkala","říkat","impf"," "" I 'm wasting my time, "" she says, remembering that Ben has already searched through these very drawers and come up empty-handed."," "" Jenom ztrácím čas, "" říkala si, když si vzpomněla, že se těmihle zásuvkami už před ní probíral Ben, ale nenašel nic."
"remembering","remember","vzpomněla","vzpomenout","pf"," "" I 'm wasting my time, "" she says, remembering that Ben has already searched through these very drawers and come up empty-handed."," "" Jenom ztrácím čas, "" říkala si, když si vzpomněla, že se těmihle zásuvkami už před ní probíral Ben, ale nenašel nic."
"spoke","speak","hovořila","hovořit","impf"," Still, that was before she spoke to Rachel Mallins, before they 'd heard of a man named Turk, before the puzzling autopsy report came back."," Jenomže to bylo předtím, než hovořila s Rachel Mallinsovou, než slyšeli jméno Turek, než se dozvěděli překvapující závěry pitvy."
"heard","hear","slyšeli","slyšet","impf"," Still, that was before she spoke to Rachel Mallins, before they 'd heard of a man named Turk, before the puzzling autopsy report came back."," Jenomže to bylo předtím, než hovořila s Rachel Mallinsovou, než slyšeli jméno Turek, než se dozvěděli překvapující závěry pitvy."
"throw","throw","vyhodit","vyhodit","pf"," "" No. You can throw them out. """," "" Ne, můžete je vyhodit. """
"read","read","Četla","číst","impf"," She 's read them so many times she can almost recite them by heart."," Četla je už tolikrát, že by je dokázala recitovat zpaměti."
"tosses","toss","házela","házet","impf"," The housekeeper shakes her head as she tosses the papers into a plastic garbage bag."," Uklízečka potřásla hlavou, když házela výstřižky do plastikového pytle s odpadem."
"tries","try","snažila","snažit","impf"," Again Amanda tries to sound casual, as if she 's merely making polite conversation."," Amanda se opět snažila, aby to znělo nenuceně, jako by se jen snažila o nezávaznou konverzaci."
"sound","sound","znělo","znít","impf"," Again Amanda tries to sound casual, as if she 's merely making polite conversation."," Amanda se opět snažila, aby to znělo nenuceně, jako by se jen snažila o nezávaznou konverzaci."
"tries","try","snažila","snažit","impf"," Again Amanda tries to sound casual, as if she 's merely making polite conversation."," Amanda se opět snažila, aby to znělo nenuceně, jako by se jen snažila o nezávaznou konverzaci."
"thinks","think","pomyslela","pomyslet","pf"," Coldplay, she thinks, but is n't sure."," Spíš folkrockové, pomyslela si, ale nebyla si tím jistá."
"lost","lose","ztratila","ztratit","pf"," In truth, she 's lost touch with most of the music of her generation."," Popravdě řečeno, s moderní hudbou, kterou poslouchala její generace, ztratila úplně kontakt."
"like","like","Chceš","chtít","impf"," Do n't tell me you actually like this stuff? she remembers Sean demanding, before switching the channel on her car radio from rock to classical without even asking."," Chceš říct, že tobě se to doopravdy líbí? vzpomněla si na Seanovo školení, když jí v autě přelaďoval stanice na ty, které hrály klasickou hudbu."
"tell","tell","říct","říci","pf"," Do n't tell me you actually like this stuff? she remembers Sean demanding, before switching the channel on her car radio from rock to classical without even asking."," Chceš říct, že tobě se to doopravdy líbí? vzpomněla si na Seanovo školení, když jí v autě přelaďoval stanice na ty, které hrály klasickou hudbu."
"like","like","líbí","líbit","impf"," Do n't tell me you actually like this stuff? she remembers Sean demanding, before switching the channel on her car radio from rock to classical without even asking."," Chceš říct, že tobě se to doopravdy líbí? vzpomněla si na Seanovo školení, když jí v autě přelaďoval stanice na ty, které hrály klasickou hudbu."
"remembers","remember","vzpomněla","vzpomenout","pf"," Do n't tell me you actually like this stuff? she remembers Sean demanding, before switching the channel on her car radio from rock to classical without even asking."," Chceš říct, že tobě se to doopravdy líbí? vzpomněla si na Seanovo školení, když jí v autě přelaďoval stanice na ty, které hrály klasickou hudbu."
"listen","listen","poslouchal","poslouchat","impf"," At least it was better than the awful country music he liked to listen to."," To bylo ale pořád lepší než ty příšerné country písničky, co jinak poslouchal on."
"doing","do","dělal","dělat","impf"," What was John Mallins doing at the reception desk when her mother shot him? she wonders."," Co asi dělal u recepce John Mallins, když ho matka zabila? napadlo ji."
"talking","talk","mluví","mluvit","impf"," Was this the same clerk he 'd been talking to at the time?"," Byl tady stejný úředník, se kterým teď mluví ona?"
"tells","tell","oznámil","oznámit","pf"," "" You 're on the sixteenth floor, "" the young man tells her, looking altogether too cheery to have recently witnessed a cold-blooded killing."," "" Váš pokoj je v šestnáctém poschodí, "" oznámil jí mladík, který se jí zdál příliš veselý na to, že by měl být nedávným svědkem chladnokrevné vraždy."
"hands","hand","Podal","podat","pf"," He hands her a small envelope containing her key card, then lowers his voice, as if he is about to impart some news of great importance."," Podal jí malou obálku, která obsahovala kartu ke dveřím, a ztišil hlas, jako by jí hodlal sdělit něco velice závažného."
"containing","contain","obsahovala","obsahovat","impf"," He hands her a small envelope containing her key card, then lowers his voice, as if he is about to impart some news of great importance."," Podal jí malou obálku, která obsahovala kartu ke dveřím, a ztišil hlas, jako by jí hodlal sdělit něco velice závažného."
"impart","impart","sdělit","sdělit","pf"," He hands her a small envelope containing her key card, then lowers his voice, as if he is about to impart some news of great importance."," Podal jí malou obálku, která obsahovala kartu ke dveřím, a ztišil hlas, jako by jí hodlal sdělit něco velice závažného."
"do","do","dělat","dělat","impf"," "" Well, what can you do?"," "" No, co se dá dělat?"
"bake","bake","peče","péci","impf"," "" Does she still bake? """," "" A ještě peče? """
"brought","bring","přinesla","přinést","pf"," Amanda remembers the lemon cake Mrs. MacGiver brought over after her father 's death."," Amanda si vybavila citronový koláč, který jim paní MacGiverová přinesla po otcově smrti."
"believe","believe","věřit","věřit","impf"," "" And you wo n't believe what I found. """," "" A nebudeš věřit tomu, co jsem tam našla. """
"found","find","našla","najít","pf"," "" And you wo n't believe what I found. """," "" A nebudeš věřit tomu, co jsem tam našla. """
"believe","believe","Nevěřím","věřit","impf"," "" What I do n't believe is that you did anything this stupid. """," "" Nevěřím tomu, jak jsi mohla udělat takovou hloupost! """
"do","do","udělat","udělat","pf"," "" What I do n't believe is that you did anything this stupid. """," "" Nevěřím tomu, jak jsi mohla udělat takovou hloupost! """
"did","do","udělat","udělat","pf"," "" What I do n't believe is that you did anything this stupid. """," "" Nevěřím tomu, jak jsi mohla udělat takovou hloupost! """
"found","find","Našla","najít","pf"," "" I found money, Ben. """," "" Našla jsem peníze, Bene. """
"think","think","myslíš","myslet","impf"," What do you think it means? "" she asks the silence that follows."," Co myslíš, že to může znamenat? "" zeptala se do ticha, které následovalo."
"means","mean","myslíš","myslet","impf"," What do you think it means? "" she asks the silence that follows."," Co myslíš, že to může znamenat? "" zeptala se do ticha, které následovalo."
"means","mean","znamenat","znamenat","impf"," What do you think it means? "" she asks the silence that follows."," Co myslíš, že to může znamenat? "" zeptala se do ticha, které následovalo."
"asks","ask","zeptala","zeptat","pf"," What do you think it means? "" she asks the silence that follows."," Co myslíš, že to může znamenat? "" zeptala se do ticha, které následovalo."
"follows","follow","následovalo","následovat","impf"," What do you think it means? "" she asks the silence that follows."," Co myslíš, že to může znamenat? "" zeptala se do ticha, které následovalo."
"leading","lead","vedly","vést","impf"," Its mustard-yellow brick could use a good sandblasting, and the concrete stairs leading up to the tiny front porch, although shoveled clean of snow, are noticeably crumbling."," Zažloutlé zdivo by potřebovalo nahodit a na přední verandičku vedly betonové schody, které i pod sněhem působily vydroleným dojmem."
"grabs","grab","popadla","popadnout","pf"," In response, Amanda grabs his buttocks, pushes him deeper inside her."," Amanda ho místo odpovědi popadla za zadek a vtiskla si ho hlouběji do sebe."
"reaches","reach","Sáhla","sáhnout","pf"," She reaches between his legs, silently directing him to pick up the speed of his thrusts."," Sáhla mu mezi nohy a jemně ho nasměrovala k rychlejším přírazům."
"see","see","neviděl","vidět","impf"," I did n't see anything. """," Nic jsem neviděl. """
"heard","hear","slyšel","slyšet","impf"," "" I bet you 've heard plenty, though. """," "" Ale určitě jste toho hodně slyšel. """
"talk","talk","mluvit","mluvit","impf"," "" We 're not supposed to talk about it. """," "" Nesmíme o tom mluvit. """
"thinks","think","pomyslela","pomyslet","pf"," Of course they probably all had a good night 's sleep, she thinks enviously, recalling the frustrating hours between midnight and six a.m. that she spent tossing and turning and cursing all things Canadian."," Zřejmě se všichni dobře vyspali, pomyslela si závistivě, když si vybavila ty mučivé bezesné hodiny mezi půlnocí a šestou ráno, kdy sebou házela na posteli, převracela se a proklínala všechno, co mělo něco společného s Kanadou."
"tossing","toss","házela","házet","impf"," Of course they probably all had a good night 's sleep, she thinks enviously, recalling the frustrating hours between midnight and six a.m. that she spent tossing and turning and cursing all things Canadian."," Zřejmě se všichni dobře vyspali, pomyslela si závistivě, když si vybavila ty mučivé bezesné hodiny mezi půlnocí a šestou ráno, kdy sebou házela na posteli, převracela se a proklínala všechno, co mělo něco společného s Kanadou."
