"complement","complement","doplňují","doplňovat","impf"," They usually complement the common repertoire of sayings with their own self-made pearls of wisdom and often interrupt their own speeches with the remark"," Ti je obyčejně doplňují výroky vlastními a občas mezi řečí prohodí :"
"understood","understand","rozuměl","rozumět","impf"," Grandpa told her to stay out of this. Then he asked Saturnin whether he understood the question."," Dědeček řekl, aby se do toho nepletla, a tázal se Saturnina, jestli rozuměl jeho otázce."
"read","read","četl","číst","impf"," The doctor then held forth on the fact that a great deal of ink had been spilt concerning the pernicious influence of bad adventure stories on immature youth. He explained that by way of contrast he had read very few articles directed against so-called women ’ s novels, the disastrous consequences of which for the public at large could hardly be matched, in his most humble opinion, [ ]by the admittedly pernicious impact of twopenny thrillers on their young readers."," Doktor potom vykládal, že bylo popsáno mnoho papíru o zhoubném vlivu špatné dobrodružné četby na nedospělou mládež, ale že četl velmi málo pojednání, namířených proti takzvaným ženským románům, které podle jeho velice skromného mínění mohou mít následky daleko katastrofálnější, než mají morzakory na naši mládež."
"held","hold","mít","mít","impf"," The doctor then held forth on the fact that a great deal of ink had been spilt concerning the pernicious influence of bad adventure stories on immature youth. He explained that by way of contrast he had read very few articles directed against so-called women ’ s novels, the disastrous consequences of which for the public at large could hardly be matched, in his most humble opinion, [ ]by the admittedly pernicious impact of twopenny thrillers on their young readers."," Doktor potom vykládal, že bylo popsáno mnoho papíru o zhoubném vlivu špatné dobrodružné četby na nedospělou mládež, ale že četl velmi málo pojednání, namířených proti takzvaným ženským románům, které podle jeho velice skromného mínění mohou mít následky daleko katastrofálnější, než mají morzakory na naši mládež."
"held","hold","mají","mít","impf"," The doctor then held forth on the fact that a great deal of ink had been spilt concerning the pernicious influence of bad adventure stories on immature youth. He explained that by way of contrast he had read very few articles directed against so-called women ’ s novels, the disastrous consequences of which for the public at large could hardly be matched, in his most humble opinion, [ ]by the admittedly pernicious impact of twopenny thrillers on their young readers."," Doktor potom vykládal, že bylo popsáno mnoho papíru o zhoubném vlivu špatné dobrodružné četby na nedospělou mládež, ale že četl velmi málo pojednání, namířených proti takzvaným ženským románům, které podle jeho velice skromného mínění mohou mít následky daleko katastrofálnější, než mají morzakory na naši mládež."
"appeared","appear","objevil","objevit","pf"," As I was straining to pull out the first, some young fellow appeared at my side saying :"," Když jsem s námahou vyndal první z nich, objevil se po mém boku jakýsi chlapík a pravil :"
"saying","say","pravil","pravit","pf"," As I was straining to pull out the first, some young fellow appeared at my side saying :"," Když jsem s námahou vyndal první z nich, objevil se po mém boku jakýsi chlapík a pravil :"
"lit","light","zapaloval","zapalovat","impf"," While this helpful chap was extracting my cases, I nervously lit a cigarette while Miss Barbara watched me with a probing smile."," Zatímco ten dobrý muž odnášel mé kufry, zapaloval jsem si nervózně cigaretu a slečna Barbora mne se zkoumavým úsměvem pozorovala."
"watched","watch","pozorovala","pozorovat","impf"," While this helpful chap was extracting my cases, I nervously lit a cigarette while Miss Barbara watched me with a probing smile."," Zatímco ten dobrý muž odnášel mé kufry, zapaloval jsem si nervózně cigaretu a slečna Barbora mne se zkoumavým úsměvem pozorovala."
"think","think","Myslím","myslet","impf"," I think I blushed a little and hastened to offer her a cigarette."," Myslím, že jsem trochu zrudl a rychle jsem jí nabídl své cigaretové pouzdro."
"offer","offer","nabídl","nabídnout","pf"," I think I blushed a little and hastened to offer her a cigarette."," Myslím, že jsem trochu zrudl a rychle jsem jí nabídl své cigaretové pouzdro."
"lit","light","Zapálila","zapálit","pf"," She lit one but it did nothing to alter the expression on her face."," Zapálila si, ale dívala se na mne pořád tak."
"pranced","prance","poskakovala","poskakovat","impf"," The Queen pranced over to the gangplank and the Prince hurried after her."," Královna poskakovala k můstku spojujícímu loď s nábřežím a princ chvátal za ní."
"raised","raise","zvedl","zvednout","pf"," As the footsteps of the departed faded out of earshot, [ ]the man raised his head and announced :"," Když na nábřeží dozněly kroky odcházejících, zvedl muž hlavu a řekl :"
"managed","manage","Řídila","řídit","impf"," Her daredevil driving was admirable. She stepped on the gas in the frivolous manner of one who has not yet managed to write off a car."," Řídila vůz s obdivuhodnou bravurou a přidávala plyn s lehkomyslností lidí, kteří ještě nikdy automobil nerozbili."
"approached","approach","blížili","blížit","impf"," As we approached the river Miss Barbara pointed out that as far as she could see water was already streaming over the bridge, although the bridge itself was standing firm."," Když jsme se blížili k řece, podotkla slečna Barbora, že se jí zdá, že už voda teče přes most, ale most ještě stojí."
"streaming","stream","teče","téci","impf"," As we approached the river Miss Barbara pointed out that as far as she could see water was already streaming over the bridge, although the bridge itself was standing firm."," Když jsme se blížili k řece, podotkla slečna Barbora, že se jí zdá, že už voda teče přes most, ale most ještě stojí."
"thought","think","měl","mít","impf"," It was an unpleasant experience, taking place in absolute darkness, and at first I thought that Saturnin had drowned, [ ]because a search of the whole boat failed to disclose his whereabouts."," Bylo to nepříjemné, byla totiž naprostá tma a já jsem měl v první chvíli za to, že se Saturnin utopil, protože jsem ho marně na celé lodi hledal."
"drowned","drown","utopil","utopit","pf"," It was an unpleasant experience, taking place in absolute darkness, and at first I thought that Saturnin had drowned, [ ]because a search of the whole boat failed to disclose his whereabouts."," Bylo to nepříjemné, byla totiž naprostá tma a já jsem měl v první chvíli za to, že se Saturnin utopil, protože jsem ho marně na celé lodi hledal."
"say","say","pravím","pravit","pf"," But I have to say that despite this one disturbing event I had nothing to complain about in my new abode."," Ale, jak pravím, nebýt této rušivé příhody, nemohl jsem si na nové obydlí stěžovat."
"complain","complain","stěžovat","stěžovat","impf"," But I have to say that despite this one disturbing event I had nothing to complain about in my new abode."," Ale, jak pravím, nebýt této rušivé příhody, nemohl jsem si na nové obydlí stěžovat."
"noted","note","zapsáno","zapsat","pf"," That ’ s the time noted in a thick exercise book which Saturnin had come across, goodness knows where, [ ]and in which he carefully wrote down each and every piece of idiocy that took place during the course of our journey."," Je to přesně zapsáno v tlustém sešitu, který Saturnin bůhvíkde sehnal a do kterého pečlivě zapisoval všechny možné pitomosti, které se zběhly během té cesty."
"wrote","write","zapsáno","zapsat","pf"," That ’ s the time noted in a thick exercise book which Saturnin had come across, goodness knows where, [ ]and in which he carefully wrote down each and every piece of idiocy that took place during the course of our journey."," Je to přesně zapsáno v tlustém sešitu, který Saturnin bůhvíkde sehnal a do kterého pečlivě zapisoval všechny možné pitomosti, které se zběhly během té cesty."
"wrote","write","zapisoval","zapisovat","impf"," That ’ s the time noted in a thick exercise book which Saturnin had come across, goodness knows where, [ ]and in which he carefully wrote down each and every piece of idiocy that took place during the course of our journey."," Je to přesně zapsáno v tlustém sešitu, který Saturnin bůhvíkde sehnal a do kterého pečlivě zapisoval všechny možné pitomosti, které se zběhly během té cesty."
"called","call","Říkal","říkat","impf"," He called it ‘ the logbook ’."," Říkal tomu palubní deník."
