"striding","stride","Kráčel","kráčet","impf"," He was striding through the cars with the air of a person of authority, who is awaited, expected, and now comes."," Kráčel mezi vozy jako člověk, který má moc, je dychtivě očekáván, a teď přichází."
"act","act","hrát","hrát","impf"," If it rained, the actors were to act in the Barn;"," Když spustí déšť, herci budou hrát ve stodole;"
"made","make","nutily","nutit","impf"," The seeds and the dust from the sacks made them sneeze."," Zrní a prach z pytlů je nutily kýchat."
"wore","wear","měla","mít","impf"," Jessica wore breeches."," Jessica měla pumpky."
"worked","work","pracovali","pracovat","impf"," The young men worked in shirt sleeves."," Mladíci pracovali jen tak v košili."
"filled","fill","zaplnila","zaplnit","pf"," And she was broad; she fairly filled the path, swaying slightly as she walked, and plucking a leaf here and there from the hedge."," Byla statná, docela pěšinu zaplnila, trochu se kolíbala a chvílemi utrhla lístek z živého plotu."
"plucking","pluck","utrhla","utrhnout","pf"," And she was broad; she fairly filled the path, swaying slightly as she walked, and plucking a leaf here and there from the hedge."," Byla statná, docela pěšinu zaplnila, trochu se kolíbala a chvílemi utrhla lístek z živého plotu."
"sporting","sport","hrají","hrát","impf"," "" Fly then, follow, "" she hummed, "" the dappled herds in the cedar grove, who, sporting, play, the red with the roe, the stag with the doe."," "" Jdi, pospěš, "" šeptala si, "" k stádům kropenatým, tam v cypřišovém háji si kolouch s laní, laň se srnečkem hrají a bujně dovádějí."
"play","play","hrají","hrát","impf"," "" Fly then, follow, "" she hummed, "" the dappled herds in the cedar grove, who, sporting, play, the red with the roe, the stag with the doe."," "" Jdi, pospěš, "" šeptala si, "" k stádům kropenatým, tam v cypřišovém háji si kolouch s laní, laň se srnečkem hrají a bujně dovádějí."
"said","say","řekl","říci","pf"," "" Old Flimsy on the hop, "" said David."," "" Cácorka lítá, "" řekl David."
"bring","bring","přinese","přinést","pf"," She would be in and out twenty times, and finally bring them lemonade in a great jug and a plate of sandwiches."," Dvacetkrát tam přijde a zas odejde, až jim nakonec přinese velký džbán limonády a mísu chlebíčků."
"held","hold","držela","držet","impf"," Jessie held the garland;"," Jessie držela řetěž;"
"passed","pass","přešlo","přejít","pf"," a file of cows passed the door;"," kolem vrat přešlo stádo krav;"
"stopped","stop","zůstal","zůstat","pf"," then the cowman, Bond, who stopped."," nakonec kravák Bond, ten zůstal stát."
"thought","think","neměl","mít","impf"," He thought very little of anybody, simples or gentry."," O lidech, ať prostých nebo urozených, neměl valné mínění."
"guessed","guess","Tušili","tušit","impf"," She was off, they guessed, on a circular tour of the imagination - one-making."," Tušili, že je na okružní cestě obraznosti - že všechno sjednocuje."
"smiling","smile","usmívala","usmívat","impf"," And thus- she was smiling benignly-the agony of the particular sheep, cow, or human being is necessary;"," A tak - vlídně se přitom usmívala - utrpení nějaké ovce, krávy či lidské bytosti je nutné;"
"hear","hear","slyšet","slyšet","impf"," and so-she was beaming seraphically at the gilt vane in the distance-we reach the conclusion that all is harmony, could we hear it."," a tak - andělsky jasným pohledem zírala na pozlacenou korouhvičku v dálce - docházíme k závěru, že všechno je harmonie, jen ji slyšet."
"directing","direct","Řídit","řídit","impf"," It ai n't an easy job, directing the traffic at ’ Yde Park Corner."," Řídit dopravu na Hyde Park Corner, to není žádná maličkost."
"waved","wave","Mávl","mávnout","pf"," ( He waved his truncheon )"," ( Mávl obuškem )"
"goes","go","jde","jít","impf"," There she goes, the old party with the umbrella right under the ' orse 's nose """," No vida, ta stará s parapletem, jde si kobyle rovnou do huby."
"pointed","point","mířil","mířit","impf"," ( The truncheon pointed markedly at Mrs. Swithin )"," ( Obušek mířil přímo na paní Swithinovou )"
"raised","raise","Zvedla","zvednout","pf"," She raised her skinny hand as if in truth she had fluttered off the pavement on the impulse of the moment to the!"," Zvedla vyzáblou ruku, jako by z ničeho nic opravdu seběhla z chodníku a tím vrchnost právem pohoršila."
"cried","cry","vykřikla","vykřiknout","pf"," Bravo! "" she cried."," Výborně! "" vykřikla."
"end","end","nekončí","končit","impf"," But my job do n't end there."," Ale tím má práce nekončí."
"say","say","řekne","říci","pf"," "" Sex, "" he would say."," "" Erotika, "" řekne."
"float","float","plujeme","plout","impf"," the sea on which we float."," o moři, na němž plujeme."
"leaks","leak","neteče","téci","impf"," Mostly impervious, but surely every boat sometimes leaks?"," Většinou jsme neprostupní, ale do kterého člunu někdy neteče?"
"carry","carry","ponese","nést","impf"," He would carry the torch of reason till it went out in the darkness of the cave."," Bart ponese pochodeň rozumu, až mu v temné sluji zhasne."
"protected","protect","ochrání","ochránit","pf"," For herself, every morning, kneeling, she protected her vision."," Ono každé ráno na kolenou ochrání svůj sen."
"think","think","Myslíte","myslet","impf"," D'you think people change?"," Myslíte, že se lidi mění?"
"change","change","mění","měnit","impf"," D'you think people change?"," Myslíte, že se lidi mění?"
"meant","mean","myslím","myslet","impf"," But I meant ourselves ..."," Ale myslím - my sami ..."
"found","find","našla","najít","pf"," Clearing out a cupboard, I found my father 's old top hat ...."," Uklízela jsem šatník a našla tatínkův starý cylindr ..."
"change","change","měníme","měnit","impf"," But ourselves-do we change? """," Ale my sami - měníme se? """
"takes","take","Vyndá","vyndat","pf"," It was a blessed release ( She takes out a black-bordered handkerchief and wipes her eyes ). Every year one of us is missing."," Je mu tak líp. ( Vyndá kapesník s černou obrubou a utírá si oči ) Každý rok někdo ubude."
"wipes","wipe","utírá","utírat","impf"," It was a blessed release ( She takes out a black-bordered handkerchief and wipes her eyes ). Every year one of us is missing."," Je mu tak líp. ( Vyndá kapesník s černou obrubou a utírá si oči ) Každý rok někdo ubude."
"bringing","bring","nese","nést","impf"," Mr. Hardcastle is bringing the claret."," Pan Hardcastle nese bordó."
"thank","thank","poděkovat","poděkovat","pf",", "" I was going to get a biscuit-no, to thank the actors, "" she stumbled, virginal, blushing."," "" Chtěla jsem dojít pro sušenku - ne, poděkovat hercům, "" koktala, panenská, uzardělá."
"remembered","remember","vzpomněla","vzpomenout","pf"," Then she remembered her brother."," Potom si vzpomněla na bratra."
"says","say","říká","říkat","impf"," "" My brother, "" she added "" says one must n't thank the author, Miss La Trobe. """," "" Bratr říká, "" dodala, "" že autorce, slečně La Trobové, se nemá děkovat. """
"added","add","dodala","dodat","pf"," "" My brother, "" she added "" says one must n't thank the author, Miss La Trobe. """," "" Bratr říká, "" dodala, "" že autorce, slečně La Trobové, se nemá děkovat. """
"thank","thank","děkovat","děkovat","impf"," "" My brother, "" she added "" says one must n't thank the author, Miss La Trobe. """," "" Bratr říká, "" dodala, "" že autorce, slečně La Trobové, se nemá děkovat. """
"rose","rise","vystupoval","vystupovat","impf"," It was always "" my brother ... my brother "" who rose from the depths of her lily pool."," Pořád jen "" Bratr - bratr, "" vystupoval z hloubi jejího leknínového jezírka."
"detached","detach","sundal","sundat","pf"," As for the actors, Hammond had detached his whiskers and was now buttoning up his coat."," U herců si zatím Hammond sundal kníry a zapínal si kabát."
"said","say","řekl","říci","pf"," "" How d'you do? "" he said all round;"," "" Dobrý den, "" řekl všem vespolek;"
"adored","adore","zbožňovala","zbožňovat","impf"," He was the very type of all that Mrs. Manresa adored."," Byl přesně typ, jaký paní Manresová zbožňovala."
"thinking","think","myslí","myslet","impf"," She was thinking, he supposed, God is peace."," Ona si snad myslí, že Bůh je pokoj."
"supposed","suppose","myslí","myslet","impf"," She was thinking, he supposed, God is peace."," Ona si snad myslí, že Bůh je pokoj."
"read","read","přečtla","přečíst","pf"," "" The Victorian age, "" Mrs. Elmhurst read out."," "" Viktoriánská doba, "" přečtla nahlas paní Elmhurstová."
"put","put","říci","říci","pf"," Yet somehow they felt - how could one put it-a little not quite here or there."," A přece - jak jen to říci - nejsou nějak ve své kůži."
"passed","pass","překročila","překročit","pf"," To let you into a secret, I 've passed the meridian myself."," Prozradím vám tajemství, já jsem taky překročila poledník."
"reported","report","zapsal","zapsat","pf"," "" Applause, "" the reporter reported."," "" Potlesk "", zapsal si reportér."
"listened","listen","Poslouchal","poslouchat","impf"," He listened."," Poslouchal."
"hear","hear","Slyší","slyšet","impf"," Did he hear some distant music?"," Slyší vzdálenou hudbu?"
"Working","work","Pracujem","pracovat","impf"," "" Working, serving, pushing, striving, earning wages-to be spent-here?"," "" Pracujem, sloužíme, tlačíme, zápolíme, vyděláváme - na útratu - tady?"
"serving","serve","sloužíme","sloužit","impf"," "" Working, serving, pushing, striving, earning wages-to be spent-here?"," "" Pracujem, sloužíme, tlačíme, zápolíme, vyděláváme - na útratu - tady?"
"pushing","push","tlačíme","tlačit","impf"," "" Working, serving, pushing, striving, earning wages-to be spent-here?"," "" Pracujem, sloužíme, tlačíme, zápolíme, vyděláváme - na útratu - tady?"
"earning","earn","vyděláváme","vydělávat","impf"," "" Working, serving, pushing, striving, earning wages-to be spent-here?"," "" Pracujem, sloužíme, tlačíme, zápolíme, vyděláváme - na útratu - tady?"
"pressed","press","tlačili","tlačit","impf"," Here Cobbet of Cobbs Corner who had stooped-there was a flower-was pressed on by people pushing from behind."," Zezadu se tlačili na pana Cobbeta z Cobbs Corner - zastavil se nad květinou."
"pushing","push","tlačili","tlačit","impf"," Here Cobbet of Cobbs Corner who had stooped-there was a flower-was pressed on by people pushing from behind."," Zezadu se tlačili na pana Cobbeta z Cobbs Corner - zastavil se nad květinou."
"hear","hear","Slyším","slyšet","impf"," For I hear music, they were saying."," Slyším hudbu, říkali."
"saying","say","říkali","říkat","impf"," For I hear music, they were saying."," Slyším hudbu, říkali."
"join","join","spojuje","spojovat","impf"," Music makes us see the hidden, join the broken."," Hudba ukazuje, co je skryté, spojuje, co se rozbilo."
"broken","break","rozbilo","rozbít","pf"," Music makes us see the hidden, join the broken."," Hudba ukazuje, co je skryté, spojuje, co se rozbilo."
"Look","look","Dívejte","dívat","impf"," Look and listen."," Dívejte se a poslouchejte."
"listen","listen","poslouchejte","poslouchat","impf"," Look and listen."," Dívejte se a poslouchejte."
"climbing","climb","šplhat","šplhat","impf"," What made her indue the antique with this glamour-this sham lure, and set ' em climbing, climbing, climbing up the monkey puzzle tree? """," Proč obdařila dávné lidi takovým leskem, takovým falešným kouzlem, a nechala je šplhat, šplhat, šplhat? """
"climbing","climb","šplhat","šplhat","impf"," What made her indue the antique with this glamour-this sham lure, and set ' em climbing, climbing, climbing up the monkey puzzle tree? """," Proč obdařila dávné lidi takovým leskem, takovým falešným kouzlem, a nechala je šplhat, šplhat, šplhat? """
"climbing","climb","šplhat","šplhat","impf"," What made her indue the antique with this glamour-this sham lure, and set ' em climbing, climbing, climbing up the monkey puzzle tree? """," Proč obdařila dávné lidi takovým leskem, takovým falešným kouzlem, a nechala je šplhat, šplhat, šplhat? """
