"sign","sign","nepodepíšu","podepsat","pf"," As you 're obviously aware, I 'm not going to sign that statement."," Jak jste zřejmě pochopili, ten papír vám nepodepíšu."
"worry","worry","bojíme","bát","impf"," And even if this danger, which we your friends worry about, is infinitesimal, I have a duty - to you, to myself, to all of us - to confess those worries to you."," Ale i kdyby nebezpečí, kterého se s přáteli bojíme, bylo sebenepatrnější, je mou povinností - k tobě, k sobě, k nám všem - se ti z našich obav vyzpovídat."
"understand","understand","Chápu","chápat","impf"," I understand."," Chápu."
"did","do","dělal","dělat","impf"," By all the things you did and have been doing up to now, you 've earned our respect and our love, and in so doing you have suffered a great deal."," Vším, co jsi dosud dělal a udělal, sis vydobyl sice úctu a lásku, zároveň sis tím ale způsobil mnoho utrpení."
"doing","do","dělal","dělat","impf"," By all the things you did and have been doing up to now, you 've earned our respect and our love, and in so doing you have suffered a great deal."," Vším, co jsi dosud dělal a udělal, sis vydobyl sice úctu a lásku, zároveň sis tím ale způsobil mnoho utrpení."
"doing","do","dělal","dělat","impf"," By all the things you did and have been doing up to now, you 've earned our respect and our love, and in so doing you have suffered a great deal."," Vším, co jsi dosud dělal a udělal, sis vydobyl sice úctu a lásku, zároveň sis tím ale způsobil mnoho utrpení."
"did","do","udělal","udělat","pf"," By all the things you did and have been doing up to now, you 've earned our respect and our love, and in so doing you have suffered a great deal."," Vším, co jsi dosud dělal a udělal, sis vydobyl sice úctu a lásku, zároveň sis tím ale způsobil mnoho utrpení."
"doing","do","udělal","udělat","pf"," By all the things you did and have been doing up to now, you 've earned our respect and our love, and in so doing you have suffered a great deal."," Vším, co jsi dosud dělal a udělal, sis vydobyl sice úctu a lásku, zároveň sis tím ale způsobil mnoho utrpení."
"doing","do","udělal","udělat","pf"," By all the things you did and have been doing up to now, you 've earned our respect and our love, and in so doing you have suffered a great deal."," Vším, co jsi dosud dělal a udělal, sis vydobyl sice úctu a lásku, zároveň sis tím ale způsobil mnoho utrpení."
"did","do","způsobil","způsobit","pf"," By all the things you did and have been doing up to now, you 've earned our respect and our love, and in so doing you have suffered a great deal."," Vším, co jsi dosud dělal a udělal, sis vydobyl sice úctu a lásku, zároveň sis tím ale způsobil mnoho utrpení."
"doing","do","způsobil","způsobit","pf"," By all the things you did and have been doing up to now, you 've earned our respect and our love, and in so doing you have suffered a great deal."," Vším, co jsi dosud dělal a udělal, sis vydobyl sice úctu a lásku, zároveň sis tím ale způsobil mnoho utrpení."
"doing","do","způsobil","způsobit","pf"," By all the things you did and have been doing up to now, you 've earned our respect and our love, and in so doing you have suffered a great deal."," Vším, co jsi dosud dělal a udělal, sis vydobyl sice úctu a lásku, zároveň sis tím ale způsobil mnoho utrpení."
"jumps","jump","vyskočí","vyskočit","pf"," LEOPOLD jumps up at once. )"," Leopold okamžitě vyskočí. )"
"rid","rid","zbavit","zbavit","pf"," Here 's a chance - with one stroke of the pen - to rid yourself of everything that 's piled on your head, all the shit - a chance for a completely fresh start, it 's once in a lifetime!"," Takovouhle možnost jedním škrtem pera se zbavit celé tíže svého dosavadního života a všech jeho průserů a začít totálně znova máte jednou za život!"
"give","give","dal","dát","pf"," What would I give for such a chance!"," Co bych například já za to dal, kdyby mi to někdo nabídl!"
"saying","say","Neříkám","říkat","impf"," I 'm not saying that I 'm not interested in your opinion."," Neříkám přece, že mě váš názor nezajímá."
"saying","say","Říkal","říkat","impf"," You were saying that you were n't clear about what we want from you."," Říkal jste, že vám není jasné, co od vás žádáme."
"want","want","žádáme","žádat","impf"," You were saying that you were n't clear about what we want from you."," Říkal jste, že vám není jasné, co od vás žádáme."
"saying","say","říkal","říkat","impf"," I do n't exactly know what I was saying."," Nevím už přesně, co jsem říkal."
"came","come","přišli","přijít","pf"," What if they came just then?"," Co kdyby zrovna přišli?"
"jumps","jump","vyskočí","vyskočit","pf"," LEOPOLD jumps up in confusion."," Leopold zmateně vyskočí;"
"goes","go","jde","jít","impf"," LEOPOLD goes to the peep-hole and looks through it and then turns towards EDWARD. )"," Leopold jde ke špehýrce, dívá se ven, pak se otočí k Oldovi. )"
"looks","look","dívá","dívat","impf"," LEOPOLD goes to the peep-hole and looks through it and then turns towards EDWARD. )"," Leopold jde ke špehýrce, dívá se ven, pak se otočí k Oldovi. )"
"turns","turn","otočí","otočit","pf"," LEOPOLD goes to the peep-hole and looks through it and then turns towards EDWARD. )"," Leopold jde ke špehýrce, dívá se ven, pak se otočí k Oldovi. )"
"tell","tell","říkal","říkat","impf"," LEOPOLD : ( Whispering ) What did I tell you!"," ( tiše ) Co jsem říkal!"
"opens","open","otvírá","otvírat","impf"," ( EDWARD opens the balcony door wide. )"," ( Olda otvírá dokořán dveře na balkón. )"
"sleep","sleep","spal","spát","impf"," How did you sleep?"," Jak jsi spal?"
"woke","wake","probudil","probudit","pf"," I woke up twice but only because I needed to pee"," V noci jsem se probudil asi dvakrát, ale vždycky jen proto, že se mi naléhavě chtělo čurat."
"staying","stay","Zůstanu","zůstat","pf"," I 'm staying here with you!"," Zůstanu tady s tebou!"
"breathes","breathe","nadechne","nadechnout","pf"," LEOPOLD breathes in, smoothes his hair, goes to door and opens it decisively."," Leopold se nadechne, upraví si vlasy, přistoupí ke dveřím a rázně je otevře."
"opens","open","otevře","otevřít","pf"," LEOPOLD breathes in, smoothes his hair, goes to door and opens it decisively."," Leopold se nadechne, upraví si vlasy, přistoupí ke dveřím a rázně je otevře."
"enter","enter","Vstoupí","vstoupit","pf"," The FIRST CHAP and SECOND CHAP enter. )"," Vstoupí První a Druhý chlapík. )"
"suppose","suppose","Předpokládám","předpokládat","impf"," I suppose you know who we are."," Předpokládám, že víte, kdo jsme."
"nods","nod","přikývne","přikývnout","pf"," ( LEOPOLD nods."," ( Leopold přikývne."
"hesitates","hesitate","váhá","váhat","impf"," ( LEOPOLD hesitates a moment, then breaches in, goes to the door and opens it decisively."," ( Leopold okamžik váhá, pak se nadechne, přistoupí ke dveřím a rázně otevře."
"opens","open","otevře","otevřít","pf"," ( LEOPOLD hesitates a moment, then breaches in, goes to the door and opens it decisively."," ( Leopold okamžik váhá, pak se nadechne, přistoupí ke dveřím a rázně otevře."
"mean","mean","myslím","myslet","impf"," If you mean what happened - did n't happen - I mean in there - ( He points to his room. ) then I 've already explained that I have n't been feeling up to the mark today."," Jestli narážíš na ten dnešek - myslím tam ( ukáže ke svému pokoji ) - tak jsem ti přece říkal, že dnes nejsem od rána ve své kůži."
"mean","mean","myslím","myslet","impf"," If you mean what happened - did n't happen - I mean in there - ( He points to his room. ) then I 've already explained that I have n't been feeling up to the mark today."," Jestli narážíš na ten dnešek - myslím tam ( ukáže ke svému pokoji ) - tak jsem ti přece říkal, že dnes nejsem od rána ve své kůži."
"points","point","ukáže","ukázat","pf"," If you mean what happened - did n't happen - I mean in there - ( He points to his room. ) then I 've already explained that I have n't been feeling up to the mark today."," Jestli narážíš na ten dnešek - myslím tam ( ukáže ke svému pokoji ) - tak jsem ti přece říkal, že dnes nejsem od rána ve své kůži."
"going","go","nejde","jít","impf"," That 's not what I meant - and if we 're going to talk about it then there 's other reasons behind it."," O to nejde - ostatně když už o tom máme mluvit, tak to má trochu jiné příčiny."
"talk","talk","mluvit","mluvit","impf"," That 's not what I meant - and if we 're going to talk about it then there 's other reasons behind it."," O to nejde - ostatně když už o tom máme mluvit, tak to má trochu jiné příčiny."
"get","get","Sehnalas","sehnat","pf"," Did you get any meat?"," Sehnalas nějaké maso?"
"approaches","approach","přistoupí","přistoupit","pf"," LEOPOLD approaches her. )"," Leopold přistoupí ke schůdkům. )"
"believe","believe","nevěřím","věřit","impf"," I ca n't believe it!"," Tomu nevěřím!"
"achieved","achieve","vykonal","vykonat","pf"," You know so much you 've achieved so much - you 're so wise."," Tolik toho přece víte - tolik jste toho už vykonal - jste tak moudrý."
"approaches","approach","přistoupí","přistoupit","pf"," LEOPOLD approaches the staircase, hesitating for a moment. )"," Leopold přistoupí ke schůdkům, okamžik váhá )"
"hesitating","hesitate","váhá","váhat","impf"," LEOPOLD approaches the staircase, hesitating for a moment. )"," Leopold přistoupí ke schůdkům, okamžik váhá )"
"turns","turn","otočí","otočit","pf"," ( She stops halfway up the staircase and turns towards him. )"," ( Zuzana se zastaví uprostřed schůdků a otočí se k Leopoldovi. )"
"explain","explain","vysvětlím","vysvětlit","pf"," I 'll explain."," Všechno ti vysvětlím."
"promise","promise","slíbil","slíbit","pf"," Did you promise them anything?"," Tys jim něco slíbil?"
"put","put","řekl","říci","pf"," How should I put it?"," Jak bych ti to řekl?"
"speaking","speak","říkám","říkat","impf"," You 're not angry, are you, that I 'm speaking so openly?"," Nezlobíš se, že ti to všechno takhle otevřeně říkám?"
"go","go","nechodíš","chodit","impf"," You do n't go out at all then?"," Ven tedy vůbec nechodíš?"
"help","help","pomoct","pomoci","pf"," If it was n't for the fact that I 'm sure you 're the only one who can help me."," Kdybych nebyla přesvědčena, že jste jediný, kdo mi může pomoct."
