"mentioned","mention","zmínil","zmínit","pf"," He mentioned the vicinity to the realtor as an area where he was interested in buying a lot on which to build a beach house for his wife and four children."," O okolí domu se před agentkou zmínil jako o místu, o jehož koupi se velice zajímá, aby tam mohl postavit plážový dům pro svoji ženu a čtyři děti."
"wondered","wonder","Přemýšlel","přemýšlet","impf"," He wondered about the departure time of the last plane to Mexico."," Přemýšlel, kdy asi letí poslední letadlo do Mexika."
"need","need","Potřebuje","potřebovat","impf"," Did you need a passport to enter Mexico or would a driver 's license do?"," Potřebuje člověk na cestu do Mexika pas, nebo stačí řidičský průkaz?"
"wake","wake","probudit","probudit","pf"," Irritably i ^ ozada snapped his fingers in front of Weenie 's face as though to wake him up, then repeated the question."," Lozada podrážděně luskl prsty Weeniemu před obličejem, jako by ho chtěl probudit potom se zeptal znovu."
"do","do","uděláš","udělat","pf"," "" If you 'll do me a favor first. """," "" Jestli mi nejdřív uděláš laskavost. """
"need","need","muset","muset","impf"," You wo n't need to backtrack. """," Aspoň se nebudeš muset vracet. """
"said","say","řekla","říci","pf"," "" Pressure 's down to eighty, "" a nurse said."," "" Tlak klesl na osmdesát, "" řekla sestra."
"called","call","hlásili","hlásit","impf"," Other nurses and an intern called out other vital information."," Sestry a medik hlásili stav dalších životních funkcí."
"think","think","Myslíš","myslet","impf"," You think he 's not laughing his ass off at us? """," Myslíš, že se nám teď neposmívá? """
"indict","indict","obvinila","obvinit","pf"," If, by some weird fluke, the grand jury did indict him, we could never make a case out of that."," Kdyby ho nějakou šťastnou náhodou velká porota obvinila, nikdy bychom z toho kauzu nevytloukli."
"passed","pass","Podal","podat","pf"," He passed her the photograph."," Podal jí fotografii."
"seen","see","Viděla","vidět","impf"," She had seen the havoc that disease or machine or a weapon could wreak on a human body."," Viděla, jak umí lidské tělo zpustošit nemoc, stroj či zbraň."
"made","make","vytvořil","vytvořit","pf"," Often the damage defied belief and looked like something out of a gruesome horror movie made by a producer with a vivid and sick imagination."," Častokrát bylo poškození mimo veškerou představivost a vypadalo jako něco z děsivého hororu, co vytvořil režisér s živou a chorobnou představivostí."
"expected","expect","Očekávala","očekávat","impf"," She expected a photograph similar to the ones the jury had been shown during the trial."," Očekávala fotografii podobnou těm, které byly během procesu předloženy porotě."
"shown","show","předloženy","předložit","pf"," She expected a photograph similar to the ones the jury had been shown during the trial."," Očekávala fotografii podobnou těm, které byly během procesu předloženy porotě."
"Did","do","Šel","jít","impf"," Did he go home? """," Šel domů? """
"go","go","Šel","jít","impf"," Did he go home? """," Šel domů? """
"left","leave","odešel","odejít","pf"," "" He just left. """," "" Právě odešel. """
"left","leave","odešel","odejít","pf"," You 're less than twenty-four hours out of the hospital and you left days before you should have. """," Jsi sotva čtyřiadvacet hodin z nemocnice a odešel jsi o několik dní dřív, než jsi měl. """
"Imagine","imagine","Představ","představit","pf"," Imagine driving across the state."," Představ si, jak řídíš přes celý stát."
"driving","drive","řídíš","řídit","impf"," Imagine driving across the state."," Představ si, jak řídíš přes celý stát."
"heard","hear","slyšel","slyšet","impf"," "" I heard straight from the paramedics who responded to the nine-one-one call that she was found in the cop 's bed."," "" Přímo od saniťáků, kteří přijeli na tísňové volání, jsem slyšel, že ji našli v posteli toho poldy."
"found","find","našli","najít","pf"," "" I heard straight from the paramedics who responded to the nine-one-one call that she was found in the cop 's bed."," "" Přímo od saniťáků, kteří přijeli na tísňové volání, jsem slyšel, že ji našli v posteli toho poldy."
"attacked","attack","napadl","napadnout","pf"," Apparently whoever attacked Threadgill killed her first. """," Ten, kdo napadl Threadgilla, zřejmě nejdřív zabil ji. """
"killed","kill","zabil","zabít","pf"," Apparently whoever attacked Threadgill killed her first. """," Ten, kdo napadl Threadgilla, zřejmě nejdřív zabil ji. """
"smoke","smoke","Kouříš","kouřit","impf"," Do you smoke after sex? """," Kouříš, po sexu? """
"repeated","repeat","Zopakoval","zopakovat","pf"," He repeated the movements and aimed for his assailant 's kneecap with his heel."," Zopakoval pohyby a zamířil patou na útočníkovu kolenní čéšku."
"aimed","aim","zamířil","zamířit","pf"," He repeated the movements and aimed for his assailant 's kneecap with his heel."," Zopakoval pohyby a zamířil patou na útočníkovu kolenní čéšku."
"thought","think","myslel","myslet","impf"," Or thought he did."," Nebo si to aspoň myslel."
"wanted","want","Chtěl","chtít","impf"," He wanted to."," Chtěl."
"tried","try","Zkusil","zkusit","pf"," He tried, was n't sure he did."," Zkusil to, ale nebyl si jist, jestli se strefil."
"realized","realize","neuvědomil","uvědomit","pf"," Jesus, he had n't realized he was so out of shape."," Páni, neuvědomil si, že je tak z formy."
"thought","think","myslel","myslet","impf"," Or had the panic attack been worse than he thought?"," Nebo byl ten záchvat paniky horší, než si myslel?"
"talk","talk","promluvit","promluvit","pf"," "" Is there someplace we can talk more privately? """," "" Mohli bychom si někde promluvit ve větším soukromí? """
"indicated","indicate","naznačil","naznačit","pf"," Wesley shrugged and indicated for her to follow him."," Pokrčil rameny a naznačil jí, ať ho následuje."
"follow","follow","následuje","následovat","impf"," Wesley shrugged and indicated for her to follow him."," Pokrčil rameny a naznačil jí, ať ho následuje."
"led","lead","Zavedl","zavést","pf"," He led her into the same room where the interrogation had been videotaped."," Zavedl ji do stejné místnosti, kde se nahrávala její výpověď."
"sat","sit","Posadili","posadit","pf"," They sat in the same seating arrangement."," Posadili se stejně jako předtím."
"remark","remark","nepodotkla","podotknout","pf"," She did n't particularly like the implication that she was once again being placed in a defensive position, but she did n't remark on it."," Moc se jí nezamlouval náznak, že je zde opět v podřízeném postavení, ale nic k tomu nepodotkla."
"turned","turn","otočil","otočit","pf"," The older man stopped and turned."," Starší muž se zastavil a otočil."
"leaned","lean","opřel","opřít","pf"," He gave Wick a look that could 've scoured off paint, then he moved to the corral fence and leaned against it."," Vrhl na Wicka sžíravý pohled, pak přistoupil k plotu ohrady a opřel se o něj."
"think","think","myslí","myslet","impf"," How absurd of them to think they ever could."," Směšné, že si myslí, že by se jim to mohlo podařit."
"watching","watch","Sledují","sledovat","impf"," "" They 're watching you from a house on the street behind yours, "" he had told Rennie."," "" Sledují vás z domu na ulici za vámi, "" řekl Rennii."
"told","tell","řekl","říci","pf"," "" They 're watching you from a house on the street behind yours, "" he had told Rennie."," "" Sledují vás z domu na ulici za vámi, "" řekl Rennii."
"felt","feel","cítila","cítit","impf"," Nevertheless, she felt exposed, vulnerable, watched."," Ale i tak se cítila nechráněná, zranitelná, jako by ji někdo pozoroval."
"watched","watch","pozoroval","pozorovat","impf"," Nevertheless, she felt exposed, vulnerable, watched."," Ale i tak se cítila nechráněná, zranitelná, jako by ji někdo pozoroval."
"glanced","glance","pohlédla","pohlédnout","pf"," Suddenly she glanced toward the windows."," Náhle pohlédla k oknům."
"pulled","pull","zatáhla","zatáhnout","pf"," Moving quickly, she snapped off the lamp and then went to the windows and pulled the louvers tightly closed."," Rychle přistoupila k lampě a zhasla ji, a pak k oknům se žaluziemi, které neproniknutelně zatáhla."
"closed","close","zatáhla","zatáhnout","pf"," Moving quickly, she snapped off the lamp and then went to the windows and pulled the louvers tightly closed."," Rychle přistoupila k lampě a zhasla ji, a pak k oknům se žaluziemi, které neproniknutelně zatáhla."
"whispered","whisper","zašeptala","zašeptat","pf"," "" Damn him, "" she whispered into the darkness."," "" Aby do něho hrom bacil, "" zašeptala do tmy."
"prepared","prepare","připravila","připravit","pf"," In the bathroom, she showered and prepared for bed."," V koupelně se osprchovala a připravila na noc."
"leaving","leave","nechala","nechat","pf"," When she turned out the light, she considered leaving it on, but only for an instant before deciding against it."," Když zhasínala, na okamžik ji napadlo, aby nechala světlo svítit, ale hned to zavrhla."
"sleep","sleep","spát","spát","impf"," "" I 'm not going to sleep. """," "" Nebudu spát. """
"did","do","udělala","udělat","pf"," "" I did. """," "" To jsem taky udělala. """
"went","go","šel","jít","impf"," "" When you went to the bathroom, I ground a strong painkiller and a sleeping pill into your soup."," "" Když jste šel do koupelny, rozdrtila jsem vám do polévky silný prášek proti bolestem a něco, abyste spal."
"ground","grind","rozdrtila","rozdrtit","pf"," "" When you went to the bathroom, I ground a strong painkiller and a sleeping pill into your soup."," "" Když jste šel do koupelny, rozdrtila jsem vám do polévky silný prášek proti bolestem a něco, abyste spal."
"sleeping","sleep","spal","spát","impf"," "" When you went to the bathroom, I ground a strong painkiller and a sleeping pill into your soup."," "" Když jste šel do koupelny, rozdrtila jsem vám do polévky silný prášek proti bolestem a něco, abyste spal."
"fight","fight","bojovat","bojovat","impf"," I 'll fight it off. """," Budu s tím bojovat. """
"listened","listen","poslouchal","poslouchat","impf"," He listened for a few seconds, glanced at Rennie, then left his chair and moved to the edge of the patio, keeping his back to her."," Pár vteřin poslouchal, vrhl pohled na Rennie, pak se zvedl z křesla a přešel na konec patia, kde zůstal zády k ní stát."
"talked","talk","nemluvili","mluvit","impf"," "" No, we have n't talked about it yet, "" she heard him say as he stepped off the flagstones and moved even farther away from her."," "" Ne, ještě jsme o tom nemluvili, "" slyšela ho, když sešel z dláždění a poodešel ještě dál."
"say","say","nemluvili","mluvit","impf"," "" No, we have n't talked about it yet, "" she heard him say as he stepped off the flagstones and moved even farther away from her."," "" Ne, ještě jsme o tom nemluvili, "" slyšela ho, když sešel z dláždění a poodešel ještě dál."
"heard","hear","slyšela","slyšet","impf"," "" No, we have n't talked about it yet, "" she heard him say as he stepped off the flagstones and moved even farther away from her."," "" Ne, ještě jsme o tom nemluvili, "" slyšela ho, když sešel z dláždění a poodešel ještě dál."
"wanted","want","chce","chtít","impf"," Taking the hint that he wanted privacy, she went inside and finished cleaning the kitchen."," Dovtípila se, že chce mít soukromí, šla dovnitř a dokončila úklid kuchyně."
