"killing","kill","zabíjel","zabíjet","impf"," Martin Vanger had been killing women since the ' 60s, during the past fifteen years one or two victims per year."," Martin Vanger zabíjel ženy od šedesátých let, posledních patnáct let s pravidelností jedné nebo dvou obětí za rok."
"get","get","Poslal","poslat","pf"," I sent one of the cousins to get Harriet from her room, but she came back to say that she could n't find her."," Poslal jsem jednu z jejích sestřenic, aby pro ni zašla do pokoje, ale dívka se vrátila s tím, že ji nemůže najít."
"find","find","najít","najít","pf"," I sent one of the cousins to get Harriet from her room, but she came back to say that she could n't find her."," Poslal jsem jednu z jejích sestřenic, aby pro ni zašla do pokoje, ale dívka se vrátila s tím, že ji nemůže najít."
"gone","go","šla","jít","impf"," I probably assumed she had gone for a walk or she had n't been told that dinner was served."," myslel jsem, že se šla projít nebo že nedostala zprávu, kdy večeře začne."
"gone","go","začne","začít","pf"," I probably assumed she had gone for a walk or she had n't been told that dinner was served."," myslel jsem, že se šla projít nebo že nedostala zprávu, kdy večeře začne."
"waited","wait","vyčkávala","vyčkávat","impf"," She waited."," Salanderová vyčkávala."
"see","see","viděla","vidět","impf"," He did not react, but she could see him quivering."," Bjurman nereagoval, ale Lisbeth viděla, jak se třese."
"quivering","quiver","třese","třást","impf"," He did not react, but she could see him quivering."," Bjurman nereagoval, ale Lisbeth viděla, jak se třese."
"grabbed","grab","Popadla","popadnout","pf"," She grabbed the whip and flicked it right over his genitals."," Popadla bičík a šlehla ho přímo přes přirození."
"nodded","nod","přikývl","přikývnout","pf"," He nodded."," Bjurman přikývl."
"pulled","pull","přitáhla","přitáhnout","pf"," She pulled the chair up close so she could look into his eyes."," Salanderová si přitáhla ratanovou židli tak, aby mu viděla do očí."
"Go","go","Jeď","jet","impf"," Go abroad, lie on a beach for a month."," Jeď někam ven a měsíc se válej na pláži."
"Go","go","Odjeď","odjet","pf"," Go out to Sandhamn and look at the waves. """," Odjeď do Sandhamnu a dívej se na vlny. """
"look","look","dívej","dívat","impf"," Go out to Sandhamn and look at the waves. """," Odjeď do Sandhamnu a dívej se na vlny. """
"use","use","použít","použít","pf"," The only thing which might otherwise stop him is if we get something on him that we can use. """," Jediné, co ho může zastavit, je najít něco, co proti němu budeme moct použít. """
"think","think","myslíš","myslet","impf"," "" And you think that 's what you will find in Hedestad? """," "" A ty si myslíš, že to najdeš v Hedestadu? """
"find","find","najdeš","najít","pf"," "" And you think that 's what you will find in Hedestad? """," "" A ty si myslíš, že to najdeš v Hedestadu? """
"did","do","provedl","provést","pf"," Blomkvist did as he suggested and decided that the very next day he would go shopping for long underwear and a pair of good winter shoes."," Mikael provedl, k čemu byl vyzván, a rozhodl se, že se ráno vydá na nákupy a koupí si dlouhé spodky a pořádné zimní boty."
"decided","decide","rozhodl","rozhodnout","pf"," Blomkvist did as he suggested and decided that the very next day he would go shopping for long underwear and a pair of good winter shoes."," Mikael provedl, k čemu byl vyzván, a rozhodl se, že se ráno vydá na nákupy a koupí si dlouhé spodky a pořádné zimní boty."
"arrived","arrive","dorazil","dorazit","pf"," He arrived at Cochran Farm around noon the following day, to be told that Anita Cochran was at a sheep station near a place called Makawaka sixty kilometres further west."," Ke Cochranově farmě dorazil Mikael dalšího dne kolem poledního, ale bylo mu sděleno, že Anita Cochranova se právě teď nachází v oblasti jménem Makawaka dalších sto dvacet kilometrů na západ."
"told","tell","sděleno","sdělit","pf"," He arrived at Cochran Farm around noon the following day, to be told that Anita Cochran was at a sheep station near a place called Makawaka sixty kilometres further west."," Ke Cochranově farmě dorazil Mikael dalšího dne kolem poledního, ale bylo mu sděleno, že Anita Cochranova se právě teď nachází v oblasti jménem Makawaka dalších sto dvacet kilometrů na západ."
"got","get","přišel","přijít","pf"," Blomkvist got out and explained that he was looking for Anita Cochran."," Mikael k nim přišel, představil se a vysvětlil, že hledá paní Anitu Cochranovou."
"explained","explain","vysvětlil","vysvětlit","pf"," Blomkvist got out and explained that he was looking for Anita Cochran."," Mikael k nim přišel, představil se a vysvětlil, že hledá paní Anitu Cochranovou."
"looking","look","hledá","hledat","impf"," Blomkvist got out and explained that he was looking for Anita Cochran."," Mikael k nim přišel, představil se a vysvětlil, že hledá paní Anitu Cochranovou."
"planted","plant","umístila","umístit","pf"," She planted four battery-operated motion detectors around the house and explained that if anyone came closer than six metres, a radio signal would trigger a small chirping alarm that she set up in Blomkvist 's bedroom."," Lisbeth umístila kolem domu čtyři detektory pohybu na baterie a vysvětlila, že pokud se někdo přiblíží na vzdálenost menší než sedm metrů, rádiový signál spustí malý pípací alarm, který nainstalovala k Mikaelovi do ložnice."
"set","set","umístila","umístit","pf"," She planted four battery-operated motion detectors around the house and explained that if anyone came closer than six metres, a radio signal would trigger a small chirping alarm that she set up in Blomkvist 's bedroom."," Lisbeth umístila kolem domu čtyři detektory pohybu na baterie a vysvětlila, že pokud se někdo přiblíží na vzdálenost menší než sedm metrů, rádiový signál spustí malý pípací alarm, který nainstalovala k Mikaelovi do ložnice."
"explained","explain","vysvětlila","vysvětlit","pf"," She planted four battery-operated motion detectors around the house and explained that if anyone came closer than six metres, a radio signal would trigger a small chirping alarm that she set up in Blomkvist 's bedroom."," Lisbeth umístila kolem domu čtyři detektory pohybu na baterie a vysvětlila, že pokud se někdo přiblíží na vzdálenost menší než sedm metrů, rádiový signál spustí malý pípací alarm, který nainstalovala k Mikaelovi do ložnice."
"trigger","trigger","spustí","spustit","pf"," She planted four battery-operated motion detectors around the house and explained that if anyone came closer than six metres, a radio signal would trigger a small chirping alarm that she set up in Blomkvist 's bedroom."," Lisbeth umístila kolem domu čtyři detektory pohybu na baterie a vysvětlila, že pokud se někdo přiblíží na vzdálenost menší než sedm metrů, rádiový signál spustí malý pípací alarm, který nainstalovala k Mikaelovi do ložnice."
"put","put","umístila","umístit","pf"," At the same time, two light-sensitive video cameras that she had put in trees at the front and back of the cabin would send signals to a laptop that she set in the cupboard by the front door."," Zároveň umístila na stromy u zadní i přední části chaty dvě videokamery citlivé na světlo, které budou vysílat signály do notebooku, ležícího ve skříni v předsíňce."
"send","send","umístila","umístit","pf"," At the same time, two light-sensitive video cameras that she had put in trees at the front and back of the cabin would send signals to a laptop that she set in the cupboard by the front door."," Zároveň umístila na stromy u zadní i přední části chaty dvě videokamery citlivé na světlo, které budou vysílat signály do notebooku, ležícího ve skříni v předsíňce."
"set","set","umístila","umístit","pf"," At the same time, two light-sensitive video cameras that she had put in trees at the front and back of the cabin would send signals to a laptop that she set in the cupboard by the front door."," Zároveň umístila na stromy u zadní i přední části chaty dvě videokamery citlivé na světlo, které budou vysílat signály do notebooku, ležícího ve skříni v předsíňce."
"send","send","vysílat","vysílat","impf"," At the same time, two light-sensitive video cameras that she had put in trees at the front and back of the cabin would send signals to a laptop that she set in the cupboard by the front door."," Zároveň umístila na stromy u zadní i přední části chaty dvě videokamery citlivé na světlo, které budou vysílat signály do notebooku, ležícího ve skříni v předsíňce."
"put","put","dala","dát","pf"," She put a third camera in a birdhouse above the door."," Třetí kameru dala do ptačí budky přede dveřmi."
"spent","spend","strávil","strávit","pf"," Blomkvist spent an hour trying to engage him in conversation."," Mikael strávil pokusy o rozhovor s pastorem Falkem celou hodinu."
"remembered","remember","pamatuje","pamatovat","impf"," He remembered Harriet Vanger quite well."," Falk tvrdil, že si na Harriet Vangerovou moc dobře pamatuje."
"described","describe","popsal","popsat","pf"," His face lit up, and he described her as a charming girl."," Rozzářil se a popsal ji jako okouzlující dívenku."
"forgotten","forget","zapomenout","zapomenout","pf"," But Blomkvist was soon aware that the pastor had forgotten that she had been missing these last thirty-seven years."," Pastorovi se zjevně podařilo zapomenout, že je dívka už sedmatřicet let nezvěstná;"
"talked","talk","mluvil","mluvit","impf"," He talked about her as if he had seen her recently and asked Blomkvist to say hello to her and urge her to come and see him."," mluvil o ní, jako by se spolu nedávno viděli, a požádal Mikaela, aby ji pozdravoval a vzkázal jí, aby se na něj někdy přišla podívat."
"say","say","mluvil","mluvit","impf"," He talked about her as if he had seen her recently and asked Blomkvist to say hello to her and urge her to come and see him."," mluvil o ní, jako by se spolu nedávno viděli, a požádal Mikaela, aby ji pozdravoval a vzkázal jí, aby se na něj někdy přišla podívat."
"seen","see","viděli","vidět","impf"," He talked about her as if he had seen her recently and asked Blomkvist to say hello to her and urge her to come and see him."," mluvil o ní, jako by se spolu nedávno viděli, a požádal Mikaela, aby ji pozdravoval a vzkázal jí, aby se na něj někdy přišla podívat."
"see","see","viděli","vidět","impf"," He talked about her as if he had seen her recently and asked Blomkvist to say hello to her and urge her to come and see him."," mluvil o ní, jako by se spolu nedávno viděli, a požádal Mikaela, aby ji pozdravoval a vzkázal jí, aby se na něj někdy přišla podívat."
"asked","ask","požádal","požádat","pf"," He talked about her as if he had seen her recently and asked Blomkvist to say hello to her and urge her to come and see him."," mluvil o ní, jako by se spolu nedávno viděli, a požádal Mikaela, aby ji pozdravoval a vzkázal jí, aby se na něj někdy přišla podívat."
