"go","go","chodit","chodit","impf"," Let 's go to the movies instead."," Budem radši chodit do biografu."
"wrote","write","napsal","napsat","pf"," Everything else, as Henry Miller wrote, is literature."," Všechno ostatní, jak napsal Henry Miller, je literatura."
"publish","publish","nevydali","vydat","pf"," In spite of this, they did not publish Kropacek 's novel in Prague."," Přesto román Kropáčkovi v Praze nevydali."
"wrote","write","Napsal","napsat","pf"," I wrote Santner a warm recommendation of the book to avenge myself, and she in turn castigated me for wasting her time."," Napsal jsem Santnerové vřelé doporučení, abych se jí pomstil, a ona mi vynadala, že ji okrádám o čas."
"avenge","avenge","pomstil","pomstít","pf"," I wrote Santner a warm recommendation of the book to avenge myself, and she in turn castigated me for wasting her time."," Napsal jsem Santnerové vřelé doporučení, abych se jí pomstil, a ona mi vynadala, že ji okrádám o čas."
"discovered","discover","Zjistil","zjistit","pf"," I also discovered that the work was built up in several different layers which had been created at various times, written on different typewriters and incorporated into the plot in various ways."," Zjistil jsem, že dílo se také skládá z několika vrstev, vzniklých v různých dobách a napsaných na různých strojích a porůznu včleňovaných do děje."
"written","write","skládá","skládat","impf"," I also discovered that the work was built up in several different layers which had been created at various times, written on different typewriters and incorporated into the plot in various ways."," Zjistil jsem, že dílo se také skládá z několika vrstev, vzniklých v různých dobách a napsaných na různých strojích a porůznu včleňovaných do děje."
"sell","sell","prodám","prodat","pf"," But if you 'll check this thing out for me I 'll sell my house and that 'll be enough for a boat ticket ( it wo n't get me on a plane ) there and back."," Ale jesli se mi přeptáš prodám barák a na cestu lodí ( ne erákem ) tam a zpátky to bude stačit."
"do","do","udělám","udělat","pf"," You know what I 'm going to do?"," Víte, co já udělám?"
"rent","rent","Najmu","najmout","pf"," I 'm going to rent the biggest goddamn crop-duster in Vienna, fill it full of liquid barnyard waste into which, in addition, I will personally shit, and when the potbellies are up there reviewing their march-past, I 'll fly across and drop my load of Canadian napalm right on top of them from a height of about five metres."," Najmu si ve Vídni ten největší hnojoplán, jakej dostanu, naplnim ho močůvkou, do který se eště osobně vyseru, a až budou pupkouni na prvního máje přehlížet vajská pazór, zalítnu tam a vohodim je z pěti metrů timhle kanadskym napalmem."
"fill","fill","naplnim","naplnit","pf"," I 'm going to rent the biggest goddamn crop-duster in Vienna, fill it full of liquid barnyard waste into which, in addition, I will personally shit, and when the potbellies are up there reviewing their march-past, I 'll fly across and drop my load of Canadian napalm right on top of them from a height of about five metres."," Najmu si ve Vídni ten největší hnojoplán, jakej dostanu, naplnim ho močůvkou, do který se eště osobně vyseru, a až budou pupkouni na prvního máje přehlížet vajská pazór, zalítnu tam a vohodim je z pěti metrů timhle kanadskym napalmem."
"hired","hire","najímali","najímat","impf"," But the first Zionists were devout people and the idea of bearing arms went against their nature so they hired Arab gunmen to defend them."," Jenže první sionisti byli zbožní lidé, zbraní se štítili, a tak si na obranu najímali arabské ozbrojence."
"got","get","opatřili","opatřit","pf"," As you might guess, the gunmen did n't exactly overwork themselves, so that in the end a few young Zionists said to heck with purity of religion and got themselves rifles."," To víš, ti se dvakrát nepřetrhli, takže nakonec se pár sionistických mládenců vykašlalo na čistotu náboženství a opatřili si flinty."
"works","work","dělá","dělat","impf"," One of them is still alive; he 's about eighty now and works as a guide in the museum."," Jeden z nich ještě žije, je mu asi osmdesát, a dělá průvodce v tom muzeu."
"asked","ask","zeptala","zeptat","pf"," I asked him something in English and he answered right back in Hebrew."," Já se ho něco zeptala anglicky, a on se na mě hebrejsky utrh."
"call","call","řikám","říkat","impf"," "" That 's what I call a talent for observation."," "" Tomu řikám pozorovací talent."
"left","leave","nechal","nechat","pf"," "" And you only left Suzi underneath me in case I decided to hang on to my Canadian drip? """," "" A Suzi sis nechal pode mnou čistě jen pro případ, že bych se kanadskýho votravy držela a nepouštěla? """
"twist","twist","kroutil","kroutit","impf"," We 'll all piss at you and you can twist yourself into funny shapes so we do n't hit you. """," Že bysme kolem tebe chcali a ty by ses mezi tim kroutil? """
"said","say","pravil","pravit","pf"," "" Once, "" said the chlorophyll man, "" I had to hold myself like this for four hours. """," "" Jednou, "" pravil chlorofilový muž, "" sem musel štyry hodiny stát takle zkroucenej! """
"admitted","admit","Uznal","uznat","pf"," I admitted he had a point."," Uznal jsem, že není."
"talked","talk","Hovořili","hovořit","impf"," We talked about women 's names."," Hovořili jsme o ženských jménech."
"lying","lie","Leží","ležet","impf"," She is lying in a graceful bundle of misery in the corner of the room on a pile of colourful patchwork pillows, sobbing quietly;"," Leží jako půvabná hromádka neštěstí v rohu pokoje na polštáři, sešitém z barevných záplat, a tiše štká."
"expected","expect","očekával","očekávat","impf"," He pulls himself out of his chair with an effort, but he does not, as I naively expected, go over to his wife."," Plešatec se s námahou zvedne z pískovcového křesla, nepřistoupí však ke své ženě, jak jsem naivně očekával."
"goes","go","Jde","jít","impf"," He goes into the kitchenette for another bottle."," Jde si do kičenety pro náhradní lahev."
"ask","ask","vyzvu","vyzvat","pf"," I take advantage of the tension to ask the Lollobrigida to dance."," Využiju napětí, které ještě zcela neopadlo, a vyzvu lollobrigidku k tanci."
"dances","dance","Tančí","tančit","impf"," She dances beautifully."," Tančí krásně."
"going","go","jedu","jet","impf"," I 'm not going back to Prague till the year after next. """," Já jedu do Prahy až napřesrok. """
"said","say","řekl","říci","pf"," "" Nothing much will happen to her, "" said Uher."," "" Nic se nestane, "" řekl Uher."
"told","tell","říkali","říkat","impf"," In Denmark they told me they publish Czech books in Toronto. """," Mně v Dánsku říkali, že v Torontě se vydávaj český kníhy. """
"publish","publish","vydávaj","vydávat","impf"," In Denmark they told me they publish Czech books in Toronto. """," Mně v Dánsku říkali, že v Torontě se vydávaj český kníhy. """
"read","read","nečet","číst","impf"," "" Have n't you ever read any of them? """," "" Vy jste žádný nečet? """
"swallowed","swallow","spolkl","spolknout","pf"," He swallowed the last half doughnut and licked off his fingers."," Rozpačitě spolkl půlku posledního donatu a olízl si prsty."
"see","see","nečtu","číst","impf"," "" Well, you see, I do n't read Czech anymore."," "" No, víte, já už česky nečtu."
"read","read","nečtu","číst","impf"," "" Well, you see, I do n't read Czech anymore."," "" No, víte, já už česky nečtu."
"read","read","čtu","číst","impf"," And I only read English books now."," A čtu už jen anglický knížky."
"smiles","smile","Usmívá","usmívat","impf"," He smiles the smile that the British of imperial times reserved for all foreigners."," Usmívá se úsměvem, jaký staří Britové mívali vyhražený pro dirty foreigners :"
"sat","sit","sedl","sednout","pf"," Fonda sat down at the piano and played through the Horst Wessel song in swing."," Fonda si sedl k pianinu a přehrál Horst Wessel Lied ve swingu."
"played","play","přehrál","přehrát","pf"," Fonda sat down at the piano and played through the Horst Wessel song in swing."," Fonda si sedl k pianinu a přehrál Horst Wessel Lied ve swingu."
"said","say","řekl","říci","pf"," "" Not yet, "" said Vachousek in a soft voice."," "" Eště ne, "" řekl mistr Vachoušek taky polohlasem."
"meant","mean","Myslel","myslet","impf"," "" I meant the Gestapo, not the Soviets. """," "" Myslel jsem Gestapo. """
"said","say","řekl","říci","pf"," "" A close shave, "" he said."," "" To málem, "" řekl."
"start","start","začla","začít","pf"," In the B-form they start French in fifth. """," V bé se vod kvinty začla učit fránina. """
"smiled","smile","Usmála","usmát","pf"," She smiled at me with a suggestion of reproach."," Usmála se jakoby káravě."
"like","like","nelíbí","líbit","impf"," "" Do n't you like jazz? """," "" Tobě se jazz nelíbí? """
"invented","invent","vymyslela","vymyslet","pf"," Stream-of-consciousness writing was invented long before Joyce by Dorothy Richardson, but it was she, not Joyce, who fell into obscurity."," Stream - of - consciousness vymyslela dávno před Joycem Dorothy Richardsonová, ale v zapomnění neupadl Joyce."
"fell","fall","neupadl","upadnout","pf"," Stream-of-consciousness writing was invented long before Joyce by Dorothy Richardson, but it was she, not Joyce, who fell into obscurity."," Stream - of - consciousness vymyslela dávno před Joycem Dorothy Richardsonová, ale v zapomnění neupadl Joyce."
"playing","play","hrajou","hrát","impf"," Perhaps the Germans took all the room I had for hate, and also they seemed like children to me, playing with fire, but children all the same."," Asi se mi tam po Němcích nevešli, a taky mi připadali jako děti, které si hrajou s ohněm, ale děti."
"hate","hate","nenávidím","nenávidět","impf"," Now I hate them."," Teď je nenávidím."
"doing","do","dělali","dělat","impf"," Books about the Arabs and what they were doing when I was in Auschwitz during the war."," Čtu knihy o Arabech, o tom, co dělali za války, když já byla v Aušvicu."
"said","say","řekl","říci","pf"," "" You just said you had n't seen her for a long time. """," "" Právěs řekl, žes ji dlouho neviděl. """
"seen","see","neviděl","vidět","impf"," "" You just said you had n't seen her for a long time. """," "" Právěs řekl, žes ji dlouho neviděl. """
