"asked","ask","zeptal","zeptat","pf"," "" Well? "" asked Ippolit Matveyevich more severely."," "" No? "" zeptal se Vrabčinský přísněji."
"set","set","dal","dát","pf"," At dawn, when the terror had died down somewhat, Ostap selected a spot near which there was no wall likely to collapse, or people likely to interfere, and set about opening the chair."," Za svítání, když se strach poněkud zmírnil, vyhledal Ostap místečko, v jehož blízkosti nebyly ani stěny, které se mohly zřítit, ani lidé, kteří mohli překážet, a dal se do pitvání křesla."
"Passing","pass","Prošel","projít","pf"," Passing through the front rooms of Vorobyaninov 's house, Ostap could see no sign of a walnut chair with curved legs and English chintz upholstery."," Prošel rychlým krokem průčelní pokoje, nikde však nezahlédl ořechové křeslo s prohnutými nohami, potažené světlým kytičkovým kartounem anglické výroby."
"see","see","nezahlédl","zahlédnout","pf"," Passing through the front rooms of Vorobyaninov 's house, Ostap could see no sign of a walnut chair with curved legs and English chintz upholstery."," Prošel rychlým krokem průčelní pokoje, nikde však nezahlédl ořechové křeslo s prohnutými nohami, potažené světlým kytičkovým kartounem anglické výroby."
"read","read","četl","číst","impf"," Ostap read them and, from time to time, asked enthusiastically :"," Ostap jej četl a občas se energicky zeptal :"
"asked","ask","zeptal","zeptat","pf"," Ostap read them and, from time to time, asked enthusiastically :"," Ostap jej četl a občas se energicky zeptal :"
"swept","sweep","čistí","čistit","impf"," "" Are the chimneys swept regularly?"," "" Komíny se čistí pravidelně?"
"receiving","receive","dostal","dostat","pf"," And, receiving exhaustive answers, moved on."," A když dostal uspokojivou odpověď, vykročil dál."
"calling","call","volal","volat","impf"," The whole day the engineer kept calling for Moosie, complaining about the crackpot and his own headache."," Inženýr celý den volal Pusinku, stěžoval si na psychopata a na bolení hlavy."
"complaining","complain","stěžoval","stěžovat","impf"," The whole day the engineer kept calling for Moosie, complaining about the crackpot and his own headache."," Inženýr celý den volal Pusinku, stěžoval si na psychopata a na bolení hlavy."
"called","call","křičel","křičet","impf"," "" A hundred and eight, "" he called from somewhere in the sky."," "" Sto třicet osm! "" křičel odněkud z nebe."
"began","begin","začal","začít","pf"," He took the jacket from the surprised Vorobyaninov, threw it on the ground, and began stamping on it with his dusty boots."," Vytrhl z rukou udiveného Vrabčinského kabát, hodil ho na zem a začal po něm šlapat zaprášenými střevíci."
"doing","do","děláte","dělat","impf"," "" What are you doing? "" howled Vorobyaninov."," "" Co to děláte? "" zaječel Vrabčinský."
"wearing","wear","nosím","nosit","impf"," "" I 've been wearing that jacket for fifteen years, and it 's as good as new. """," "" Ten kabát nosím už patnáct let a je pořád jako nový! """
"Give","give","Dejte","dát","pf"," Give me your hat."," Dejte sem klobouk!"
"said","say","řekl","říci","pf"," "" Oh, hell! "" said the engineer."," "" K č - čertu! "" řekl inženýr."
"crawling","crawl","leze","lézt","impf"," He 's crawling around again. """," On zas leze! """
"beating","beat","tloukl","tlouci","impf"," "" Name your price, "" moaned Father Theodore, cautiously beating his head against the trunk of an araucaria."," "" Řekněte si cenu! "" sténal otec Fjodor a opatrně při tom tloukl hlavou o kmen araukárie."
"shifted","shift","změnila","změnit","pf"," As the centre of gravity shifted, the boat stopped rocking, and, in full conformity with the laws of physics, capsized."," Když bárka změnila těžiště, neváhala a v naprosté shodě s fyzikálními zákony se převrhla."
"disturbed","disturb","porušil","porušit","pf"," A concerted wailing disturbed the tranquillity of the river."," Všeobecný jekot porušil klid řeky."
"cried","cry","křičel","křičet","impf"," "" You jerks! "" cried Ostap in delight."," "" Břídilové! "" nadšeně křičel Ostap."
"went","go","začal","začít","pf"," And then he went on to burble such boring truisms that the crowd, now listening to its sixth international speech, lost interest."," A začal kuňkat tak otřepané pravdy, že zástup, který už naslouchal šestému projevu o mezinárodní situaci, ochladl úplně."
"listening","listen","naslouchal","naslouchat","impf"," And then he went on to burble such boring truisms that the crowd, now listening to its sixth international speech, lost interest."," A začal kuňkat tak otřepané pravdy, že zástup, který už naslouchal šestému projevu o mezinárodní situaci, ochladl úplně."
"finished","finish","skončil","skončit","pf"," It was only when he had finished that Treukhov realized he had not said a word about the tramway."," Teprve když inženýr skončil, uvědomil si, že se slovem nezmínil o tramvaji."
"realized","realize","uvědomil","uvědomit","pf"," It was only when he had finished that Treukhov realized he had not said a word about the tramway."," Teprve když inženýr skončil, uvědomil si, že se slovem nezmínil o tramvaji."
"said","say","mluvit","mluvit","impf"," "" It 's a shame, "" he said to himself, "" we have absolutely no idea how to make speeches. """," To je mrzuté, my vůbec neumíme mluvit, řekl si."
"said","say","řekl","říci","pf"," "" It 's a shame, "" he said to himself, "" we have absolutely no idea how to make speeches. """," To je mrzuté, my vůbec neumíme mluvit, řekl si."
"remembered","remember","Vzpomněl","vzpomenout","pf"," He remembered hearing a speech by a French Communist at a meeting in Moscow."," Vzpomněl si na projev francouzského komunisty, který slyšel na schůzi v Moskvě."
"hearing","hear","slyšel","slyšet","impf"," He remembered hearing a speech by a French Communist at a meeting in Moscow."," Vzpomněl si na projev francouzského komunisty, který slyšel na schůzi v Moskvě."
"talking","talk","mluvil","mluvit","impf"," The Frenchman was talking about the bourgeois press."," Francouz mluvil o buržoazním tisku."
"disappeared","disappear","zmizel","zmizet","pf"," Floundering in the mud as it went, the car crossed Staropan Square and, swaying from side to side, disappeared in a cloud of poisonous smoke."," Automobil čvachtavě projel blátem přes Staropanské náměstí a houpavě zmizel v jedovatém dýmu."
"Tell","tell","Povězte","povědět","pf"," "" Tell me, Lapis, "" said Persidsky, "" what do you think jackals are? """," "" Povězte nám, Lapsusi, "" pravil Perský, "" jak vypadají podle vás šakali? """
"said","say","Povězte","povědět","pf"," "" Tell me, Lapis, "" said Persidsky, "" what do you think jackals are? """," "" Povězte nám, Lapsusi, "" pravil Perský, "" jak vypadají podle vás šakali? """
"said","say","pravil","pravit","pf"," "" Tell me, Lapis, "" said Persidsky, "" what do you think jackals are? """," "" Povězte nám, Lapsusi, "" pravil Perský, "" jak vypadají podle vás šakali? """
"tell","tell","řekněte","říci","pf"," "" All right, tell us then if you know. """," "" Když je znáte, tak to řekněte! """
"signed","sign","podepíšete","podepsat","pf"," One piece of rubbish is signed Sumarokov, the second Elston, and the third Yusupov."," Jeden žvást podepíšete jako Sumarokov, druhou makulaturu jako Elston a třetí jako Jusupov ..."
"looked","look","díval","dívat","impf"," Whenever he looked at Ostap, his eyes acquired a blue lackeyish tinge."," Když se díval na Ostapa, nabývaly jeho oči modravého četnického odstínu."
"acquired","acquire","nabývaly","nabývat","impf"," Whenever he looked at Ostap, his eyes acquired a blue lackeyish tinge."," Když se díval na Ostapa, nabývaly jeho oči modravého četnického odstínu."
"asked","ask","zeptal","zeptat","pf"," "" Is this a new intake of women? "" asked Ostap."," "" Nová skupina babiček? "" zeptal se Ostap."
"Give","give","Dej","dát","pf"," "" Give us money!"," "" Dej peníze!"
"Give","give","Dej","dát","pf"," Give money! """," Dej! """
"said","say","prohlásil","prohlásit","pf"," "" A noble cause, "" said Ostap."," "" Senzační, "" prohlásil Ostap."
"performed","perform","předvedl","předvést","pf"," By two o'clock of the second day of their journey, Ippolit Matveyevich had performed his first dance for the aerial passengers, under the supervision of the smooth operator."," Druhého dne cesty kolem druhé hodiny odpoledne předvedl Hypolit Vrabčinský pod dohledem velkého kombinátora pojízdnému obecenstvu svůj první tanec."
"think","think","nemyslíte","myslet","impf"," "" Do n't you think, Elena Stanislavovna, "" continued the indefatigable mechanic, "" that they 're on a special mission at present? """," "" A nemyslíte, Heleno Stanislavovno, "" pokračoval neúnavný zámečník, "" že plní zvláštní úkoly? """
"continued","continue","pokračoval","pokračovat","impf"," "" Do n't you think, Elena Stanislavovna, "" continued the indefatigable mechanic, "" that they 're on a special mission at present? """," "" A nemyslíte, Heleno Stanislavovno, "" pokračoval neúnavný zámečník, "" že plní zvláštní úkoly? """
"convinced","convince","přesvědčena","přesvědčit","pf"," The fortune-teller was convinced that this was the case."," Věštkyně byla přesvědčena, že je tomu právě tak."
"looked","look","Hleděl","hledět","impf"," It looked at Polesov with a round, knowing eye as if to say :"," Hleděl na Polesného svým moudrým kulatým okem, jako by říkal :"
"say","say","říkal","říkat","impf"," It looked at Polesov with a round, knowing eye as if to say :"," Hleděl na Polesného svým moudrým kulatým okem, jako by říkal :"
"tell","tell","povím","povědět","pf"," "" Give me some seeds and I 'll tell you all about it."," Dej mi zrníčka a já ti hned všechno povím."
"see","see","Chápu","chápat","impf"," I see."," Chápu."
"bought","buy","Koupeno","koupit","pf"," It was bought today for three roubles. """," Koupeno dnes ráno za tři ruble. """
"wait","wait","počkejte","počkat","pf"," "" But wait a moment ... """," "" Ale počkejte ... """
"said","say","řekl","říci","pf"," "" Too bad, "" he said."," "" To je mrzutá věc, "" řekl."
"wondered","wonder","přemýšlel","přemýšlet","impf"," As he bounced up and down on the leather seat, almost hitting his head against the roof, he wondered how he would find out the bleating stranger 's name, what excuse to make for visiting him, what his first words should be, and how to get to the point."," Nadskakoval na kožené lavici, občas vyletěl až k lakovanému stropu, a přemýšlel, jak zjistí jméno mečícího občana, pod jakou záminkou vstoupí do jeho bytu, co řekne a jak přejde k věci."
"find","find","zjistí","zjistit","pf"," As he bounced up and down on the leather seat, almost hitting his head against the roof, he wondered how he would find out the bleating stranger 's name, what excuse to make for visiting him, what his first words should be, and how to get to the point."," Nadskakoval na kožené lavici, občas vyletěl až k lakovanému stropu, a přemýšlel, jak zjistí jméno mečícího občana, pod jakou záminkou vstoupí do jeho bytu, co řekne a jak přejde k věci."
"paying","pay","zaplatit","zaplatit","pf"," After ten minutes of innuendoes and sly remarks on both sides, it came to light that Citizen Korobeinikov definitely had some information regarding Vorobyaninov 's furniture and that Father Theodore was not averse to paying for it."," Po deseti minutách oboustranných narážek a chytráctví vyšlo najevo, že občan Krosnář má opravdu nějaké zprávy o nábytku Vrabčinského a že otec Fjodor je ochoten za tyto zprávy zaplatit."
