"litovat","impf","[deplore, repent, rue, regret, lament, pity, be sorry, compassionate, bemoan, miss, bewail, commiserate, feel sorry for, sorry, be sorry for, mourn, feel sorry, repent pity]"
"loučit se","impf","[]"
"lovit","impf","[predate, hunt, prey, pursue, fish, run, shoot, net, chase]"
"lyžovat","impf","[ski]"
"malovat","impf","[decorate, dye, paint, draw, pencil, picture]"
"malovat se","impf","[]"
"manipulovat","impf","[rig, cook, juggle, handle, manipulate]"
"mapovat","impf","[plot, survey, map out, map, chart]"
"mást","impf","[confuse, perplex, puzzle, baffle, confound]"
"mást se","impf","[]"
"mávat","impf","[dangle, shake, flap, sway, brandish, agitate, wave]"
"mávnout","pf","[flag, wag, wave]"
"měnit","impf","[make a difference, vary, change, shift, alternate, exchange, convert, come round, disguise, alter, switch]"
"měnit se","impf","[change, come round, alter]"
"měřit","impf","[gauge, measure, meter, gage, mete]"
"měřit se","impf","[stack up]"
"míchat","impf","[minge, blend, scramble, stire, mingle, stir, shuffle, jumble, intermingle, agitate, mix, blends, combine]"
"míchat se","impf","[encroach, interfere, meddle]"
"míjet","impf","[pass around, pass, slip, pass by, miss]"
"minout","pf","[elapse, lapse, pass off, pass around, overpass, pass, leave, clear, miss, surpass]"
"míjet se","impf","[]"
"minout se","pf","[miss]"
"milovat","impf","[love, like, adore, cherish, make love, have sex, shag]"
"milovat se","impf","[love, bed, hump, bonk, eff, jazz, fuck, mate, bang, screw, know, make love, have sex]"
"mínit","impf","[think, aim, mean, deem, believe, intend, opine]"
"mířit","impf","[aim, level, direct, go, point, target, head, cover, tend, take, strive, take aim, sight, steer, drive, train]"
"mísit","impf","[commingle, mingle, blend, stir, mix]"
"mísit se","impf","[commingle, mingle, blend, mix]"
"mít","impf","[think, be, contain, be supposed to, have got, own, possess, wear, experience, ain’t, hold, suffer, be supposed, earn, keep, have, bear, carry, ain't, stand]"
"mít se","impf","[fare, be feeling, be getting on]"
"mizet","impf","[wear off, fade, melt, wane, disappear, evanish, vanish, fade away, dwindle]"
"mlátit","impf","[throb, hammer, beat, thrash, bash, thresh]"
"mlátit se","impf","[]"
"mlčet","impf","[silent, be, be quiet, keep quiet, be silent, quiet]"
"mlít","impf","[crush, grind, talk bullshit bollocks crap, mill]"
"mlet","impf","[]"
"mlít se","impf","[]"
"mlet se","impf","[]"
"mluvit","impf","[tell, converse, speak, talk, say, speak to, propose]"
"množit","impf","[proliferate, multiply]"
"množit se","impf","[reproduce, procreate, proliferate, multiply]"
"moci","impf","[can, may, could, might, be able, be able to]"
"moct","impf","[can, may, be able, be able to]"
"modlit se","impf","[pray]"
"monitorovat","impf","[audit, supervise, monitor]"
"montovat","impf","[set, assemble, mount, engineer, erect]"
"montovat se","impf","[]"
"mrkat","impf","[twinkle, flicker, nictate, nictitate, wink, blink]"
"mrknout","pf","[nictate, nictitate, have a look, wink, blink, take a look]"
"mrzet","impf","[]"
"mrzet se","impf","[]"
"mučit","impf","[tantalise, agonize, torture, prey, rack, torment, martyr, harry, bedevil, excruciate, tantalize, harass]"
"mučit se","impf","[]"
"muset","impf","[need to, need, gotta, have to, have, should, shall, must, be bound, ought]"
"musit","impf","[be forced to, need, obliged, have to, have, must]"
"mýlit","impf","[mix up, err, mislead, lead astray, deceive]"
"mýlit se","impf","[mistake, err, make mistakes, slip, all wet, be amiss, be mistaken]"
"mýlit si","impf","[]"
"myslet","impf","[think, expect, mean, believe, consider, conceive, think about, ponder, suppose, attend to, realize]"
"myslit","impf","[trow, think, expect, reason, infer, mean, deem, believe, calculate, reckon, suppose, intend]"
"myslet si","impf","[think, suppose]"
"myslit si","impf","[]"
"mýt","impf","[wash up, wash, waschen, clean]"
"nabádat","impf","[admonish, provoke, exhort, impel, prompt]"
"nabídnout si","pf","[]"
"nabízet","impf","[offer, market, come up, suggest, place, bid, tout, propose, propound]"
"nabídnout","pf","[offer, quote, volunteer, proffer, make an offer, bid for, suggest, bid, propose, put forward]"
"nabírat","impf","[take on, shovel]"
"nabrat","pf","[scoop, gore, gather, draw, shirr, undertake, take on, bunt, fetch, ladle, assume, butt, enlist, take up]"
"nabírat se","impf","[]"
"nabrat se","pf","[]"
"nabízet se","impf","[solicit]"
"nabývat","impf","[swell, acquire]"
"nabýt","pf","[augment, pick up, get, earn, attain, acquire, win, gain]"
"načerpat","pf","[scoop, draw, suck in]"
"nadávat","impf","[miscall, abuse, lambaste, clapperclaw, blackguard, grouch, revile, talk to, scold, grumble, curse, vituperate, berate, shout, swear, misname]"
"nadechovat","impf","[breathe in]"
"nadychovat","impf","[]"
"nadechnout","pf","[breathe in, breathe]"
"nadýchnout","pf","[]"
"nadechovat se","impf","[]"
"nadychovat se","impf","[]"
"nadechnout se","pf","[]"
"nadýchnout se","pf","[]"
"nadělávat","impf","[]"
"nadělat","pf","[make]"
"nadchnout","pf","[enrapture, enthuse, charm, encourage, inspire, enchant, fire, thrill, transport, wow]"
"nadchnout se","pf","[wig out]"
"nahlašovat","impf","[report, announce, notify]"
"nahlásit","pf","[report, announce, notify]"
"nahlížet","impf","[see]"
"nahlédnout","pf","[peep, inspect, look]"
"nahrazovat","impf","[make up, novate, stand for, replace, indemnify, compensate for, supply, compensate, substitute, atone]"
"nahradit","pf","[reimburse, repair, displace, idemnify, supplant, replace, recompense, supply, substitute, 𐑉𐐨𐐹𐑊𐐩𐑅, amends, make up, make good, subrogate, indemnify, redeem, surrogate, repay, offset, redress, remunerate, supersede, retrieve, make up for, compensate for, superseded, recoup, compensate, return, refund]"
"nahrávat","impf","[record]"
"nahrát","pf","[tape, upload, pass, record]"
"nacházet","impf","[find, query]"
"najít","pf","[discover, pick up, trace, come across, locate, find, spot, bump, detect, encounter, find out, track]"
"nacházet se","impf","[be found, be, lie, be located, be situated, stand, situated]"
"najít se","pf","[]"
"najíždět","impf","[]"
"najet","pf","[]"
"najímat","impf","[employ, hire, engage, rent]"
"najmout","pf","[employ, hire, engage, charter, lease, rent]"
"najíst se","pf","[eat one ́s fill, eat one’s fill]"
"nakázat","pf","[]"
"nakažovat","impf","[]"
"nakazit","pf","[taint, corrupt, poison, contaminate, infect]"
"nakažovat se","impf","[]"
"nakazit se","pf","[contract]"
"nakládat","impf","[summon, can, load, lade, laden, tin, load up, cure, preserve, conserve, marinade, marinate]"
"naložit","pf","[summon, souse, charge, lade, embark, freight, laden, load down, plate, pack, pickle, can, load, enplane, load up, stow]"
"naklánět","impf","[bank, lean, stoop, slant, tip, tilt, incline, slope]"
"naklonit","pf","[recline, bank, lean, stoop, careen, bend, slant, tip, incline, tilt, bow, slope]"
"naklánět se","impf","[lean over, lean]"
"naklonit se","pf","[lean over, recline, incline, tilt]"
"naklánět si","impf","[]"
"naklonit si","pf","[win over]"
"nakoupit","pf","[shop, buy, purchase, do the shopping]"
"nakrájet","pf","[carve, cut, slice, mince]"
"nakreslit","pf","[delineate, depict, betoken, distinguish, line, characterise, portray, paint, bespeak, draw, pencil, characterize, trace, outline, denote, draught, plot, draft, design, describe, sketch, represent]"
"nakupit","pf","[stack, pile, mass, conglomerate, gather, pile up, aggregate, cumulate, corral, stack up, accumulate, amass, heap]"
"nalaďovat","impf","[]"
"naladit","pf","[attune, tone, tune up, dispose, tune in, tune]"
"naléhat","impf","[beseech, insist, urge]"
"nalehnout","pf","[]"
"nalepovat","impf","[]"
"nalepit","pf","[glue, splice, stick, paste]"
"nalepovat se","impf","[]"
"nalepit se","pf","[]"
"nalévat","impf","[pour out]"
"nalít","pf","[pour, instil, fill, instill, infuse, pour out]"
"nalévat se","impf","[swill down]"
"nalít se","pf","[]"
"naleznout","pf","[]"
"náležet","impf","[appertain, belong, be, belong to, pertain]"
"namáčet","impf","[dunk, soak, steep, dip]"
"namočit","pf","[dunk, soak, sop, steep, wet, douse, dip, water, dabble, imbrue]"
"namáčet se","impf","[]"
"namočit se","pf","[]"
"namáhat","impf","[strain, stress, task]"
"namoci","pf","[]"
"namoct","pf","[]"
"namáhat se","impf","[strain, strive, exert, endeavor, endeavour, struggle, take pains, labour]"
"namoci se","pf","[]"
"namoct se","pf","[]"
"namalovat","pf","[paint, portray]"
"naměřit","pf","[measure out]"
"namířit","pf","[cover, aim at, take, aim, level, take aim, direct, sight, turn, point, train]"
"namítat","impf","[remonstrate, demur, except, make a protest, protest, caveat, object, gainsay]"
"namítnout","pf","[make an objection, raise objections, challenge, be against, object]"
"namlouvat","impf","[insinuate]"
"namluvit","pf","[hoax, persuade]"
"namlouvat si","impf","[]"
"namluvit si","pf","[]"
"nanášet","impf","[lay on, spotting, apply, deposit]"
"nanést","pf","[apply, deposit]"
"nanosit","pf","[]"
"napadnout","pf","[assault, come to mind, occupy, get after, set upon, remember, hijack, hit, fall, attack, set on, invade, charge, contest, batter, occur, strike, inveigh, occur to, impugn, assail, engage, challenge, affront, get at, go for]"
"napájet","impf","[feed, feed with liquid, supply, water]"
"napájet se","impf","[]"
"napít se","pf","[have a drink, drink]"
"naplánovat","pf","[schedule, design, engineer, plan]"
"naplňovat","impf","[fill up, elate, fill]"
"naplnit","pf","[charge, fulfill, lade, satisfy, crowd, laden, elate, fill, infuse, pack, fill up, populate, load, imbue, live up, saturate, flush, inflate, inspire, complete, fulfil, replenish]"
"naplňovat se","impf","[]"
"naplnit se","pf","[]"
"napodobovat","impf","[reproduce, plagiarize, impersonate, fake, mimic, emulate, copy, simulate, plagiarise, imitate]"
"napodobit","pf","[affect, mime, emulate, imitate, impersonate, counterfeit, mock, mimic, fake, copy, assume, simulate, feign]"
"napomáhat","impf","[facilitate, help, assist, aid]"
"napomoci","pf","[]"
"napomoct","pf","[]"
"napovědět","pf","[prompt]"
"napravovat","impf","[amend]"
"napravit","pf","[reduce, repair, set, correct, amend, remedy, right, cure, chasten, redub, reclaim, reform, expiate, rectify, amends, help, redress, undo, make good, put right, adjust, retrieve, redeem, compensate]"
"napravovat se","impf","[amend]"
"napravit se","pf","[amend]"
"napsat","pf","[inscribe, put down, write down, compose, author, report, enter, type, write, produce]"
"narazit si","pf","[sprain]"
"narážet","impf","[impinge, allude]"
"narazit","pf","[stumble, knock, bounce, impinge, run across, clash, tilt, crash, jar against, hit, crack, bump, blunder, ram, come across, chance, strike, impact, shock, collide, encounter, broach, chance upon, clap on, hustle, bash, run into]"
"narážet se","impf","[]"
"narazit se","pf","[]"
"narodit se","pf","[born, birth, be born]"
"narovnávat","impf","[]"
"narovnat","pf","[unbend, uncross, rear, reconcile, rectify, uncurl, straighten]"
"narovnávat se","impf","[]"
"narovnat se","pf","[]"
"narůstat","impf","[grow, accrue, accumulate, rise]"
"narůst","pf","[grow, accrue, increase]"
"narušovat","impf","[disturb]"
"narušit","pf","[undermine, corrupt, break, erode, vitiate, hamper, distort, disorganise, disrupt, dislocate, blemish, spoil, impair]"
"narušovat se","impf","[]"
"narušit se","pf","[]"
"nařknout","pf","[accuse, impeach, incriminate, criminate, denounce]"
"nasazovat","impf","[]"
"nasadit","pf","[stake, put on, fix, apply, slip, use, plant, commit, assume, mount, deploy]"
"nasbírat","pf","[harvest]"
"nasbírat se","pf","[]"
"nasedat","impf","[get on]"
"nasednout","pf","[get onto, get in, mount, board, get on]"
"naskakovat","impf","[]"
"naskočit","pf","[jump in, jump]"
"naskytat se","impf","[]"
"naskýtat se","impf","[]"
"naskytovat se","impf","[]"
"naskytnout se","pf","[occur, come along]"
"následovat","impf","[succeed, ensue, take after, come after, persecute, follow]"
"naslouchat","impf","[overhear, hark, listen in, give ear, eavesdrop, hearken, listen, hear, listen to, harken, attentively listen to]"
"nastartovat","pf","[get started, fire up, start, kick-start, kickstart]"
"nastávat","impf","[draw in, dawn, close in]"
"nastat","pf","[happen, set in, pass, occur, arise, come, come into being, arrive, hap, ensue, supervene, come on, begin]"
"nastavovat","impf","[dilute, stretch, set, debase, adjust, adulterate]"
"nastavit","pf","[set, correct, lengthen, regulate, configure, tune, extend, stretch, adjust, calibrate, justify, set up, setup, put forward]"
"nastěhovat","pf","[]"
"nastěhovat se","pf","[move in]"
"nastolovat","impf","[]"
"nastolit","pf","[enthrone, install, introduce, bring up, establish]"
"nastupovat","impf","[draw up, get on, board, fall in]"
"nastoupit","pf","[accede, ascend, enplane, load, sign on, get in, enter, get on, board, get into]"
"nastřelovat","impf","[]"
"nastřelit","pf","[]"
"nastřílet","pf","[]"
"nastudovat","pf","[work up]"
"nasvědčovat","impf","[attest, suggest]"
"nasvědčit","pf","[]"
"naštvat","pf","[aggravate, rile, peeve, infuriate, enrage]"
"naštvat se","pf","[get mad]"
"natáčet","impf","[roll, shoot, film, roll up, wind up]"
"natočit","pf","[take, swivel, shoot, turn, film]"
"natahovat","impf","[stretch, elongate, tension, rack, lengthen, stretched out, draw, draw on, wind]"
"natáhnout","pf","[extend, strain, stretch, elongate, put on, uncurl, reach out, straighten, draw, pull on, wind]"
"natahovat se","impf","[]"
"natáhnout se","pf","[stretch, stretch out, reach out]"
"natírat","impf","[coat, varnish, paint, rub]"
"natřít","pf","[coat, colour, lick]"
"natáčet se","impf","[]"
"natočit se","pf","[]"
"naučit","pf","[learn, teach]"
"naučit se","pf","[study, larn, learn]"
"navazovat","impf","[connect]"
"navázat","pf","[tie up, tie in, follow up]"
"navracet","impf","[]"
"navrátit","pf","[undo, deallocate, return]"
"navracet se","impf","[]"
"navrátit se","pf","[come back, revert, return]"
"navrhovat","impf","[offer, scheme, advise, come up, design, project, suggest, propose, propound, put forward, advance]"
"navrhnout","pf","[nominate, draw up, move, 𐐹𐑉𐐲𐐹𐐬𐑆, design, suggest, propose, devise, propound, plan, infuse]"
"navštěvovat se","impf","[]"
"navštívit se","pf","[]"
"navštěvovat","impf","[call, see, call on, attend, visit, pay visit]"
"navštívit","pf","[call, see, pay a visit, call on, pay a call, visit, do, come round, go to]"
"naznačovat","impf","[imply, betoken, indicate, point]"
"naznačit","pf","[adumbrate, insinuate, figure, outline, imply, implicate, signify, indicate, intimate, suggest]"
"nazývat","impf","[call, dub, denominate, call on, name, term, title]"
"nazvat","pf","[call, dub, entitle, denominate, name, term, title]"
"nechávat","impf","[leave, let]"
"nechat","pf","[allow, drop, break, put past, knock off, forsake, fail, abandon, retire, leave, jilt, keep, weather, permit, relinquish, let, quit, throw over, chuck, desert]"
